"","Region","ZoneSubzone","CFRG_SS","SiteSeries","Standard","Suitability","PreferredAcceptable","Species","FN1","FN2","FN3","FN4","FN5","FN6","Flag"
"6251","LMH65-BWBS (2012)","BWBSdk","110","110",1043877,1,"P","Sw",1,32,NA,NA,NA,NA,0
"6252","LMH65-BWBS (2012)","BWBSdk","110","110",1043877,2,"P","Pl",1,NA,NA,NA,NA,NA,0
"6253","LMH65-BWBS (2012)","BWBSdk","110","110",1043877,3,"X","Bl",53,NA,NA,NA,NA,NA,0
"6254","LMH65-BWBS (2012)","BWBSdk","110","110",1043877,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6255","LMH65-BWBS (2012)","BWBSdk","111","111",1043878,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6256","LMH65-BWBS (2012)","BWBSdk","111","111",1043878,0,"X","At",901,NA,NA,NA,NA,NA,0
"6257","LMH65-BWBS (2012)","BWBSdk","111","111",1043878,0,"X","Ep",901,NA,NA,NA,NA,NA,0
"6258","LMH65-BWBS (2012)","BWBSdk","111","111",1043878,1,"P","Sw",1,32,NA,NA,NA,NA,0
"6259","LMH65-BWBS (2012)","BWBSdk","111","111",1043878,2,"P","Pl",1,NA,NA,NA,NA,NA,0
"6260","LMH65-BWBS (2012)","BWBSdk","111","111",1043878,3,"X","Bl",53,NA,NA,NA,NA,NA,0
"6261","LMH65-BWBS (2012)","BWBSdk","111","111",1043878,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6262","LMH65-BWBS (2012)","BWBSmk","101","101",1043881,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6263","LMH65-BWBS (2012)","BWBSmk","101","101",1043881,0,"X","At",900,NA,NA,NA,NA,NA,0
"6264","LMH65-BWBS (2012)","BWBSmk","101","101",1043881,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"6265","LMH65-BWBS (2012)","BWBSmk","101","101",1043881,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6266","LMH65-BWBS (2012)","BWBSmk","101","101",1043881,1,"P","Sw",32,NA,NA,NA,NA,NA,0
"6267","LMH65-BWBS (2012)","BWBSmk","101","101",1043881,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6268","LMH65-BWBS (2012)","BWBSmk","101","101",1043882,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6269","LMH65-BWBS (2012)","BWBSmk","101","101",1043882,0,"X","At",900,NA,NA,NA,NA,NA,0
"6270","LMH65-BWBS (2012)","BWBSmk","101","101",1043882,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"6271","LMH65-BWBS (2012)","BWBSmk","101","101",1043882,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6272","LMH65-BWBS (2012)","BWBSmk","101","101",1043882,1,"P","Sw",32,NA,NA,NA,NA,NA,0
"6273","LMH65-BWBS (2012)","BWBSmk","101","101",1043882,3,"X","Sb",NA,NA,NA,NA,NA,NA,0
"6274","LMH65-BWBS (2012)","BWBSmk","101","101",1043883,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6275","LMH65-BWBS (2012)","BWBSmk","101","101",1043883,0,"X","At",900,NA,NA,NA,NA,NA,0
"6276","LMH65-BWBS (2012)","BWBSmk","101","101",1043883,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"6277","LMH65-BWBS (2012)","BWBSmk","101","101",1043883,1,"A","Pl",NA,NA,NA,NA,NA,NA,0
"6278","LMH65-BWBS (2012)","BWBSmk","101","101",1043883,1,"P","Sw",32,NA,NA,NA,NA,NA,0
"6279","LMH65-BWBS (2012)","BWBSmk","101","101",1043883,3,"X","Sb",NA,NA,NA,NA,NA,NA,0
"6280","LMH65-BWBS (2012)","BWBSmk","101","101",1043884,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6281","LMH65-BWBS (2012)","BWBSmk","101","101",1043884,0,"X","At",900,NA,NA,NA,NA,NA,0
"6282","LMH65-BWBS (2012)","BWBSmk","101","101",1043884,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"6283","LMH65-BWBS (2012)","BWBSmk","101","101",1043884,1,"A","Pl",NA,NA,NA,NA,NA,NA,0
"6284","LMH65-BWBS (2012)","BWBSmk","101","101",1043884,1,"A","Sw",32,NA,NA,NA,NA,NA,0
"6285","LMH65-BWBS (2012)","BWBSmk","101","101",1043884,3,"X","Sb",NA,NA,NA,NA,NA,NA,0
"6286","LMH65-BWBS (2012)","BWBSmk","102","102",1043885,0,"X","At",901,NA,NA,NA,NA,NA,0
"6287","LMH65-BWBS (2012)","BWBSmk","102","102",1043885,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6288","LMH65-BWBS (2012)","BWBSmk","102","102",1043885,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6289","LMH65-BWBS (2012)","BWBSmk","102","102",1043885,3,"A","Sw",NA,NA,NA,NA,NA,NA,0
"6290","LMH65-BWBS (2012)","BWBSmk","103","103",1043886,0,"X","At",900,NA,NA,NA,NA,NA,0
"6291","LMH65-BWBS (2012)","BWBSmk","103","103",1043886,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"6292","LMH65-BWBS (2012)","BWBSmk","103","103",1043886,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6293","LMH65-BWBS (2012)","BWBSmk","103","103",1043886,1,"P","Sw",32,NA,NA,NA,NA,NA,0
"6294","LMH65-BWBS (2012)","BWBSmk","104","104",1043887,0,"X","At",901,NA,NA,NA,NA,NA,0
"6295","LMH65-BWBS (2012)","BWBSmk","104","104",1043887,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6296","LMH65-BWBS (2012)","BWBSmk","104","104",1043887,1,"P","Sb",NA,NA,NA,NA,NA,NA,0
"6297","LMH65-BWBS (2012)","BWBSmk","104","104",1043887,1,"P","Sw",NA,NA,NA,NA,NA,NA,0
"6298","LMH65-BWBS (2012)","BWBSmk","104","104",1043887,2,"A","Lt",NA,NA,NA,NA,NA,NA,0
"6299","LMH65-BWBS (2012)","BWBSmk","110","110",1043888,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6300","LMH65-BWBS (2012)","BWBSmk","110","110",1043888,0,"X","At",901,NA,NA,NA,NA,NA,0
"6301","LMH65-BWBS (2012)","BWBSmk","110","110",1043888,0,"X","Ep",901,NA,NA,NA,NA,NA,0
"6302","LMH65-BWBS (2012)","BWBSmk","110","110",1043888,1,"P","Sw",1,32,NA,NA,NA,NA,0
"6303","LMH65-BWBS (2012)","BWBSmk","110","110",1043888,2,"P","Pl",1,NA,NA,NA,NA,NA,0
"6304","LMH65-BWBS (2012)","BWBSmk","110","110",1043888,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6305","LMH65-BWBS (2012)","BWBSmk","111","111",1043889,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6306","LMH65-BWBS (2012)","BWBSmk","111","111",1043889,0,"X","At",901,NA,NA,NA,NA,NA,0
"6307","LMH65-BWBS (2012)","BWBSmk","111","111",1043889,0,"X","Ep",901,NA,NA,NA,NA,NA,0
"6308","LMH65-BWBS (2012)","BWBSmk","111","111",1043889,1,"P","Sw",1,32,NA,NA,NA,NA,0
"6309","LMH65-BWBS (2012)","BWBSmk","111","111",1043889,2,"P","Pl",1,NA,NA,NA,NA,NA,0
"6310","LMH65-BWBS (2012)","BWBSmk","111","111",1043889,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6311","LMH65-BWBS (2012)","BWBSmw","101","101",1043891,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6312","LMH65-BWBS (2012)","BWBSmw","101","101",1043891,0,"X","At",900,NA,NA,NA,NA,NA,0
"6313","LMH65-BWBS (2012)","BWBSmw","101","101",1043891,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"6314","LMH65-BWBS (2012)","BWBSmw","101","101",1043891,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6315","LMH65-BWBS (2012)","BWBSmw","101","101",1043891,1,"P","Sw",32,NA,NA,NA,NA,NA,0
"6316","LMH65-BWBS (2012)","BWBSmw","101","101",1043891,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6317","LMH65-BWBS (2012)","BWBSmw","101","101",1043892,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6318","LMH65-BWBS (2012)","BWBSmw","101","101",1043892,0,"X","At",900,NA,NA,NA,NA,NA,0
"6319","LMH65-BWBS (2012)","BWBSmw","101","101",1043892,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"6320","LMH65-BWBS (2012)","BWBSmw","101","101",1043892,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6321","LMH65-BWBS (2012)","BWBSmw","101","101",1043892,1,"P","Sw",32,NA,NA,NA,NA,NA,0
"6322","LMH65-BWBS (2012)","BWBSmw","101","101",1043892,3,"X","Sb",NA,NA,NA,NA,NA,NA,0
"6323","LMH65-BWBS (2012)","BWBSmw","101","101",1043893,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6324","LMH65-BWBS (2012)","BWBSmw","101","101",1043893,0,"X","At",900,NA,NA,NA,NA,NA,0
"6325","LMH65-BWBS (2012)","BWBSmw","101","101",1043893,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"6326","LMH65-BWBS (2012)","BWBSmw","101","101",1043893,1,"A","Pl",NA,NA,NA,NA,NA,NA,0
"6327","LMH65-BWBS (2012)","BWBSmw","101","101",1043893,1,"P","Sw",32,NA,NA,NA,NA,NA,0
"6328","LMH65-BWBS (2012)","BWBSmw","101","101",1043893,3,"X","Sb",NA,NA,NA,NA,NA,NA,0
"6329","LMH65-BWBS (2012)","BWBSmw","101","101",1043894,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6330","LMH65-BWBS (2012)","BWBSmw","101","101",1043894,0,"X","At",900,NA,NA,NA,NA,NA,0
"6331","LMH65-BWBS (2012)","BWBSmw","101","101",1043894,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"6332","LMH65-BWBS (2012)","BWBSmw","101","101",1043894,1,"A","Pl",NA,NA,NA,NA,NA,NA,0
"6333","LMH65-BWBS (2012)","BWBSmw","101","101",1043894,1,"A","Sw",32,NA,NA,NA,NA,NA,0
"6334","LMH65-BWBS (2012)","BWBSmw","101","101",1043894,3,"X","Sb",NA,NA,NA,NA,NA,NA,0
"6335","LMH65-BWBS (2012)","BWBSmw","102","102",1043895,0,"X","At",901,NA,NA,NA,NA,NA,0
"6336","LMH65-BWBS (2012)","BWBSmw","102","102",1043895,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6337","LMH65-BWBS (2012)","BWBSmw","102","102",1043895,3,"A","Sw",NA,NA,NA,NA,NA,NA,0
"6338","LMH65-BWBS (2012)","BWBSmw","103","103",1043896,0,"X","At",900,NA,NA,NA,NA,NA,0
"6339","LMH65-BWBS (2012)","BWBSmw","103","103",1043896,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6340","LMH65-BWBS (2012)","BWBSmw","103","103",1043896,2,"P","Sw",28,NA,NA,NA,NA,NA,0
"6341","LMH65-BWBS (2012)","BWBSmw","104","104",1043897,0,"X","At",901,NA,NA,NA,NA,NA,0
"6342","LMH65-BWBS (2012)","BWBSmw","104","104",1043897,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6343","LMH65-BWBS (2012)","BWBSmw","104","104",1043897,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6344","LMH65-BWBS (2012)","BWBSmw","104","104",1043897,3,"A","Sw",28,32,NA,NA,NA,NA,0
"6345","LMH65-BWBS (2012)","BWBSmw","110","110",1043898,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6346","LMH65-BWBS (2012)","BWBSmw","110","110",1043898,0,"X","At",900,NA,NA,NA,NA,NA,0
"6347","LMH65-BWBS (2012)","BWBSmw","110","110",1043898,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"6348","LMH65-BWBS (2012)","BWBSmw","110","110",1043898,1,"P","Sw",32,NA,NA,NA,NA,NA,0
"6349","LMH65-BWBS (2012)","BWBSmw","110","110",1043898,2,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6350","LMH65-BWBS (2012)","BWBSmw","110","110",1043898,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6351","LMH65-BWBS (2012)","BWBSmw","111","111",1043899,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6352","LMH65-BWBS (2012)","BWBSmw","111","111",1043899,1,"P","Sw",1,32,NA,NA,NA,NA,0
"6353","LMH65-BWBS (2012)","BWBSmw","111","111",1043899,2,"P","Pl",1,NA,NA,NA,NA,NA,0
"6354","LMH65-BWBS (2012)","BWBSmw","112","112",1043900,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6355","LMH65-BWBS (2012)","BWBSmw","112","112",1043900,2,"A","Sw",1,32,NA,NA,NA,NA,0
"6356","LMH65-BWBS (2012)","BWBSwk1","101","101",1043901,0,"X","At",900,NA,NA,NA,NA,NA,0
"6357","LMH65-BWBS (2012)","BWBSwk1","101","101",1043901,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6358","LMH65-BWBS (2012)","BWBSwk1","101","101",1043901,1,"P","Sw",NA,NA,NA,NA,NA,NA,0
"6359","LMH65-BWBS (2012)","BWBSwk1","102","102",1043902,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6360","LMH65-BWBS (2012)","BWBSwk1","102","102",1043902,3,"A","Sw",NA,NA,NA,NA,NA,NA,0
"6361","LMH65-BWBS (2012)","BWBSwk1","103","103",1043903,0,"X","At",900,NA,NA,NA,NA,NA,0
"6362","LMH65-BWBS (2012)","BWBSwk1","103","103",1043903,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6363","LMH65-BWBS (2012)","BWBSwk1","103","103",1043903,2,"P","Sw",28,NA,NA,NA,NA,NA,0
"6364","LMH65-BWBS (2012)","BWBSwk1","104","104",1043904,0,"X","At",901,NA,NA,NA,NA,NA,0
"6365","LMH65-BWBS (2012)","BWBSwk1","104","104",1043904,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6366","LMH65-BWBS (2012)","BWBSwk1","104","104",1043904,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6367","LMH65-BWBS (2012)","BWBSwk1","104","104",1043904,3,"A","Sw",32,NA,NA,NA,NA,NA,0
"6368","LMH65-BWBS (2012)","BWBSwk1","110","110",1043905,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6369","LMH65-BWBS (2012)","BWBSwk1","110","110",1043905,1,"P","Sw",1,32,NA,NA,NA,NA,0
"6370","LMH65-BWBS (2012)","BWBSwk1","110","110",1043905,2,"P","Pl",1,NA,NA,NA,NA,NA,0
"6371","LMH65-BWBS (2012)","BWBSwk1","111","111",1043906,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6372","LMH65-BWBS (2012)","BWBSwk1","111","111",1043906,1,"P","Sb",NA,NA,NA,NA,NA,NA,0
"6373","LMH65-BWBS (2012)","BWBSwk1","111","111",1043906,1,"P","Sw",NA,NA,NA,NA,NA,NA,0
"6374","LMH65-BWBS (2012)","BWBSwk1","111","111",1043906,2,"A","Lt",NA,NA,NA,NA,NA,NA,0
"6375","LMH65-BWBS (2012)","BWBSwk2","101","101",1043907,0,"X","At",900,NA,NA,NA,NA,NA,0
"6376","LMH65-BWBS (2012)","BWBSwk2","101","101",1043907,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6377","LMH65-BWBS (2012)","BWBSwk2","101","101",1043907,1,"P","Sw",NA,NA,NA,NA,NA,NA,0
"6378","LMH65-BWBS (2012)","BWBSwk2","102","102",1043908,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6379","LMH65-BWBS (2012)","BWBSwk2","102","102",1043908,3,"A","Sw",NA,NA,NA,NA,NA,NA,0
"6380","LMH65-BWBS (2012)","BWBSwk2","103","103",1043909,0,"X","At",900,NA,NA,NA,NA,NA,0
"6381","LMH65-BWBS (2012)","BWBSwk2","103","103",1043909,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6382","LMH65-BWBS (2012)","BWBSwk2","103","103",1043909,3,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6383","LMH65-BWBS (2012)","BWBSwk2","103","103",1043909,3,"A","Sw",32,NA,NA,NA,NA,NA,0
"6384","LMH65-BWBS (2012)","BWBSwk2","104","104",1043910,0,"X","At",901,NA,NA,NA,NA,NA,0
"6385","LMH65-BWBS (2012)","BWBSwk2","104","104",1043910,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6386","LMH65-BWBS (2012)","BWBSwk2","104","104",1043910,2,"P","Sw",28,NA,NA,NA,NA,NA,0
"6387","LMH65-BWBS (2012)","BWBSwk2","110","110",1043911,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6388","LMH65-BWBS (2012)","BWBSwk2","110","110",1043911,0,"X","At",900,NA,NA,NA,NA,NA,0
"6389","LMH65-BWBS (2012)","BWBSwk2","110","110",1043911,0,"X","Ep",900,NA,NA,NA,NA,NA,0
"6390","LMH65-BWBS (2012)","BWBSwk2","110","110",1043911,1,"P","Sw",32,NA,NA,NA,NA,NA,0
"6391","LMH65-BWBS (2012)","BWBSwk2","110","110",1043911,2,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6392","LMH65-BWBS (2012)","BWBSwk2","111","111",1043912,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6393","LMH65-BWBS (2012)","BWBSwk2","111","111",1043912,1,"P","Sw",1,32,NA,NA,NA,NA,0
"6394","LMH65-BWBS (2012)","BWBSwk2","111","111",1043912,2,"P","Pl",1,NA,NA,NA,NA,NA,0
"6395","LMH65-BWBS (2012)","BWBSwk3","101","101",1043913,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6396","LMH65-BWBS (2012)","BWBSwk3","101","101",1043913,0,"X","At",901,NA,NA,NA,NA,NA,0
"6397","LMH65-BWBS (2012)","BWBSwk3","101","101",1043913,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6398","LMH65-BWBS (2012)","BWBSwk3","101","101",1043913,1,"P","Sw",NA,NA,NA,NA,NA,NA,0
"6399","LMH65-BWBS (2012)","BWBSwk3","101","101",1043913,2,"A","Bl",NA,NA,NA,NA,NA,NA,0
"6400","LMH65-BWBS (2012)","BWBSwk3","101","101",1043913,2,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6401","LMH65-BWBS (2012)","BWBSwk3","102","102",1043914,0,"X","At",NA,NA,NA,NA,NA,NA,0
"6402","LMH65-BWBS (2012)","BWBSwk3","102","102",1043914,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6403","LMH65-BWBS (2012)","BWBSwk3","102","102",1043914,2,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6404","LMH65-BWBS (2012)","BWBSwk3","102","102",1043914,2,"A","Sw",NA,NA,NA,NA,NA,NA,0
"6405","LMH65-BWBS (2012)","BWBSwk3","102","102",1043914,3,"A","Bl",NA,NA,NA,NA,NA,NA,0
"6406","LMH65-BWBS (2012)","BWBSwk3","103","103",1043915,0,"X","At",NA,NA,NA,NA,NA,NA,0
"6407","LMH65-BWBS (2012)","BWBSwk3","103","103",1043915,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6408","LMH65-BWBS (2012)","BWBSwk3","103","103",1043915,1,"P","Sb",NA,NA,NA,NA,NA,NA,0
"6409","LMH65-BWBS (2012)","BWBSwk3","103","103",1043915,2,"A","Sw",NA,NA,NA,NA,NA,NA,0
"6410","LMH65-BWBS (2012)","BWBSwk3","103","103",1043915,3,"A","Bl",NA,NA,NA,NA,NA,NA,0
"6411","LMH65-BWBS (2012)","BWBSwk3","110","110",1043916,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6412","LMH65-BWBS (2012)","BWBSwk3","110","110",1043916,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"6413","LMH65-BWBS (2012)","BWBSwk3","110","110",1043916,1,"P","Sx",NA,NA,NA,NA,NA,NA,0
"6414","LMH65-BWBS (2012)","BWBSwk3","110","110",1043916,2,"A","Lt",NA,NA,NA,NA,NA,NA,0
"6415","LMH65-BWBS (2012)","BWBSwk3","110","110",1043916,2,"A","Sb",NA,NA,NA,NA,NA,NA,0
"6416","LMH65-BWBS (2012)","BWBSwk3","110","110",1043916,3,"A","Pl",NA,NA,NA,NA,NA,NA,0
"6417","LMH65-BWBS (2012)","BWBSwk3","111","111",1043917,0,"X","Acb",901,NA,NA,NA,NA,NA,0
"6418","LMH65-BWBS (2012)","BWBSwk3","111","111",1043917,1,"P","Sb",NA,NA,NA,NA,NA,NA,0
"6419","LMH65-BWBS (2012)","BWBSwk3","111","111",1043917,2,"A","Lt",NA,NA,NA,NA,NA,NA,0
"6420","LMH65-BWBS (2012)","BWBSwk3","111","111",1043917,2,"P","Pl",NA,NA,NA,NA,NA,NA,0
"6421","LMH 68-Haida Gwaii (2014)","CWHvh3","101a","101",1047953,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"6422","LMH 68-Haida Gwaii (2014)","CWHvh3","101a","101",1047953,1,"P","Cw",48,NA,NA,NA,NA,NA,0
"6423","LMH 68-Haida Gwaii (2014)","CWHvh3","101a","101",1047953,1,"P","Hw",NA,NA,NA,NA,NA,NA,0
"6424","LMH 68-Haida Gwaii (2014)","CWHvh3","101a","101",1047953,2,"A","Pl",48,NA,NA,NA,NA,NA,0
"6425","LMH 68-Haida Gwaii (2014)","CWHvh3","101a","101",1047953,2,"P","Yc",48,NA,NA,NA,NA,NA,0
"6426","LMH 68-Haida Gwaii (2014)","CWHvh3","101a","101",1047953,3,"X","Ss",48,NA,NA,NA,NA,NA,0
"6427","LMH 68-Haida Gwaii (2014)","CWHvh3","101b","101b",1047954,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"6428","LMH 68-Haida Gwaii (2014)","CWHvh3","101b","101b",1047954,1,"P","Cw",48,NA,NA,NA,NA,NA,0
"6429","LMH 68-Haida Gwaii (2014)","CWHvh3","101b","101b",1047954,1,"P","Hw",48,NA,NA,NA,NA,NA,0
"6430","LMH 68-Haida Gwaii (2014)","CWHvh3","101b","101b",1047954,2,"A","Pl",NA,NA,NA,NA,NA,NA,0
"6431","LMH 68-Haida Gwaii (2014)","CWHvh3","101b","101b",1047954,2,"P","Yc",48,NA,NA,NA,NA,NA,0
"6432","LMH 68-Haida Gwaii (2014)","CWHvh3","101c","101c",1047955,0,"X","Dr",901,41,39,NA,NA,NA,0
"6433","LMH 68-Haida Gwaii (2014)","CWHvh3","101c","101c",1047955,1,"P","Cw",48,NA,NA,NA,NA,NA,0
"6434","LMH 68-Haida Gwaii (2014)","CWHvh3","101c","101c",1047955,1,"P","Hw",NA,NA,NA,NA,NA,NA,0
"6435","LMH 68-Haida Gwaii (2014)","CWHvh3","101c","101c",1047955,2,"A","Pl",2,NA,NA,NA,NA,NA,0
"6436","LMH 68-Haida Gwaii (2014)","CWHvh3","101c","101c",1047955,2,"P","Yc",48,NA,NA,NA,NA,NA,0
"6437","LMH 68-Haida Gwaii (2014)","CWHvh3","102*","102",1047952,0,"X","Dr",901,39,NA,NA,NA,NA,0
"6438","LMH 68-Haida Gwaii (2014)","CWHvh3","102*","102",1047952,1,"P","Pl",48,NA,NA,NA,NA,NA,0
"6439","LMH 68-Haida Gwaii (2014)","CWHvh3","102*","102",1047952,2,"P","Cw",48,NA,NA,NA,NA,NA,0
"6440","LMH 68-Haida Gwaii (2014)","CWHvh3","102*","102",1047952,2,"P","Yc",48,NA,NA,NA,NA,NA,0
"6441","LMH 68-Haida Gwaii (2014)","CWHvh3","102*","102",1047952,3,"X","Hw",53,NA,NA,NA,NA,NA,0
"6442","LMH 68-Haida Gwaii (2014)","CWHvh3","103.1*","103.1",1047989,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"6443","LMH 68-Haida Gwaii (2014)","CWHvh3","103.1*","103.1",1047989,1,"P","Ss",NA,NA,NA,NA,NA,NA,0
"6444","LMH 68-Haida Gwaii (2014)","CWHvh3","103.1*","103.1",1047989,3,"A","Cw",48,NA,NA,NA,NA,NA,0
"6445","LMH 68-Haida Gwaii (2014)","CWHvh3","103.1*","103.1",1047989,3,"A","Hw",NA,NA,NA,NA,NA,NA,0
"6446","LMH 68-Haida Gwaii (2014)","CWHvh3","103.2*","103.2",1047991,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"6447","LMH 68-Haida Gwaii (2014)","CWHvh3","103.2*","103.2",1047991,1,"P","Ss",NA,NA,NA,NA,NA,NA,0
"6448","LMH 68-Haida Gwaii (2014)","CWHvh3","103.2*","103.2",1047991,3,"A","Cw",48,NA,NA,NA,NA,NA,0
"6449","LMH 68-Haida Gwaii (2014)","CWHvh3","103.2*","103.2",1047991,3,"A","Hw",1,NA,NA,NA,NA,NA,0
"6450","LMH 68-Haida Gwaii (2014)","CWHvh3","104","104",1047990,0,"X","Dr",901,48,7,NA,NA,NA,0
"6451","LMH 68-Haida Gwaii (2014)","CWHvh3","104","104",1047990,1,"P","Ss",48,NA,NA,NA,NA,NA,0
"6452","LMH 68-Haida Gwaii (2014)","CWHvh3","104","104",1047990,3,"A","Cw",48,NA,NA,NA,NA,NA,0
"6453","LMH 68-Haida Gwaii (2014)","CWHvh3","104","104",1047990,3,"A","Hw",NA,NA,NA,NA,NA,NA,0
"6454","LMH 68-Haida Gwaii (2014)","CWHvh3","105","105",1047956,0,"X","Dr",900,41,39,NA,NA,NA,0
"6455","LMH 68-Haida Gwaii (2014)","CWHvh3","105","105",1047956,1,"P","Cw",48,NA,NA,NA,NA,NA,0
"6456","LMH 68-Haida Gwaii (2014)","CWHvh3","105","105",1047956,1,"P","Hw",NA,NA,NA,NA,NA,NA,0
"6457","LMH 68-Haida Gwaii (2014)","CWHvh3","105","105",1047956,1,"P","Ss",48,NA,NA,NA,NA,NA,0
"6458","LMH 68-Haida Gwaii (2014)","CWHvh3","105","105",1047956,3,"A","Yc",48,NA,NA,NA,NA,NA,0
"6459","LMH 68-Haida Gwaii (2014)","CWHvh3","106","106",1047957,0,"X","Dr",39,900,NA,NA,NA,NA,0
"6460","LMH 68-Haida Gwaii (2014)","CWHvh3","106","106",1047957,1,"P","Cw",48,NA,NA,NA,NA,NA,0
"6461","LMH 68-Haida Gwaii (2014)","CWHvh3","106","106",1047957,1,"P","Ss",48,NA,NA,NA,NA,NA,0
"6462","LMH 68-Haida Gwaii (2014)","CWHvh3","106","106",1047957,2,"A","Hw",2,NA,NA,NA,NA,NA,0
"6463","LMH 68-Haida Gwaii (2014)","CWHvh3","106","106",1047957,3,"A","Yc",48,NA,NA,NA,NA,NA,0
"6464","LMH 68-Haida Gwaii (2014)","CWHvh3","106","106",1047992,0,"X","Dr",39,900,NA,NA,NA,NA,0
"6465","LMH 68-Haida Gwaii (2014)","CWHvh3","106","106",1047992,1,"P","Cw",48,NA,NA,NA,NA,NA,0
"6466","LMH 68-Haida Gwaii (2014)","CWHvh3","106","106",1047992,1,"P","Ss",NA,NA,NA,NA,NA,NA,0
"6467","LMH 68-Haida Gwaii (2014)","CWHvh3","106","106",1047992,2,"A","Hw",2,NA,NA,NA,NA,NA,0
"6468","LMH 68-Haida Gwaii (2014)","CWHvh3","106","106",1047992,3,"A","Yc",48,NA,NA,NA,NA,NA,0
"6469","LMH 68-Haida Gwaii (2014)","CWHvh3","110","110",1047958,0,"X","Dr",39,900,NA,NA,NA,NA,0
"6470","LMH 68-Haida Gwaii (2014)","CWHvh3","110","110",1047958,1,"P","Cw",48,NA,NA,NA,NA,NA,0
"6471","LMH 68-Haida Gwaii (2014)","CWHvh3","110","110",1047958,1,"P","Ss",48,NA,NA,NA,NA,NA,0
