"","Source","BGC","SS_NoSpace","Edatopic"
"6750","USA_2019","ESSFdw_ID","ESSFdw_ID/102","B1"
"6751","USA_2019","ESSFdw_ID","ESSFdw_ID/102","A1"
"6752","USA_2019","ESSFdw_ID","ESSFdw_ID/103","D2"
"6753","USA_2019","ESSFdw_ID","ESSFdw_ID/103","C2"
"6754","USA_2019","ESSFdw_ID","ESSFdw_ID/103","B2"
"6755","USA_2019","ESSFdw_ID","ESSFdw_ID/103","A2"
"6756","USA_2019","ESSFdw_ID","ESSFdw_ID/110","E5"
"6757","USA_2019","ESSFdw_ID","ESSFdw_ID/110","D5"
"6758","USA_2019","ESSFdw_ID","ESSFdw_ID/110","C5"
"6759","USA_2019","ESSFdw_ID","ESSFdw_ID/110","B5"
"6760","USA_2019","ESSFdw_ID","ESSFdw_ID/111","E6"
"6761","USA_2019","ESSFdw_ID","ESSFdw_ID/111","D6"
"6762","USA_2019","ESSFdw_ID","ESSFdw_ID/111","C6"
"6763","USA_2019","ESSFdw_ID","ESSFdw_ID/111","B6"
"6764","Add_2021","ESSFdw_ID","ESSFdw_ID/Ro","A0"
"6765","Add_2021","ESSFdw_ID","ESSFdw_ID/Ro","B0"
"6766","BECv10","ESSFwc2","ESSFwc2/01","C4"
"6767","BECv10","ESSFwc2","ESSFwc2/01","C3"
"6768","BECv10","ESSFwc2","ESSFwc2/01","B4"
"6769","BECv10","ESSFwc2","ESSFwc2/01","B3"
"6770","BECv10","ESSFwc2","ESSFwc2/02","B2"
"6771","BECv10","ESSFwc2","ESSFwc2/02","B1"
"6772","BECv10","ESSFwc2","ESSFwc2/02","A2"
"6773","BECv10","ESSFwc2","ESSFwc2/02","A1"
"6774","BECv10","ESSFwc2","ESSFwc2/03","D2"
"6775","BECv10","ESSFwc2","ESSFwc2/03","C3"
"6776","BECv10","ESSFwc2","ESSFwc2/03","C2"
"6777","BECv10","ESSFwc2","ESSFwc2/03","B3"
"6778","BECv10","ESSFwc2","ESSFwc2/03","B2"
"6779","BECv10","ESSFwc2","ESSFwc2/04","C3"
"6780","BECv10","ESSFwc2","ESSFwc2/04","C2"
"6781","BECv10","ESSFwc2","ESSFwc2/04","B3"
"6782","BECv10","ESSFwc2","ESSFwc2/04","B2"
"6783","BECv10","ESSFwc2","ESSFwc2/05","C3"
"6784","BECv10","ESSFwc2","ESSFwc2/05","C2"
"6785","BECv10","ESSFwc2","ESSFwc2/05","B3"
"6786","BECv10","ESSFwc2","ESSFwc2/05","B2"
"6787","BECv10","ESSFwc2","ESSFwc2/06","C5"
"6788","BECv10","ESSFwc2","ESSFwc2/06","C4"
"6789","BECv10","ESSFwc2","ESSFwc2/06","B5"
"6790","BECv10","ESSFwc2","ESSFwc2/06","B4"
"6791","BECv10","ESSFwc2","ESSFwc2/07","D5"
"6792","BECv10","ESSFwc2","ESSFwc2/07","D4"
"6793","BECv10","ESSFwc2","ESSFwc2/07","C5"
"6794","BECv10","ESSFwc2","ESSFwc2/07","C4"
"6795","BECv10","ESSFwc2","ESSFwc2/08","D6"
"6796","BECv10","ESSFwc2","ESSFwc2/08","D5"
"6797","BECv10","ESSFwc2","ESSFwc2/08","C6"
"6798","BECv10","ESSFwc2","ESSFwc2/08","C5"
"6799","BECv10","ESSFwc2","ESSFwc2/09","C7"
"6800","BECv10","ESSFwc2","ESSFwc2/09","C6"
"6801","BECv10","ESSFwc2","ESSFwc2/09","B7"
"6802","BECv10","ESSFwc2","ESSFwc2/09","B6"
"6803","BECv10","ESSFwc2","ESSFwc2/10","D7"
"6804","BECv10","ESSFwc2","ESSFwc2/10","D6"
"6805","BECv10","ESSFwc2","ESSFwc2/10","C7"
"6806","BECv10","ESSFwc2","ESSFwc2/10","C6"
"6807","BECv10","ESSFwc2","ESSFwc2/10","B7"
"6808","Add_2021","ESSFwc2","ESSFwc2/Ro","A0"
"6809","Add_2021","ESSFwc2","ESSFwc2/Ro","B0"
"6810","BECv13","ESSFwc3","ESSFwc3/101","B3"
"6811","BECv13","ESSFwc3","ESSFwc3/101","B4"
"6812","BECv13","ESSFwc3","ESSFwc3/101","C3"
"6813","BECv13","ESSFwc3","ESSFwc3/101","C4"
"6814","BECv13","ESSFwc3","ESSFwc3/101","D3"
"6815","BECv13","ESSFwc3","ESSFwc3/101","D4"
"6816","BECv13","ESSFwc3","ESSFwc3/102","A1"
"6817","BECv13","ESSFwc3","ESSFwc3/102","A2"
"6818","BECv13","ESSFwc3","ESSFwc3/102","B1"
"6819","BECv13","ESSFwc3","ESSFwc3/102","B2"
"6820","BECv13","ESSFwc3","ESSFwc3/102","C1"
"6821","BECv13","ESSFwc3","ESSFwc3/102","C2"
"6822","BECv13","ESSFwc3","ESSFwc3/102","D1"
"6823","BECv13","ESSFwc3","ESSFwc3/102","D2"
"6824","BECv13","ESSFwc3","ESSFwc3/103","A2"
"6825","BECv13","ESSFwc3","ESSFwc3/103","A3"
"6826","BECv13","ESSFwc3","ESSFwc3/103","B2"
"6827","BECv13","ESSFwc3","ESSFwc3/103","B3"
"6828","BECv13","ESSFwc3","ESSFwc3/103","C2"
"6829","BECv13","ESSFwc3","ESSFwc3/103","C3"
"6830","BECv13","ESSFwc3","ESSFwc3/103","D2"
"6831","BECv13","ESSFwc3","ESSFwc3/103","D3"
"6832","BECv13","ESSFwc3","ESSFwc3/110","B5"
"6833","BECv13","ESSFwc3","ESSFwc3/110","B6"
"6834","BECv13","ESSFwc3","ESSFwc3/110","C5"
"6835","BECv13","ESSFwc3","ESSFwc3/110","C6"
"6836","BECv13","ESSFwc3","ESSFwc3/110","D5"
"6837","BECv13","ESSFwc3","ESSFwc3/110","D6"
"6838","BECv13","ESSFwc3","ESSFwc3/110","E5"
"6839","BECv13","ESSFwc3","ESSFwc3/110","E6"
"6840","BECv13","ESSFwc3","ESSFwc3/111","B6"
"6841","BECv13","ESSFwc3","ESSFwc3/111","B7"
"6842","BECv13","ESSFwc3","ESSFwc3/111","C6"
"6843","BECv13","ESSFwc3","ESSFwc3/111","C7"
"6844","BECv13","ESSFwc3","ESSFwc3/111","D6"
"6845","BECv13","ESSFwc3","ESSFwc3/111","D7"
"6846","BECv13","ESSFwc3","ESSFwc3/111","E6"
"6847","BECv13","ESSFwc3","ESSFwc3/111","E7"
"6848","BECv10","ESSFwc3","ESSFwc3/01","D4"
"6849","BECv10","ESSFwc3","ESSFwc3/01","D3"
"6850","BECv10","ESSFwc3","ESSFwc3/01","C4"
"6851","BECv10","ESSFwc3","ESSFwc3/01","C3"
"6852","BECv10","ESSFwc3","ESSFwc3/01","B4"
"6853","BECv10","ESSFwc3","ESSFwc3/01","B3"
"6854","BECv10","ESSFwc3","ESSFwc3/02","D2"
"6855","BECv10","ESSFwc3","ESSFwc3/02","D1"
"6856","BECv10","ESSFwc3","ESSFwc3/02","C3"
"6857","BECv10","ESSFwc3","ESSFwc3/02","C2"
"6858","BECv10","ESSFwc3","ESSFwc3/02","C1"
"6859","BECv10","ESSFwc3","ESSFwc3/02","B3"
"6860","BECv10","ESSFwc3","ESSFwc3/02","B2"
"6861","BECv10","ESSFwc3","ESSFwc3/02","B1"
"6862","BECv10","ESSFwc3","ESSFwc3/02","A2"
"6863","BECv10","ESSFwc3","ESSFwc3/02","A1"
"6864","BECv10","ESSFwc3","ESSFwc3/03","D6"
"6865","BECv10","ESSFwc3","ESSFwc3/03","D5"
"6866","BECv10","ESSFwc3","ESSFwc3/03","D4"
"6867","BECv10","ESSFwc3","ESSFwc3/03","C6"
"6868","BECv10","ESSFwc3","ESSFwc3/03","C5"
"6869","BECv10","ESSFwc3","ESSFwc3/03","C4"
"6870","BECv10","ESSFwc3","ESSFwc3/03","B6"
"6871","BECv10","ESSFwc3","ESSFwc3/03","B5"
"6872","Add_2021","ESSFwc3","ESSFwc3/Ro","A0"
"6873","Add_2021","ESSFwc3","ESSFwc3/Ro","B0"
"6874","BECv10","ESSFwc4","ESSFwc4/101","C4"
"6875","BECv10","ESSFwc4","ESSFwc4/101","C3"
"6876","BECv10","ESSFwc4","ESSFwc4/101","B4"
"6877","BECv10","ESSFwc4","ESSFwc4/102","B2"
"6878","BECv10","ESSFwc4","ESSFwc4/102","B1"
"6879","BECv10","ESSFwc4","ESSFwc4/102","A2"
"6880","BECv10","ESSFwc4","ESSFwc4/102","A1"
"6881","BECv10","ESSFwc4","ESSFwc4/103","C3"
"6882","BECv10","ESSFwc4","ESSFwc4/103","C2"
"6883","BECv10","ESSFwc4","ESSFwc4/103","B3"
"6884","BECv10","ESSFwc4","ESSFwc4/103","B2"
"6885","BECv10","ESSFwc4","ESSFwc4/103a","C2"
"6886","BECv10","ESSFwc4","ESSFwc4/103a","B2"
"6887","BECv10","ESSFwc4","ESSFwc4/103b","C3"
"6888","BECv10","ESSFwc4","ESSFwc4/103b","B3"
"6889","BECv10","ESSFwc4","ESSFwc4/110","D5"
"6890","BECv10","ESSFwc4","ESSFwc4/110","D4"
"6891","BECv10","ESSFwc4","ESSFwc4/110","C5"
"6892","BECv10","ESSFwc4","ESSFwc4/111","D6"
"6893","BECv10","ESSFwc4","ESSFwc4/111","D5"
"6894","BECv10","ESSFwc4","ESSFwc4/111","C6"
"6895","BECv10","ESSFwc4","ESSFwc4/111","C5"
"6896","BECv10","ESSFwc4","ESSFwc4/112","E7"
"6897","BECv10","ESSFwc4","ESSFwc4/112","E6"
"6898","BECv10","ESSFwc4","ESSFwc4/112","D7"
"6899","BECv10","ESSFwc4","ESSFwc4/112","D6"
"6900","BECv10","ESSFwc4","ESSFwc4/112","C7"
"6901","BECv10","ESSFwc4","ESSFwc4/112a","E7"
"6902","BECv10","ESSFwc4","ESSFwc4/112a","E6"
"6903","BECv10","ESSFwc4","ESSFwc4/112a","D6"
"6904","BECv10","ESSFwc4","ESSFwc4/112b","D7"
"6905","BECv10","ESSFwc4","ESSFwc4/112b","C7"
"6906","Add_2021","ESSFwc4","ESSFwc4/Ro","A0"
"6907","Add_2021","ESSFwc4","ESSFwc4/Ro","B0"
"6908","BECv10","ESSFwcp","ESSFwcp/00","E7"
"6909","BECv10","ESSFwcp","ESSFwcp/00","E6"
"6910","BECv10","ESSFwcp","ESSFwcp/00","E5"
"6911","BECv10","ESSFwcp","ESSFwcp/00","E4"
"6912","BECv10","ESSFwcp","ESSFwcp/00","E3"
"6913","BECv10","ESSFwcp","ESSFwcp/00","E2"
"6914","BECv10","ESSFwcp","ESSFwcp/00","E1"
"6915","BECv10","ESSFwcp","ESSFwcp/00","E0"
"6916","BECv10","ESSFwcp","ESSFwcp/00","D7"
"6917","BECv10","ESSFwcp","ESSFwcp/00","D6"
"6918","BECv10","ESSFwcp","ESSFwcp/00","D5"
"6919","BECv10","ESSFwcp","ESSFwcp/00","D4"
"6920","BECv10","ESSFwcp","ESSFwcp/00","D3"
"6921","BECv10","ESSFwcp","ESSFwcp/00","D2"
"6922","BECv10","ESSFwcp","ESSFwcp/00","D1"
"6923","BECv10","ESSFwcp","ESSFwcp/00","D0"
"6924","BECv10","ESSFwcp","ESSFwcp/00","C7"
"6925","BECv10","ESSFwcp","ESSFwcp/00","C6"
"6926","BECv10","ESSFwcp","ESSFwcp/00","C5"
"6927","BECv10","ESSFwcp","ESSFwcp/00","C4"
"6928","BECv10","ESSFwcp","ESSFwcp/00","C3"
"6929","BECv10","ESSFwcp","ESSFwcp/00","C2"
"6930","BECv10","ESSFwcp","ESSFwcp/00","C1"
"6931","BECv10","ESSFwcp","ESSFwcp/00","C0"
"6932","BECv10","ESSFwcp","ESSFwcp/00","B7"
"6933","BECv10","ESSFwcp","ESSFwcp/00","B6"
"6934","BECv10","ESSFwcp","ESSFwcp/00","B5"
"6935","BECv10","ESSFwcp","ESSFwcp/00","B4"
"6936","BECv10","ESSFwcp","ESSFwcp/00","B3"
"6937","BECv10","ESSFwcp","ESSFwcp/00","B2"
"6938","BECv10","ESSFwcp","ESSFwcp/00","B1"
"6939","BECv10","ESSFwcp","ESSFwcp/00","B0"
"6940","BECv10","ESSFwcp","ESSFwcp/00","A7"
"6941","BECv10","ESSFwcp","ESSFwcp/00","A6"
"6942","BECv10","ESSFwcp","ESSFwcp/00","A5"
"6943","BECv10","ESSFwcp","ESSFwcp/00","A4"
"6944","BECv10","ESSFwcp","ESSFwcp/00","A3"
"6945","BECv10","ESSFwcp","ESSFwcp/00","A2"
"6946","BECv10","ESSFwcp","ESSFwcp/00","A1"
"6947","BECv10","ESSFwcp","ESSFwcp/00","A0"
"6948","BECv10","ESSFwcw","ESSFwcw/101","D4"
"6949","BECv10","ESSFwcw","ESSFwcw/101","D3"
"6950","BECv10","ESSFwcw","ESSFwcw/101","C4"
"6951","BECv10","ESSFwcw","ESSFwcw/101","C3"
"6952","BECv10","ESSFwcw","ESSFwcw/101","B4"
"6953","BECv10","ESSFwcw","ESSFwcw/102","B1"
"6954","BECv10","ESSFwcw","ESSFwcw/102","A1"
"6955","BECv10","ESSFwcw","ESSFwcw/103","C2"
"6956","BECv10","ESSFwcw","ESSFwcw/103","B2"
"6957","BECv10","ESSFwcw","ESSFwcw/103","A3"
"6958","BECv10","ESSFwcw","ESSFwcw/103","A2"
"6959","BECv10","ESSFwcw","ESSFwcw/104","C3"
"6960","BECv10","ESSFwcw","ESSFwcw/104","B4"
"6961","BECv10","ESSFwcw","ESSFwcw/104","B3"
"6962","BECv10","ESSFwcw","ESSFwcw/104","A4"
"6963","BECv10","ESSFwcw","ESSFwcw/104","A3"
"6964","BECv10","ESSFwcw","ESSFwcw/110","E6"
"6965","BECv10","ESSFwcw","ESSFwcw/110","E5"
"6966","BECv10","ESSFwcw","ESSFwcw/110","D6"
"6967","BECv10","ESSFwcw","ESSFwcw/110","D5"
"6968","BECv10","ESSFwcw","ESSFwcw/110","C6"
"6969","BECv10","ESSFwcw","ESSFwcw/110","C5"
"6970","Add_2021","ESSFwcw","ESSFwcw/Ro","A0"
"6971","Add_2021","ESSFwcw","ESSFwcw/Ro","B0"
"6972","USA_2019","ESSFwh_MT","ESSFwh_MT/101","D4"
"6973","USA_2019","ESSFwh_MT","ESSFwh_MT/101","D3"
"6974","USA_2019","ESSFwh_MT","ESSFwh_MT/101","C4"
"6975","USA_2019","ESSFwh_MT","ESSFwh_MT/101","C3"
"6976","USA_2019","ESSFwh_MT","ESSFwh_MT/101","B4"
"6977","USA_2019","ESSFwh_MT","ESSFwh_MT/101","B3"
"6978","USA_2019","ESSFwh_MT","ESSFwh_MT/102","D2"
"6979","USA_2019","ESSFwh_MT","ESSFwh_MT/102","D1"
"6980","USA_2019","ESSFwh_MT","ESSFwh_MT/102","C2"
"6981","USA_2019","ESSFwh_MT","ESSFwh_MT/102","C1"
"6982","USA_2019","ESSFwh_MT","ESSFwh_MT/102","B2"
"6983","USA_2019","ESSFwh_MT","ESSFwh_MT/102","B1"
"6984","USA_2019","ESSFwh_MT","ESSFwh_MT/102","A2"
"6985","USA_2019","ESSFwh_MT","ESSFwh_MT/102","A1"
"6986","USA_2019","ESSFwh_MT","ESSFwh_MT/110","E5"
"6987","USA_2019","ESSFwh_MT","ESSFwh_MT/110","D5"
"6988","USA_2019","ESSFwh_MT","ESSFwh_MT/110","C5"
"6989","USA_2019","ESSFwh_MT","ESSFwh_MT/110","B5"
"6990","USA_2019","ESSFwh_MT","ESSFwh_MT/111","E6"
"6991","USA_2019","ESSFwh_MT","ESSFwh_MT/111","D6"
"6992","USA_2019","ESSFwh_MT","ESSFwh_MT/111","C6"
"6993","USA_2019","ESSFwh_MT","ESSFwh_MT/111","B6"
"6994","Add_2021","ESSFwh_MT","ESSFwh_MT/Ro","A0"
"6995","Add_2021","ESSFwh_MT","ESSFwh_MT/Ro","B0"
"6996","BECv10","ESSFwh1","ESSFwh1/101","D4"
"6997","BECv10","ESSFwh1","ESSFwh1/101","C4"
"6998","BECv10","ESSFwh1","ESSFwh1/101","B4"
"6999","BECv10","ESSFwh1","ESSFwh1/102","C1"
"7000","BECv10","ESSFwh1","ESSFwh1/102","B1"
"7001","BECv10","ESSFwh1","ESSFwh1/102","A1"
"7002","BECv10","ESSFwh1","ESSFwh1/103","C2"
"7003","BECv10","ESSFwh1","ESSFwh1/103","B3"
"7004","BECv10","ESSFwh1","ESSFwh1/103","B2"
"7005","BECv10","ESSFwh1","ESSFwh1/104","C3"
"7006","BECv10","ESSFwh1","ESSFwh1/104","C2"
"7007","BECv10","ESSFwh1","ESSFwh1/104","B3"
"7008","BECv10","ESSFwh1","ESSFwh1/110","D6"
"7009","BECv10","ESSFwh1","ESSFwh1/110","D5"
"7010","BECv10","ESSFwh1","ESSFwh1/110","C6"
"7011","BECv10","ESSFwh1","ESSFwh1/110","C5"
"7012","BECv10","ESSFwh1","ESSFwh1/111","E7"
"7013","BECv10","ESSFwh1","ESSFwh1/111","E6"
"7014","BECv10","ESSFwh1","ESSFwh1/111","D7"
"7015","BECv10","ESSFwh1","ESSFwh1/111","D6"
"7016","BECv10","ESSFwh1","ESSFwh1/111","C7"
"7017","BECv10","ESSFwh1","ESSFwh1/111","C6"
"7018","BECv10","ESSFwh1","ESSFwh1/111a","E7"
"7019","BECv10","ESSFwh1","ESSFwh1/111a","E6"
"7020","BECv10","ESSFwh1","ESSFwh1/111a","D6"
"7021","BECv10","ESSFwh1","ESSFwh1/111b","D7"
"7022","BECv10","ESSFwh1","ESSFwh1/111b","C7"
"7023","BECv10","ESSFwh1","ESSFwh1/111b","C6"
"7024","Add_2021","ESSFwh1","ESSFwh1/Ro","A0"
"7025","Add_2021","ESSFwh1","ESSFwh1/Ro","B0"
"7026","BECv10","ESSFwh2","ESSFwh2/101","D4"
"7027","BECv10","ESSFwh2","ESSFwh2/101","D3"
"7028","BECv10","ESSFwh2","ESSFwh2/101","C4"
"7029","BECv10","ESSFwh2","ESSFwh2/101","C3"
"7030","BECv10","ESSFwh2","ESSFwh2/101","B4"
"7031","BECv10","ESSFwh2","ESSFwh2/102","C1"
"7032","BECv10","ESSFwh2","ESSFwh2/102","B2"
"7033","BECv10","ESSFwh2","ESSFwh2/102","B1"
"7034","BECv10","ESSFwh2","ESSFwh2/102","A2"
"7035","BECv10","ESSFwh2","ESSFwh2/102","A1"
"7036","BECv10","ESSFwh2","ESSFwh2/103","C2"
"7037","BECv10","ESSFwh2","ESSFwh2/103","B2"
"7038","BECv10","ESSFwh2","ESSFwh2/103","A2"
"7039","BECv10","ESSFwh2","ESSFwh2/104","D3"
"7040","BECv10","ESSFwh2","ESSFwh2/104","C3"
"7041","BECv10","ESSFwh2","ESSFwh2/104","B3"
"7042","BECv10","ESSFwh2","ESSFwh2/110","D5"
"7043","BECv10","ESSFwh2","ESSFwh2/110","D4"
"7044","BECv10","ESSFwh2","ESSFwh2/110","C5"
"7045","BECv10","ESSFwh2","ESSFwh2/111","D6"
"7046","BECv10","ESSFwh2","ESSFwh2/111","D5"
"7047","BECv10","ESSFwh2","ESSFwh2/111","C6"
"7048","BECv10","ESSFwh2","ESSFwh2/111","C5"
"7049","BECv10","ESSFwh2","ESSFwh2/112","E7"
"7050","BECv10","ESSFwh2","ESSFwh2/112","E6"
"7051","BECv10","ESSFwh2","ESSFwh2/112","D7"
"7052","BECv10","ESSFwh2","ESSFwh2/112","D6"
"7053","BECv10","ESSFwh2","ESSFwh2/112","C7"
"7054","BECv10","ESSFwh2","ESSFwh2/112","C6"
"7055","BECv10","ESSFwh2","ESSFwh2/112a","E7"
"7056","BECv10","ESSFwh2","ESSFwh2/112a","E6"
"7057","BECv10","ESSFwh2","ESSFwh2/112a","D6"
"7058","BECv10","ESSFwh2","ESSFwh2/112a","C6"
"7059","BECv10","ESSFwh2","ESSFwh2/112b","D7"
"7060","BECv10","ESSFwh2","ESSFwh2/112b","C7"
"7061","Add_2021","ESSFwh2","ESSFwh2/Ro","A0"
"7062","Add_2021","ESSFwh2","ESSFwh2/Ro","B0"
"7063","BECv10","ESSFwh3","ESSFwh3/101","D4"
"7064","BECv10","ESSFwh3","ESSFwh3/101","C4"
"7065","BECv10","ESSFwh3","ESSFwh3/101","C3"
"7066","BECv10","ESSFwh3","ESSFwh3/101","B4"
"7067","BECv10","ESSFwh3","ESSFwh3/102","B1"
"7068","BECv10","ESSFwh3","ESSFwh3/102","A2"
"7069","BECv10","ESSFwh3","ESSFwh3/102","A1"
"7070","BECv10","ESSFwh3","ESSFwh3/103","C2"
"7071","BECv10","ESSFwh3","ESSFwh3/103","B2"
"7072","BECv10","ESSFwh3","ESSFwh3/103","A2"
"7073","BECv10","ESSFwh3","ESSFwh3/104","C3"
"7074","BECv10","ESSFwh3","ESSFwh3/104","C2"
"7075","BECv10","ESSFwh3","ESSFwh3/104","B3"
"7076","BECv10","ESSFwh3","ESSFwh3/110","D5"
"7077","BECv10","ESSFwh3","ESSFwh3/110","D4"
"7078","BECv10","ESSFwh3","ESSFwh3/110","C5"
"7079","BECv10","ESSFwh3","ESSFwh3/111","E5"
"7080","BECv10","ESSFwh3","ESSFwh3/111","D6"
"7081","BECv10","ESSFwh3","ESSFwh3/111","D5"
"7082","BECv10","ESSFwh3","ESSFwh3/111","C6"
"7083","BECv10","ESSFwh3","ESSFwh3/111","C5"
"7084","BECv10","ESSFwh3","ESSFwh3/112","E7"
"7085","BECv10","ESSFwh3","ESSFwh3/112","E6"
"7086","BECv10","ESSFwh3","ESSFwh3/112","D7"
"7087","BECv10","ESSFwh3","ESSFwh3/112","D6"
"7088","BECv10","ESSFwh3","ESSFwh3/112","C7"
"7089","BECv10","ESSFwh3","ESSFwh3/112","C6"
"7090","BECv10","ESSFwh3","ESSFwh3/112a","E7"
"7091","BECv10","ESSFwh3","ESSFwh3/112a","E6"
"7092","BECv10","ESSFwh3","ESSFwh3/112a","D6"
"7093","BECv10","ESSFwh3","ESSFwh3/112a","C6"
"7094","BECv10","ESSFwh3","ESSFwh3/112b","D7"
"7095","BECv10","ESSFwh3","ESSFwh3/112b","C7"
"7096","Add_2021","ESSFwh3","ESSFwh3/Ro","A0"
"7097","Add_2021","ESSFwh3","ESSFwh3/Ro","B0"
"7098","BECv10","ESSFwk1","ESSFwk1/01","D4"
"7099","BECv10","ESSFwk1","ESSFwk1/01","D3"
"7100","BECv10","ESSFwk1","ESSFwk1/01","C5"
"7101","BECv10","ESSFwk1","ESSFwk1/01","C4"
"7102","BECv10","ESSFwk1","ESSFwk1/01","B5"
"7103","BECv10","ESSFwk1","ESSFwk1/01","B4"
"7104","BECv10","ESSFwk1","ESSFwk1/02","D2"
"7105","BECv10","ESSFwk1","ESSFwk1/02","D1"
"7106","BECv10","ESSFwk1","ESSFwk1/02","C2"
"7107","BECv10","ESSFwk1","ESSFwk1/02","C1"
"7108","BECv10","ESSFwk1","ESSFwk1/02","B2"
"7109","BECv10","ESSFwk1","ESSFwk1/02","B1"
"7110","BECv10","ESSFwk1","ESSFwk1/02","A1"
"7111","BECv10","ESSFwk1","ESSFwk1/03","D3"
"7112","BECv10","ESSFwk1","ESSFwk1/03","D2"
"7113","BECv10","ESSFwk1","ESSFwk1/03","C3"
"7114","BECv10","ESSFwk1","ESSFwk1/03","C2"
"7115","BECv10","ESSFwk1","ESSFwk1/03","B4"
"7116","BECv10","ESSFwk1","ESSFwk1/03","B3"
"7117","BECv10","ESSFwk1","ESSFwk1/03","B2"
"7118","BECv10","ESSFwk1","ESSFwk1/04","C5"
"7119","BECv10","ESSFwk1","ESSFwk1/04","B5"
"7120","BECv10","ESSFwk1","ESSFwk1/05","E5"
"7121","BECv10","ESSFwk1","ESSFwk1/05","D5"
"7122","BECv10","ESSFwk1","ESSFwk1/06","C7"
"7123","BECv10","ESSFwk1","ESSFwk1/06","C6"
"7124","BECv10","ESSFwk1","ESSFwk1/06","B7"
"7125","BECv10","ESSFwk1","ESSFwk1/06","B6"
"7126","BECv10","ESSFwk1","ESSFwk1/06","A7"
"7127","BECv10","ESSFwk1","ESSFwk1/06","A6"
"7128","BECv10","ESSFwk1","ESSFwk1/06","A5"
"7129","BECv10","ESSFwk1","ESSFwk1/07","D7"
"7130","BECv10","ESSFwk1","ESSFwk1/07","D6"
"7131","BECv10","ESSFwk1","ESSFwk1/07","D5"
"7132","BECv10","ESSFwk1","ESSFwk1/07","C7"
"7133","BECv10","ESSFwk1","ESSFwk1/07","C6"
"7134","BECv10","ESSFwk1","ESSFwk1/07","C5"
"7135","BECv10","ESSFwk1","ESSFwk1/07","B6"
"7136","BECv10","ESSFwk1","ESSFwk1/07","B5"
"7137","Add_2021","ESSFwk1","ESSFwk1/Ro","A0"
"7138","Add_2021","ESSFwk1","ESSFwk1/Ro","B0"
"7139","BECv10","ESSFwk2","ESSFwk2/01","D4"
"7140","BECv10","ESSFwk2","ESSFwk2/01","D3"
"7141","BECv10","ESSFwk2","ESSFwk2/01","C4"
"7142","BECv10","ESSFwk2","ESSFwk2/01","C3"
"7143","BECv10","ESSFwk2","ESSFwk2/01","B5"
"7144","BECv10","ESSFwk2","ESSFwk2/01","B4"
"7145","BECv10","ESSFwk2","ESSFwk2/01","B3"
"7146","BECv10","ESSFwk2","ESSFwk2/02","C3"
"7147","BECv10","ESSFwk2","ESSFwk2/02","C2"
"7148","BECv10","ESSFwk2","ESSFwk2/02","B3"
"7149","BECv10","ESSFwk2","ESSFwk2/02","B2"
"7150","BECv10","ESSFwk2","ESSFwk2/03","D5"
"7151","BECv10","ESSFwk2","ESSFwk2/03","D4"
"7152","BECv10","ESSFwk2","ESSFwk2/03","C5"
"7153","BECv10","ESSFwk2","ESSFwk2/03","C4"
"7154","BECv10","ESSFwk2","ESSFwk2/04","C6"
"7155","BECv10","ESSFwk2","ESSFwk2/04","C5"
"7156","BECv10","ESSFwk2","ESSFwk2/04","B6"
"7157","BECv10","ESSFwk2","ESSFwk2/04","B5"
"7158","BECv10","ESSFwk2","ESSFwk2/05","E5"
"7159","BECv10","ESSFwk2","ESSFwk2/05","D5"
"7160","BECv10","ESSFwk2","ESSFwk2/05","C5"
"7161","BECv10","ESSFwk2","ESSFwk2/06","D6"
"7162","BECv10","ESSFwk2","ESSFwk2/06","C6"
"7163","Add_2021","ESSFwk2","ESSFwk2/Ro","A0"
"7164","Add_2021","ESSFwk2","ESSFwk2/Ro","B0"
"7165","USA_2019","ESSFwm_MT","ESSFwm_MT/101","D4"
"7166","USA_2019","ESSFwm_MT","ESSFwm_MT/101","D3"
"7167","USA_2019","ESSFwm_MT","ESSFwm_MT/101","C4"
"7168","USA_2019","ESSFwm_MT","ESSFwm_MT/101","C3"
"7169","USA_2019","ESSFwm_MT","ESSFwm_MT/101","B4"
"7170","USA_2019","ESSFwm_MT","ESSFwm_MT/101","B3"
"7171","USA_2019","ESSFwm_MT","ESSFwm_MT/102","D1"
"7172","USA_2019","ESSFwm_MT","ESSFwm_MT/102","C1"
"7173","USA_2019","ESSFwm_MT","ESSFwm_MT/102","B1"
"7174","USA_2019","ESSFwm_MT","ESSFwm_MT/102","A1"
"7175","USA_2019","ESSFwm_MT","ESSFwm_MT/103","D2"
"7176","USA_2019","ESSFwm_MT","ESSFwm_MT/103","C2"
"7177","USA_2019","ESSFwm_MT","ESSFwm_MT/103","B2"
"7178","USA_2019","ESSFwm_MT","ESSFwm_MT/103","A2"
"7179","USA_2019","ESSFwm_MT","ESSFwm_MT/110","E5"
"7180","USA_2019","ESSFwm_MT","ESSFwm_MT/110","D5"
"7181","USA_2019","ESSFwm_MT","ESSFwm_MT/110","C5"
"7182","USA_2019","ESSFwm_MT","ESSFwm_MT/110","B5"
"7183","USA_2019","ESSFwm_MT","ESSFwm_MT/111","E6"
"7184","USA_2019","ESSFwm_MT","ESSFwm_MT/111","D6"
"7185","USA_2019","ESSFwm_MT","ESSFwm_MT/111","C6"
"7186","USA_2019","ESSFwm_MT","ESSFwm_MT/111","B6"
