,bgc,ss_nospace,sppsplit,suitability,spp,newsuit,mod,outrange
3871,ICHmc2,ICHmc2/01b.2,Fdi,5,Fd,5,WHM,TRUE
3872,ICHmc2,ICHmc2/01b.2,Hw,1,Hw,1,EBL,FALSE
3873,ICHmc2,ICHmc2/01b.2,Lw,5,Lw,5,WHM,TRUE
3874,ICHmc2,ICHmc2/01b.2,Pli,1,Pl,1,EBL,FALSE
3875,ICHmc2,ICHmc2/01b.2,Pw,2,Pw,2,WHM,TRUE
3876,ICHmc2,ICHmc2/01b.2,Sxw,2,Sx,2,EBL,FALSE
3877,ICHmc2,ICHmc2/02,Bl,3,Bl,3,EBL,FALSE
3878,ICHmc2,ICHmc2/02,Hw,3,Hw,3,EBL,FALSE
3879,ICHmc2,ICHmc2/02,Pli,2,Pl,2,EBL,FALSE
3880,ICHmc2,ICHmc2/03,Act,3,Ac,3,EBL,FALSE
3881,ICHmc2,ICHmc2/03,At,2,At,2,WHM,FALSE
3882,ICHmc2,ICHmc2/03,Ba,3,Ba,3,EBL,FALSE
3883,ICHmc2,ICHmc2/03,Bl,2,Bl,2,EBL,FALSE
3884,ICHmc2,ICHmc2/03,Cw,1,Cw,1,EBL,FALSE
3885,ICHmc2,ICHmc2/03,Ep,2,Ep,2,WHM,FALSE
3886,ICHmc2,ICHmc2/03,Fdi,2,Fd,2,WHM,TRUE
3887,ICHmc2,ICHmc2/03,Hw,1,Hw,1,EBL,FALSE
3888,ICHmc2,ICHmc2/03,Lw,2,Lw,2,WHM,TRUE
3889,ICHmc2,ICHmc2/03,Pli,2,Pl,2,EBL,FALSE
3890,ICHmc2,ICHmc2/03,Pw,1,Pw,1,WHM,TRUE
3891,ICHmc2,ICHmc2/03,Sxw,1,Sx,1,EBL,FALSE
3892,ICHmc2,ICHmc2/04,Act,3,Ac,3,EBL,FALSE
3893,ICHmc2,ICHmc2/04,At,3,At,3,WHM,FALSE
3894,ICHmc2,ICHmc2/04,Ba,3,Ba,3,EBL,FALSE
3895,ICHmc2,ICHmc2/04,Bl,2,Bl,2,EBL,FALSE
3896,ICHmc2,ICHmc2/04,Cw,1,Cw,1,EBL,FALSE
3897,ICHmc2,ICHmc2/04,Ep,3,Ep,3,WHM,FALSE
3898,ICHmc2,ICHmc2/04,Fdi,3,Fd,3,WHM,TRUE
3899,ICHmc2,ICHmc2/04,Hw,2,Hw,1,EBL,FALSE
3900,ICHmc2,ICHmc2/04,Lw,2,Lw,2,WHM,TRUE
3901,ICHmc2,ICHmc2/04,Pli,2,Pl,2,EBL,FALSE
3902,ICHmc2,ICHmc2/04,Pw,1,Pw,1,WHM,TRUE
3903,ICHmc2,ICHmc2/04,Sxw,1,Sx,1,EBL,FALSE
3904,ICHmc2,ICHmc2/05,Act,3,Ac,3,EBL,FALSE
3905,ICHmc2,ICHmc2/05,Ba,3,Ba,3,EBL,FALSE
3906,ICHmc2,ICHmc2/05,Bl,2,Bl,2,EBL,FALSE
3907,ICHmc2,ICHmc2/05,Cw,1,Cw,1,EBL,FALSE
3908,ICHmc2,ICHmc2/05,Hw,2,Hw,2,EBL,FALSE
3909,ICHmc2,ICHmc2/05,Pli,2,Pl,2,EBL,FALSE
3910,ICHmc2,ICHmc2/05,Pw,2,Pw,2,WHM,TRUE
3911,ICHmc2,ICHmc2/05,Sxw,1,Sx,1,EBL,FALSE
3912,ICHmc2,ICHmc2/06,Act,1,Ac,1,EBL,FALSE
3913,ICHmc2,ICHmc2/06,At,3,At,3,WHM,FALSE
3914,ICHmc2,ICHmc2/06,Ba,3,Ba,3,EBL,FALSE
3915,ICHmc2,ICHmc2/06,Bl,2,Bl,2,EBL,FALSE
3916,ICHmc2,ICHmc2/06,Cw,1,Cw,1,EBL,FALSE
3917,ICHmc2,ICHmc2/06,Ep,3,Ep,3,WHM,FALSE
3918,ICHmc2,ICHmc2/06,Hw,3,Hw,3,EBL,FALSE
3919,ICHmc2,ICHmc2/06,Pli,2,Pl,2,EBL,FALSE
3920,ICHmc2,ICHmc2/06,Sxw,1,Sx,1,EBL,FALSE
3921,ICHmc2,ICHmc2/06a,Act,1,Ac,1,WHM,FALSE
3922,ICHmc2,ICHmc2/06a,At,3,At,3,WHM,FALSE
3923,ICHmc2,ICHmc2/06a,Ba,3,Ba,3,WHM,FALSE
3924,ICHmc2,ICHmc2/06a,Bl,2,Bl,2,WHM,FALSE
3925,ICHmc2,ICHmc2/06a,Cw,1,Cw,1,WHM,FALSE
3926,ICHmc2,ICHmc2/06a,Ep,3,Ep,3,WHM,FALSE
3927,ICHmc2,ICHmc2/06a,Hw,3,Hw,3,WHM,FALSE
3928,ICHmc2,ICHmc2/06a,Pli,2,Pl,2,WHM,FALSE
3929,ICHmc2,ICHmc2/06a,Sxw,1,Sx,1,WHM,FALSE
3930,ICHmc2,ICHmc2/06b,Act,1,Ac,1,WHM,FALSE
3931,ICHmc2,ICHmc2/06b,At,3,At,3,WHM,FALSE
3932,ICHmc2,ICHmc2/06b,Ba,3,Ba,3,WHM,FALSE
3933,ICHmc2,ICHmc2/06b,Bl,2,Bl,2,WHM,FALSE
3934,ICHmc2,ICHmc2/06b,Cw,1,Cw,1,WHM,FALSE
3935,ICHmc2,ICHmc2/06b,Ep,3,Ep,3,WHM,FALSE
3936,ICHmc2,ICHmc2/06b,Hw,3,Hw,3,WHM,FALSE
3937,ICHmc2,ICHmc2/06b,Pli,2,Pl,2,WHM,FALSE
3938,ICHmc2,ICHmc2/06b,Sxw,1,Sx,1,WHM,FALSE
3939,ICHmc2,ICHmc2/07,Act,3,Ac,3,EBL,FALSE
3940,ICHmc2,ICHmc2/07,At,3,At,3,WHM,FALSE
3941,ICHmc2,ICHmc2/07,Ba,3,Ba,3,EBL,FALSE
3942,ICHmc2,ICHmc2/07,Bl,2,Bl,2,EBL,FALSE
3943,ICHmc2,ICHmc2/07,Cw,2,Cw,2,EBL,FALSE
3944,ICHmc2,ICHmc2/07,Ep,3,Ep,3,WHM,FALSE
3945,ICHmc2,ICHmc2/07,Hw,3,Hw,3,EBL,FALSE
3946,ICHmc2,ICHmc2/07,Pli,3,Pl,3,EBL,FALSE
3947,ICHmc2,ICHmc2/07,Sxw,1,Sx,1,EBL,FALSE
3948,ICHmc2,ICHmc2/08,Pli,3,Pl,3,EBL,FALSE
3949,ICHmc2,ICHmc2/08,Sb,3,Sb,3,EBL,FALSE
3950,ICHmc2,ICHmc2/08,Sxw,3,Sx,3,EBL,FALSE
3951,ICHmk3,ICHmk3/01,Act,3,Ac,3,KI,FALSE
3952,ICHmk3,ICHmk3/01,At,2,At,2,KI,FALSE
3953,ICHmk3,ICHmk3/01,Bl,1,Bl,2,KI,FALSE
3954,ICHmk3,ICHmk3/01,Cw,2,Cw,2,KI,FALSE
3955,ICHmk3,ICHmk3/01,Ep,2,Ep,2,KI,FALSE
3956,ICHmk3,ICHmk3/01,Fdi,1,Fd,1,KI,FALSE
3957,ICHmk3,ICHmk3/01,Pli,1,Pl,1,KI,FALSE
3958,ICHmk3,ICHmk3/01,Sxw,1,Sx,2,KI,FALSE
3959,ICHmk3,ICHmk3/02,At,3,At,3,KI,FALSE
3960,ICHmk3,ICHmk3/02,Bl,3,Bl,3,KI,FALSE
3961,ICHmk3,ICHmk3/02,Fdi,2,Fd,2,KI,FALSE
3962,ICHmk3,ICHmk3/02,Pli,2,Pl,3,KI,FALSE
3963,ICHmk3,ICHmk3/02,Sxw,3,Sx,3,KI,FALSE
3964,ICHmk3,ICHmk3/02,Cw,4,Cw,4,KI,FALSE
3965,ICHmk3,ICHmk3/03,At,3,At,3,KI,FALSE
3966,ICHmk3,ICHmk3/03,Bl,3,Bl,3,KI,FALSE
3967,ICHmk3,ICHmk3/03,Cw,3,Cw,3,KI,FALSE
3968,ICHmk3,ICHmk3/03,Fdi,1,Fd,1,KI,FALSE
3969,ICHmk3,ICHmk3/03,Pli,1,Pl,1,KI,FALSE
3970,ICHmk3,ICHmk3/03,Sxw,3,Sx,3,KI,FALSE
3971,ICHmk3,ICHmk3/04,Act,3,Ac,2,KI,FALSE
3972,ICHmk3,ICHmk3/04,At,2,At,2,KI,FALSE
3973,ICHmk3,ICHmk3/04,Bl,1,Bl,1,KI,FALSE
3974,ICHmk3,ICHmk3/04,Cw,1,Cw,1,KI,FALSE
3975,ICHmk3,ICHmk3/04,Ep,2,Ep,2,KI,FALSE
3976,ICHmk3,ICHmk3/04,Fdi,1,Fd,1,KI,FALSE
3977,ICHmk3,ICHmk3/04,Pli,2,Pl,2,KI,FALSE
3978,ICHmk3,ICHmk3/04,Sxw,1,Sx,1,KI,FALSE
3979,ICHmk3,ICHmk3/05,Act,3,Ac,3,KI,FALSE
3980,ICHmk3,ICHmk3/05,At,2,At,2,KI,FALSE
3981,ICHmk3,ICHmk3/05,Bl,1,Bl,1,KI,FALSE
3982,ICHmk3,ICHmk3/05,Cw,1,Cw,1,KI,FALSE
3983,ICHmk3,ICHmk3/05,Pli,1,Pl,1,KI,FALSE
3984,ICHmk3,ICHmk3/05,Sxw,1,Sx,1,KI,FALSE
3985,ICHmk3,ICHmk3/05,Ep,4,Ep,4,KI,FALSE
3986,ICHmk3,ICHmk3/05,Fdi,4,Fd,4,KI,FALSE
3987,ICHmk3,ICHmk3/06,Act,3,Ac,2,KI,FALSE
3988,ICHmk3,ICHmk3/06,At,2,At,2,KI,FALSE
3989,ICHmk3,ICHmk3/06,Bl,1,Bl,1,KI,FALSE
3990,ICHmk3,ICHmk3/06,Cw,2,Cw,1,KI,FALSE
3991,ICHmk3,ICHmk3/06,Ep,2,Ep,1,KI,FALSE
3992,ICHmk3,ICHmk3/06,Fdi,2,Fd,2,KI,FALSE
3993,ICHmk3,ICHmk3/06,Pli,2,Pl,2,KI,FALSE
3994,ICHmk3,ICHmk3/06,Sxw,1,Sx,1,KI,FALSE
3995,ICHmk3,ICHmk3/07,Act,2,Ac,2,KI,FALSE
3996,ICHmk3,ICHmk3/07,Bl,1,Bl,1,KI,FALSE
3997,ICHmk3,ICHmk3/07,Cw,1,Cw,2,KI,FALSE
3998,ICHmk3,ICHmk3/07,Pli,2,Pl,3,KI,FALSE
3999,ICHmk3,ICHmk3/07,Sxw,1,Sx,1,KI,FALSE
4000,ICHmk3,ICHmk3/07,At,4,At,4,KI,FALSE
4001,ICHmk4,ICHmk4/Fm01,Act,NA,Ac,1,VC,FALSE
4002,ICHmk4,ICHmk4/Fm02,Act,NA,Ac,1,VC,FALSE
4003,ICHmk4,ICHmk4/Fm02,Sx,NA,Sx,2,VC,FALSE
4004,ICHmm,ICHmm/01,At,1,At,1,DS,FALSE
4005,ICHmm,ICHmm/01,Bl,2,Bl,2,DS,FALSE
4006,ICHmm,ICHmm/01,Cw,2,Cw,1,DS,FALSE
4007,ICHmm,ICHmm/01,Ep,3,Ep,2,DS,FALSE
4008,ICHmm,ICHmm/01,Fdi,1,Fd,1,DS,FALSE
4009,ICHmm,ICHmm/01,Hw,1,Hw,1,DS,FALSE
4010,ICHmm,ICHmm/01,Pli,1,Pl,1,DS,FALSE
4011,ICHmm,ICHmm/01,Sxw,1,Sx,1,DS,FALSE
4012,ICHmm,ICHmm/02,At,3,At,3,DS,FALSE
4013,ICHmm,ICHmm/02,Bl,3,Bl,3,DS,FALSE
4014,ICHmm,ICHmm/02,Cw,3,Cw,3,DS,FALSE
4015,ICHmm,ICHmm/02,Ep,3,Ep,3,DS,FALSE
4016,ICHmm,ICHmm/02,Fdi,1,Fd,1,DS,FALSE
4017,ICHmm,ICHmm/02,Hw,2,Hw,2,DS,FALSE
4018,ICHmm,ICHmm/02,Pli,1,Pl,1,DS,FALSE
4019,ICHmm,ICHmm/02,Sxw,3,Sx,3,DS,FALSE
4020,ICHmm,ICHmm/03,At,3,At,3,DS,FALSE
4021,ICHmm,ICHmm/03,Bl,2,Bl,2,DS,FALSE
4022,ICHmm,ICHmm/03,Cw,2,Cw,2,DS,FALSE
4023,ICHmm,ICHmm/03,Ep,3,Ep,3,DS,FALSE
4024,ICHmm,ICHmm/03,Fdi,1,Fd,1,DS,FALSE
4025,ICHmm,ICHmm/03,Hw,1,Hw,1,DS,FALSE
4026,ICHmm,ICHmm/03,Pli,1,Pl,1,DS,FALSE
4027,ICHmm,ICHmm/03,Sxw,2,Sx,2,DS,FALSE
4028,ICHmm,ICHmm/04,Act,3,Ac,3,DS,FALSE
4029,ICHmm,ICHmm/04,At,3,At,2,DS,FALSE
4030,ICHmm,ICHmm/04,Bl,1,Bl,1,DS,FALSE
4031,ICHmm,ICHmm/04,Cw,1,Cw,1,DS,FALSE
4032,ICHmm,ICHmm/04,Ep,3,Ep,2,DS,FALSE
4033,ICHmm,ICHmm/04,Fdi,2,Fd,2,DS,FALSE
4034,ICHmm,ICHmm/04,Hw,1,Hw,1,DS,FALSE
4035,ICHmm,ICHmm/04,Pli,2,Pl,2,DS,FALSE
4036,ICHmm,ICHmm/04,Pw,3,Pw,3,DS,FALSE
4037,ICHmm,ICHmm/04,Sxw,1,Sx,1,DS,FALSE
4038,ICHmm,ICHmm/05,Act,3,Ac,3,DS,FALSE
4039,ICHmm,ICHmm/05,At,3,At,3,DS,FALSE
4040,ICHmm,ICHmm/05,Bl,1,Bl,1,DS,FALSE
4041,ICHmm,ICHmm/05,Cw,1,Cw,1,DS,FALSE
4042,ICHmm,ICHmm/05,Ep,3,Ep,3,DS,FALSE
4043,ICHmm,ICHmm/05,Fdi,3,Fd,3,DS,FALSE
4044,ICHmm,ICHmm/05,Hw,1,Hw,1,DS,FALSE
4045,ICHmm,ICHmm/05,Pli,2,Pl,2,DS,FALSE
4046,ICHmm,ICHmm/05,Sxw,1,Sx,1,DS,FALSE
4047,ICHmm,ICHmm/06,Act,3,Ac,3,DS,FALSE
4048,ICHmm,ICHmm/06,Bl,1,Bl,1,DS,FALSE
4049,ICHmm,ICHmm/06,Cw,1,Cw,1,DS,FALSE
4050,ICHmm,ICHmm/06,Hw,1,Hw,1,DS,FALSE
4051,ICHmm,ICHmm/06,Pli,2,Pl,2,DS,FALSE
4052,ICHmm,ICHmm/06,Sxw,1,Sx,1,DS,FALSE
4053,ICHmm,ICHmm/07,Pli,2,Pl,2,DS,FALSE
4054,ICHmm,ICHmm/07,Sb,2,Sb,2,DS,FALSE
4055,ICHmm,ICHmm/07,Sxw,2,Sx,2,DS,FALSE
4056,ICHmm,ICHmm/08,Bl,2,Bl,2,DS,FALSE
4057,ICHmm,ICHmm/08,Cw,2,Cw,2,DS,FALSE
4058,ICHmm,ICHmm/08,Hw,2,Hw,2,DS,FALSE
4059,ICHmm,ICHmm/08,Pli,2,Pl,2,DS,FALSE
4060,ICHmm,ICHmm/08,Sxw,2,Sx,2,DS,FALSE
4061,ICHmw2,ICHmw2/101,At,2,At,2,DJM,FALSE
4062,ICHmw2,ICHmw2/101,Bl,3,Bl,3,DJM,FALSE
4063,ICHmw2,ICHmw2/101,Cw,1,Cw,1,DJM,FALSE
4064,ICHmw2,ICHmw2/101,Ep,2,Ep,2,DJM,FALSE
4065,ICHmw2,ICHmw2/101,Fdi,2,Fd,2,DJM,FALSE
4066,ICHmw2,ICHmw2/101,Hw,1,Hw,1,DJM,FALSE
4067,ICHmw2,ICHmw2/101,Lw,2,Lw,2,DJM,FALSE
4068,ICHmw2,ICHmw2/101,Pw,2,Pw,2,DJM,FALSE
4069,ICHmw2,ICHmw2/101,Sxw,3,Sx,3,DJM,FALSE
4070,ICHmw2,ICHmw2/102,At,3,At,3,DJM,FALSE
4071,ICHmw2,ICHmw2/102,Cw,3,Cw,3,DJM,FALSE
4072,ICHmw2,ICHmw2/102,Ep,3,Ep,3,DJM,FALSE
4073,ICHmw2,ICHmw2/102,Fdi,1,Fd,1,DJM,FALSE
4074,ICHmw2,ICHmw2/102,Hw,3,Hw,3,DJM,FALSE
4075,ICHmw2,ICHmw2/102,Lw,3,Lw,3,DJM,FALSE
4076,ICHmw2,ICHmw2/102,Pli,1,Pl,1,DJM,FALSE
4077,ICHmw2,ICHmw2/102,Pyi,4,Py,3,DJM,FALSE
4078,ICHmw2,ICHmw2/103,At,2,At,2,DJM,FALSE
4079,ICHmw2,ICHmw2/103,Cw,3,Cw,3,DJM,FALSE
4080,ICHmw2,ICHmw2/103,Ep,2,Ep,2,DJM,FALSE
4081,ICHmw2,ICHmw2/103,Fdi,1,Fd,1,DJM,FALSE
4082,ICHmw2,ICHmw2/103,Lw,2,Lw,2,DJM,FALSE
4083,ICHmw2,ICHmw2/103,Pli,2,Pl,2,DJM,FALSE
4084,ICHmw2,ICHmw2/103,Pw,3,Pw,3,DJM,FALSE
4085,ICHmw2,ICHmw2/103,Pyi,4,Py,3,DJM,FALSE
4086,ICHmw2,ICHmw2/104,At,2,At,2,DJM,FALSE
4087,ICHmw2,ICHmw2/104,Bl,3,Bl,3,DJM,FALSE
4088,ICHmw2,ICHmw2/104,Cw,1,Cw,1,DJM,FALSE
4089,ICHmw2,ICHmw2/104,Ep,2,Ep,2,DJM,FALSE
4090,ICHmw2,ICHmw2/104,Fdi,1,Fd,1,DJM,FALSE
4091,ICHmw2,ICHmw2/104,Hw,2,Hw,2,DJM,FALSE
4092,ICHmw2,ICHmw2/104,Lw,2,Lw,2,DJM,FALSE
4093,ICHmw2,ICHmw2/104,Pli,3,Pl,3,DJM,FALSE
4094,ICHmw2,ICHmw2/104,Pw,2,Pw,2,DJM,FALSE
4095,ICHmw2,ICHmw2/104,Pyi,4,Py,3,DJM,FALSE
4096,ICHmw2,ICHmw2/104,Sxw,3,Sx,3,DJM,FALSE
4097,ICHmw2,ICHmw2/110,Act,2,Ac,2,DJM,FALSE
4098,ICHmw2,ICHmw2/110,At,3,At,3,DJM,FALSE
4099,ICHmw2,ICHmw2/110,Bl,3,Bl,3,DJM,FALSE
4100,ICHmw2,ICHmw2/110,Cw,1,Cw,1,DJM,FALSE
4101,ICHmw2,ICHmw2/110,Ep,2,Ep,2,DJM,FALSE
4102,ICHmw2,ICHmw2/110,Fdi,3,Fd,3,DJM,FALSE
4103,ICHmw2,ICHmw2/110,Hw,1,Hw,1,DJM,FALSE
4104,ICHmw2,ICHmw2/110,Lw,3,Lw,3,DJM,FALSE
4105,ICHmw2,ICHmw2/110,Pw,3,Pw,3,DJM,FALSE
4106,ICHmw2,ICHmw2/110,Sxw,2,Sx,2,DJM,FALSE
4107,ICHmw2,ICHmw2/111,Act,2,Ac,2,DJM,FALSE
4108,ICHmw2,ICHmw2/111,At,3,At,3,DJM,FALSE
4109,ICHmw2,ICHmw2/111,Bl,3,Bl,3,DJM,FALSE
4110,ICHmw2,ICHmw2/111,Cw,1,Cw,1,DJM,FALSE
4111,ICHmw2,ICHmw2/111,Ep,3,Ep,3,DJM,FALSE
4112,ICHmw2,ICHmw2/111,Hw,1,Hw,1,DJM,FALSE
4113,ICHmw2,ICHmw2/111,Sxw,2,Sx,2,DJM,FALSE
4114,ICHmw2,ICHmw2/112,Act,2,Ac,2,DJM,FALSE
4115,ICHmw2,ICHmw2/112,Bl,1,Bl,1,DJM,FALSE
4116,ICHmw2,ICHmw2/112,Cw,3,Cw,3,DJM,FALSE
4117,ICHmw2,ICHmw2/112,Hw,2,Hw,2,DJM,FALSE
4118,ICHmw2,ICHmw2/112,Sxw,1,Sx,1,DJM,FALSE
4119,ICHmw2,ICHmw2/113,Act,2,Ac,2,DJM,FALSE
4120,ICHmw2,ICHmw2/113,Bl,3,Bl,3,DJM,FALSE
4121,ICHmw2,ICHmw2/113,Cw,1,Cw,1,DJM,FALSE
4122,ICHmw2,ICHmw2/113,Hw,1,Hw,1,DJM,FALSE
4123,ICHmw2,ICHmw2/113,Sxw,2,Sx,2,DJM,FALSE
4124,ICHmw2,ICHmw2/114,Act,2,Ac,2,DJM,FALSE
4125,ICHmw2,ICHmw2/114,Bl,3,Bl,3,DJM,FALSE
4126,ICHmw2,ICHmw2/114,Cw,1,Cw,1,DJM,FALSE
4127,ICHmw2,ICHmw2/114,Hw,1,Hw,1,DJM,FALSE
4128,ICHmw2,ICHmw2/114,Sxw,2,Sx,2,DJM,FALSE
4129,ICHmw2,ICHmw2/Fm01,Act,NA,Ac,1,VC,FALSE
4130,ICHmw2,ICHmw2/Fm02,Act,NA,Ac,1,VC,FALSE
4131,ICHmw2,ICHmw2/Fm02,Sx,NA,Sx,2,VC,FALSE
4132,ICHmw2,ICHmw2/Fm04,Act,NA,Ac,1,VC,FALSE
4133,ICHmw2,ICHmw2/Fm04,Sx,NA,Sx,2,VC,FALSE
4134,ICHmw2,ICHmw2/Fm04,Cw,NA,Cw,3,VC,FALSE
4135,ICHmw2,ICHmw2/Fm04,Ep,NA,Ep,3,VC,FALSE
4136,ICHmw4,ICHmw4/101,Act,3,Ac,3,DJM,FALSE
4137,ICHmw4,ICHmw4/101,At,3,At,3,DJM,FALSE
4138,ICHmw4,ICHmw4/101,Bg,3,Bg,3,DJM,FALSE
4139,ICHmw4,ICHmw4/101,Bl,2,Bl,3,DJM,FALSE
4140,ICHmw4,ICHmw4/101,Cw,1,Cw,1,DJM,FALSE
4141,ICHmw4,ICHmw4/101,Ep,2,Ep,2,DJM,FALSE
4142,ICHmw4,ICHmw4/101,Fdi,2,Fd,2,DJM,FALSE
4143,ICHmw4,ICHmw4/101,Hw,1,Hw,1,DJM,FALSE
4144,ICHmw4,ICHmw4/101,Lw,2,Lw,2,DJM,FALSE
4145,ICHmw4,ICHmw4/101,Pli,2,Pl,2,DJM,FALSE
4146,ICHmw4,ICHmw4/101,Pw,2,Pw,2,DJM,FALSE
4147,ICHmw4,ICHmw4/101,Sxw,2,Sx,3,DJM,FALSE
4148,ICHmw4,ICHmw4/102,Fdi,1,Fd,2,DJM,FALSE
4149,ICHmw4,ICHmw4/102,Lw,2,Lw,3,DJM,FALSE
4150,ICHmw4,ICHmw4/102,Pli,1,Pl,2,DJM,FALSE
4151,ICHmw4,ICHmw4/102,Pyi,4,Py,3,DJM,FALSE
4152,ICHmw4,ICHmw4/103,At,2,At,2,DJM,FALSE
4153,ICHmw4,ICHmw4/103,Bl,3,Bl,3,DJM,FALSE
4154,ICHmw4,ICHmw4/103,Cw,3,Cw,3,DJM,FALSE
4155,ICHmw4,ICHmw4/103,Ep,2,Ep,2,DJM,FALSE
4156,ICHmw4,ICHmw4/103,Fdi,1,Fd,1,DJM,FALSE
4157,ICHmw4,ICHmw4/103,Lw,2,Lw,2,DJM,FALSE
4158,ICHmw4,ICHmw4/103,Pli,2,Pl,2,DJM,FALSE
4159,ICHmw4,ICHmw4/103,Pw,3,Pw,3,DJM,FALSE
4160,ICHmw4,ICHmw4/103,Pyi,4,Py,4,DJM,FALSE
4161,ICHmw4,ICHmw4/104,At,2,At,2,DJM,FALSE
4162,ICHmw4,ICHmw4/104,Bg,3,Bg,3,DJM,FALSE
4163,ICHmw4,ICHmw4/104,Bl,3,Bl,3,DJM,FALSE
4164,ICHmw4,ICHmw4/104,Cw,1,Cw,1,DJM,FALSE
4165,ICHmw4,ICHmw4/104,Ep,2,Ep,2,DJM,FALSE
4166,ICHmw4,ICHmw4/104,Fdi,1,Fd,1,DJM,FALSE
4167,ICHmw4,ICHmw4/104,Hw,2,Hw,2,DJM,FALSE
4168,ICHmw4,ICHmw4/104,Lw,1,Lw,1,DJM,FALSE
4169,ICHmw4,ICHmw4/104,Pli,2,Pl,2,DJM,FALSE
4170,ICHmw4,ICHmw4/104,Pw,2,Pw,2,DJM,FALSE
4171,ICHmw4,ICHmw4/104,Pyi,4,Py,3,DJM,FALSE
4172,ICHmw4,ICHmw4/104,Sxw,3,Sx,3,DJM,FALSE
4173,ICHmw4,ICHmw4/110,Act,2,Ac,2,DJM,FALSE
4174,ICHmw4,ICHmw4/110,At,3,At,3,DJM,FALSE
4175,ICHmw4,ICHmw4/110,Bg,3,Bg,3,DJM,FALSE
4176,ICHmw4,ICHmw4/110,Bl,2,Bl,3,DJM,FALSE
4177,ICHmw4,ICHmw4/110,Cw,1,Cw,1,DJM,FALSE
4178,ICHmw4,ICHmw4/110,Ep,2,Ep,2,DJM,FALSE
4179,ICHmw4,ICHmw4/110,Fdi,3,Fd,3,DJM,FALSE
4180,ICHmw4,ICHmw4/110,Hw,1,Hw,1,DJM,FALSE
4181,ICHmw4,ICHmw4/110,Lw,3,Lw,3,DJM,FALSE
4182,ICHmw4,ICHmw4/110,Pw,3,Pw,3,DJM,FALSE
4183,ICHmw4,ICHmw4/110,Sxw,2,Sx,3,DJM,FALSE
4184,ICHmw4,ICHmw4/111,Act,3,Ac,3,DJM,FALSE
4185,ICHmw4,ICHmw4/111,Bl,1,Bl,1,DJM,FALSE
4186,ICHmw4,ICHmw4/111,Cw,2,Cw,2,DJM,FALSE
4187,ICHmw4,ICHmw4/111,Hw,2,Hw,2,DJM,FALSE
4188,ICHmw4,ICHmw4/111,Sxw,1,Sx,1,DJM,FALSE
4189,ICHmw4,ICHmw4/112,Act,2,Ac,2,DJM,FALSE
4190,ICHmw4,ICHmw4/112,At,3,At,3,DJM,FALSE
4191,ICHmw4,ICHmw4/112,Bl,2,Bl,3,DJM,FALSE
4192,ICHmw4,ICHmw4/112,Cw,1,Cw,1,DJM,FALSE
4193,ICHmw4,ICHmw4/112,Ep,3,Ep,3,DJM,FALSE
4194,ICHmw4,ICHmw4/112,Fdi,5,Fd,4,DJM,FALSE
4195,ICHmw4,ICHmw4/112,Hw,1,Hw,1,DJM,FALSE
4196,ICHmw4,ICHmw4/112,Lw,5,Lw,4,DJM,FALSE
4197,ICHmw4,ICHmw4/112,Sxw,2,Sx,3,DJM,FALSE
4198,ICHmw4,ICHmw4/113,Act,2,Ac,3,DJM,FALSE
4199,ICHmw4,ICHmw4/113,At,3,At,3,DJM,FALSE
4200,ICHmw4,ICHmw4/113,Bl,1,Bl,1,DJM,FALSE
4201,ICHmw4,ICHmw4/113,Cw,2,Cw,2,DJM,FALSE
4202,ICHmw4,ICHmw4/113,Ep,3,Ep,3,DJM,FALSE
4203,ICHmw4,ICHmw4/113,Hw,2,Hw,2,DJM,FALSE
4204,ICHmw4,ICHmw4/113,Sxw,1,Sx,1,DJM,FALSE
4205,ICHmw4,ICHmw4/114,Act,2,Ac,3,DJM,FALSE
4206,ICHmw4,ICHmw4/114,At,5,At,4,DJM,FALSE
4207,ICHmw4,ICHmw4/114,Bl,2,Bl,2,DJM,FALSE
4208,ICHmw4,ICHmw4/114,Cw,2,Cw,2,DJM,FALSE
4209,ICHmw4,ICHmw4/114,Ep,5,Ep,4,DJM,FALSE
4210,ICHmw4,ICHmw4/114,Hw,2,Hw,2,DJM,FALSE
4211,ICHmw4,ICHmw4/114,Sxw,1,Sx,1,DJM,FALSE
4212,ICHmw4,ICHmw4/Fm01,Act,NA,Ac,1,VC,FALSE
4213,ICHmw4,ICHmw4/Fm02,Act,NA,Ac,1,VC,FALSE
4214,ICHmw4,ICHmw4/Fm02,Sx,NA,Sx,2,VC,FALSE
4215,ICHmw4,ICHmw4/Fm04,Act,NA,Ac,1,VC,FALSE
4216,ICHmw4,ICHmw4/Fm04,Sx,NA,Sx,2,VC,FALSE
4217,ICHmw4,ICHmw4/Fm04,Cw,NA,Cw,3,VC,FALSE
4218,ICHmw4,ICHmw4/Fm04,Ep,NA,Ep,3,VC,FALSE
4219,ICHmw5,ICHmw5/101,Act,3,Ac,3,DJM,FALSE
4220,ICHmw5,ICHmw5/101,At,2,At,2,DJM,FALSE
4221,ICHmw5,ICHmw5/101,Bg,4,Bg,3,DJM,FALSE
4222,ICHmw5,ICHmw5/101,Bl,2,Bl,2,DJM,FALSE
4223,ICHmw5,ICHmw5/101,Cw,1,Cw,1,DJM,FALSE
4224,ICHmw5,ICHmw5/101,Ep,2,Ep,2,DJM,FALSE
