"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"302",13891,"+","SBSmc3","SBSmc3/09","Sb",3,"Sb",2,"DS",FALSE
"303",13891,"-","SBSmc3","SBSmc3/09","Sb",3,"Sb",3,"",FALSE
"304",13892,"+","SBSmc3","SBSmc3/09","Sxw",3,"Sx",3,"DS",FALSE
"305",13892,"-","SBSmc3","SBSmc3/09","Sxw",3,"Sx",3,"",FALSE
"306",13949,"+","SBSmk1","SBSmk1/01","At",1,"At",1,"DS",FALSE
"307",13949,"-","SBSmk1","SBSmk1/01","At",1,"At",1,"C4",FALSE
"308",13950,"+","SBSmk1","SBSmk1/01","Bl",1,"Bl",1,"DS",FALSE
"309",13950,"-","SBSmk1","SBSmk1/01","Bl",1,"Bl",1,"C4",FALSE
"310",13951,"+","SBSmk1","SBSmk1/01","Ep",1,"Ep",1,"DS",FALSE
"311",13951,"-","SBSmk1","SBSmk1/01","Ep",1,"Ep",1,"C4",FALSE
"312",13952,"+","SBSmk1","SBSmk1/01","Fdi",2,"Fd",2,"DS",FALSE
"313",13952,"-","SBSmk1","SBSmk1/01","Fdi",2,"Fd",2,"C4",FALSE
"314",13954,"+","SBSmk1","SBSmk1/01","Pli",1,"Pl",1,"DS",FALSE
"315",13954,"-","SBSmk1","SBSmk1/01","Pli",1,"Pl",1,"C4",FALSE
"316",13955,"+","SBSmk1","SBSmk1/01","Sxw",1,"Sx",1,"DS",FALSE
"317",13955,"-","SBSmk1","SBSmk1/01","Sxw",1,"Sx",1,"C4",FALSE
"318",13956,"+","SBSmk1","SBSmk1/02","At",3,"At",3,"DS",FALSE
"319",13956,"-","SBSmk1","SBSmk1/02","At",3,"At",3,"",FALSE
"320",13957,"+","SBSmk1","SBSmk1/02","Fdi",NA,"Fd",3,"DS",FALSE
"321",13957,"-","SBSmk1","SBSmk1/02","Fdi",NA,"Fd",3,"KSD",FALSE
"322",13958,"+","SBSmk1","SBSmk1/02","Pli",2,"Pl",2,"DS",FALSE
"323",13958,"-","SBSmk1","SBSmk1/02","Pli",2,"Pl",2,"",FALSE
"324",13959,"+","SBSmk1","SBSmk1/02","Sxw",3,"Sx",3,"DS",FALSE
"325",13959,"-","SBSmk1","SBSmk1/02","Sxw",3,"Sx",3,"",FALSE
"326",13960,"+","SBSmk1","SBSmk1/03","At",3,"At",3,"DS",FALSE
"327",13960,"-","SBSmk1","SBSmk1/03","At",3,"At",3,"",FALSE
"328",13961,"+","SBSmk1","SBSmk1/03","Pli",1,"Pl",1,"DS",FALSE
"329",13961,"-","SBSmk1","SBSmk1/03","Pli",1,"Pl",1,"",FALSE
"330",13962,"+","SBSmk1","SBSmk1/03","Sxw",3,"Sx",3,"DS",FALSE
"331",13962,"-","SBSmk1","SBSmk1/03","Sxw",3,"Sx",3,"",FALSE
"332",13963,"+","SBSmk1","SBSmk1/04","At",2,"At",2,"DS",FALSE
"333",13963,"-","SBSmk1","SBSmk1/04","At",2,"At",2,"B2",FALSE
"334",13964,"+","SBSmk1","SBSmk1/04","Bl",3,"Bl",3,"DS",FALSE
"335",13964,"-","SBSmk1","SBSmk1/04","Bl",3,"Bl",3,"B2",FALSE
"336",13965,"+","SBSmk1","SBSmk1/04","Ep",2,"Ep",2,"DS",FALSE
"337",13965,"-","SBSmk1","SBSmk1/04","Ep",2,"Ep",2,"B2",FALSE
"338",13966,"+","SBSmk1","SBSmk1/04","Fdi",2,"Fd",1,"DS",FALSE
"339",13966,"-","SBSmk1","SBSmk1/04","Fdi",2,"Fd",2,"B2",FALSE
"340",13968,"+","SBSmk1","SBSmk1/04","Pli",1,"Pl",1,"DS",FALSE
"341",13968,"-","SBSmk1","SBSmk1/04","Pli",1,"Pl",1,"B2",FALSE
"342",13969,"+","SBSmk1","SBSmk1/04","Sxw",3,"Sx",2,"DS",FALSE
"343",13969,"-","SBSmk1","SBSmk1/04","Sxw",3,"Sx",3,"B2",FALSE
"344",13970,"+","SBSmk1","SBSmk1/05","At",1,"At",2,"DS",FALSE
"345",13970,"-","SBSmk1","SBSmk1/05","At",1,"At",1,"",FALSE
"346",13971,"+","SBSmk1","SBSmk1/05","Bl",2,"Bl",2,"DS",FALSE
"347",13971,"-","SBSmk1","SBSmk1/05","Bl",2,"Bl",2,"",FALSE
"348",13972,"+","SBSmk1","SBSmk1/05","Ep",2,"Ep",2,"DS",FALSE
"349",13972,"-","SBSmk1","SBSmk1/05","Ep",2,"Ep",2,"",FALSE
"350",13973,"+","SBSmk1","SBSmk1/05","Fdi",2,"Fd",2,"DS",FALSE
"351",13973,"-","SBSmk1","SBSmk1/05","Fdi",2,"Fd",2,"",FALSE
"352",13975,"+","SBSmk1","SBSmk1/05","Pli",1,"Pl",1,"DS",FALSE
"353",13975,"-","SBSmk1","SBSmk1/05","Pli",1,"Pl",1,"",FALSE
"354",13976,"+","SBSmk1","SBSmk1/05","Sxw",1,"Sx",1,"DS",FALSE
"355",13976,"-","SBSmk1","SBSmk1/05","Sxw",1,"Sx",1,"",FALSE
"356",13977,"+","SBSmk1","SBSmk1/06","At",3,"At",2,"DS",FALSE
"357",13977,"-","SBSmk1","SBSmk1/06","At",3,"At",3,"",FALSE
"358",13978,"+","SBSmk1","SBSmk1/06","Pli",1,"Pl",1,"DS",FALSE
"359",13978,"-","SBSmk1","SBSmk1/06","Pli",1,"Pl",1,"",FALSE
"360",13979,"+","SBSmk1","SBSmk1/06","Sb",2,"Sb",2,"DS",FALSE
"361",13979,"-","SBSmk1","SBSmk1/06","Sb",2,"Sb",2,"",FALSE
"362",13980,"+","SBSmk1","SBSmk1/06","Sxw",3,"Sx",3,"DS",FALSE
"363",13980,"-","SBSmk1","SBSmk1/06","Sxw",3,"Sx",3,"",FALSE
"364",13981,"+","SBSmk1","SBSmk1/07","Act",3,"Ac",3,"DS",FALSE
"365",13981,"-","SBSmk1","SBSmk1/07","Act",3,"Ac",3,"",FALSE
"366",13982,"+","SBSmk1","SBSmk1/07","At",1,"At",1,"DS",FALSE
"367",13982,"-","SBSmk1","SBSmk1/07","At",1,"At",1,"",FALSE
"368",13983,"+","SBSmk1","SBSmk1/07","Bl",1,"Bl",1,"DS",FALSE
"369",13983,"-","SBSmk1","SBSmk1/07","Bl",1,"Bl",1,"",FALSE
"370",13984,"+","SBSmk1","SBSmk1/07","Ep",1,"Ep",1,"DS",FALSE
"371",13984,"-","SBSmk1","SBSmk1/07","Ep",1,"Ep",1,"",FALSE
"372",13985,"+","SBSmk1","SBSmk1/07","Fdi",2,"Fd",2,"DS",FALSE
"373",13985,"-","SBSmk1","SBSmk1/07","Fdi",2,"Fd",2,"",FALSE
"374",13987,"+","SBSmk1","SBSmk1/07","Pli",1,"Pl",1,"DS",FALSE
"375",13987,"-","SBSmk1","SBSmk1/07","Pli",1,"Pl",1,"",FALSE
"376",13988,"+","SBSmk1","SBSmk1/07","Sxw",1,"Sx",1,"DS",FALSE
"377",13988,"-","SBSmk1","SBSmk1/07","Sxw",1,"Sx",1,"",FALSE
"378",13989,"+","SBSmk1","SBSmk1/08","Act",2,"Ac",2,"DS",FALSE
"379",13989,"-","SBSmk1","SBSmk1/08","Act",2,"Ac",2,"D6",FALSE
"380",13990,"+","SBSmk1","SBSmk1/08","At",2,"At",2,"DS",FALSE
"381",13990,"-","SBSmk1","SBSmk1/08","At",2,"At",2,"D6",FALSE
"382",13991,"+","SBSmk1","SBSmk1/08","Bl",1,"Bl",1,"DS",FALSE
"383",13991,"-","SBSmk1","SBSmk1/08","Bl",1,"Bl",1,"D6",FALSE
"384",13992,"+","SBSmk1","SBSmk1/08","Ep",3,"Ep",2,"DS",FALSE
"385",13992,"-","SBSmk1","SBSmk1/08","Ep",3,"Ep",3,"D6",FALSE
"386",13993,"+","SBSmk1","SBSmk1/08","Pli",2,"Pl",2,"DS",FALSE
"387",13993,"-","SBSmk1","SBSmk1/08","Pli",2,"Pl",2,"D6",FALSE
"388",13994,"+","SBSmk1","SBSmk1/08","Sxw",1,"Sx",1,"DS",FALSE
"389",13994,"-","SBSmk1","SBSmk1/08","Sxw",1,"Sx",1,"D6",FALSE
"390",13995,"+","SBSmk1","SBSmk1/09","Act",1,"Ac",1,"DS",FALSE
"391",13995,"-","SBSmk1","SBSmk1/09","Act",1,"Ac",1,"",FALSE
"392",13996,"+","SBSmk1","SBSmk1/09","At",3,"At",3,"DS",FALSE
"393",13996,"-","SBSmk1","SBSmk1/09","At",3,"At",3,"",FALSE
"394",13997,"+","SBSmk1","SBSmk1/09","Bl",2,"Bl",2,"DS",FALSE
"395",13997,"-","SBSmk1","SBSmk1/09","Bl",2,"Bl",2,"",FALSE
"396",13998,"+","SBSmk1","SBSmk1/09","Pli",3,"Pl",3,"DS",FALSE
"397",13998,"-","SBSmk1","SBSmk1/09","Pli",3,"Pl",3,"",FALSE
"398",13999,"+","SBSmk1","SBSmk1/09","Sb",3,"Sb",3,"DS",FALSE
"399",13999,"-","SBSmk1","SBSmk1/09","Sb",3,"Sb",3,"",FALSE
"400",14000,"+","SBSmk1","SBSmk1/09","Sxw",2,"Sx",2,"DS",FALSE
"401",14000,"-","SBSmk1","SBSmk1/09","Sxw",2,"Sx",2,"",FALSE
"402",14001,"+","SBSmk1","SBSmk1/09a","Act",1,"Ac",1,"DS",FALSE
"403",14001,"-","SBSmk1","SBSmk1/09a","Act",1,"Ac",1,"",FALSE
"404",14002,"+","SBSmk1","SBSmk1/09a","At",3,"At",3,"DS",FALSE
"405",14002,"-","SBSmk1","SBSmk1/09a","At",3,"At",3,"",FALSE
"406",14003,"+","SBSmk1","SBSmk1/09a","Bl",2,"Bl",2,"DS",FALSE
"407",14003,"-","SBSmk1","SBSmk1/09a","Bl",2,"Bl",2,"",FALSE
"408",14004,"+","SBSmk1","SBSmk1/09a","Pli",3,"Pl",2,"DS",FALSE
"409",14004,"-","SBSmk1","SBSmk1/09a","Pli",3,"Pl",3,"",FALSE
"410",14005,"+","SBSmk1","SBSmk1/09a","Sb",3,"Sb",3,"DS",FALSE
"411",14005,"-","SBSmk1","SBSmk1/09a","Sb",3,"Sb",3,"",FALSE
"412",14006,"+","SBSmk1","SBSmk1/09a","Sxw",2,"Sx",2,"DS",FALSE
"413",14006,"-","SBSmk1","SBSmk1/09a","Sxw",2,"Sx",2,"",FALSE
"414",14007,"+","SBSmk1","SBSmk1/09b","Act",1,"Ac",1,"DS",FALSE
"415",14007,"-","SBSmk1","SBSmk1/09b","Act",1,"Ac",1,"",FALSE
"416",14008,"+","SBSmk1","SBSmk1/09b","At",3,"At",3,"DS",FALSE
"417",14008,"-","SBSmk1","SBSmk1/09b","At",3,"At",3,"",FALSE
"418",14009,"+","SBSmk1","SBSmk1/09b","Bl",2,"Bl",2,"DS",FALSE
"419",14009,"-","SBSmk1","SBSmk1/09b","Bl",2,"Bl",2,"",FALSE
"420",14010,"+","SBSmk1","SBSmk1/09b","Pli",3,"Pl",3,"DS",FALSE
"421",14010,"-","SBSmk1","SBSmk1/09b","Pli",3,"Pl",3,"",FALSE
"422",14011,"+","SBSmk1","SBSmk1/09b","Sb",3,"Sb",2,"DS",FALSE
"423",14011,"-","SBSmk1","SBSmk1/09b","Sb",3,"Sb",3,"",FALSE
"424",14012,"+","SBSmk1","SBSmk1/09b","Sxw",2,"Sx",2,"DS",FALSE
"425",14012,"-","SBSmk1","SBSmk1/09b","Sxw",2,"Sx",2,"",FALSE
"426",14013,"+","SBSmk1","SBSmk1/10","Pli",3,"Pl",2,"DS",FALSE
"427",14013,"-","SBSmk1","SBSmk1/10","Pli",3,"Pl",3,"",FALSE
"428",14014,"+","SBSmk1","SBSmk1/10","Sb",3,"Sb",2,"DS",FALSE
"429",14014,"-","SBSmk1","SBSmk1/10","Sb",3,"Sb",3,"",FALSE
"430",14015,"+","SBSmk1","SBSmk1/10","Sxw",3,"Sx",2,"DS",FALSE
"431",14015,"-","SBSmk1","SBSmk1/10","Sxw",3,"Sx",3,"",FALSE
"432",14017,"+","SBSmk2","SBSmk2/01","At",2,"At",2,"DS",FALSE
"433",14017,"-","SBSmk2","SBSmk2/01","At",2,"At",2,"C4",FALSE
"434",14018,"+","SBSmk2","SBSmk2/01","Bl",2,"Bl",2,"DS",FALSE
"435",14018,"-","SBSmk2","SBSmk2/01","Bl",2,"Bl",2,"C4",FALSE
"436",14019,"+","SBSmk2","SBSmk2/01","Ep",2,"Ep",2,"DS",FALSE
"437",14019,"-","SBSmk2","SBSmk2/01","Ep",2,"Ep",2,"C4",FALSE
"438",14020,"+","SBSmk2","SBSmk2/01","Pli",1,"Pl",1,"DS",FALSE
"439",14020,"-","SBSmk2","SBSmk2/01","Pli",1,"Pl",1,"C4",FALSE
"440",14021,"-","SBSmk2","SBSmk2/01","Sxw",1,"Sx",1,"C4",FALSE
"441",14022,"+","SBSmk2","SBSmk2/02","At",3,"At",3,"DS",FALSE
"442",14022,"-","SBSmk2","SBSmk2/02","At",3,"At",3,"B2",FALSE
"443",14023,"+","SBSmk2","SBSmk2/02","Pli",2,"Pl",1,"DS",FALSE
"444",14023,"-","SBSmk2","SBSmk2/02","Pli",2,"Pl",2,"B2",FALSE
"445",14024,"+","SBSmk2","SBSmk2/02","Sxw",3,"Sx",3,"DS",FALSE
"446",14024,"-","SBSmk2","SBSmk2/02","Sxw",3,"Sx",3,"B2",FALSE
"447",14025,"+","SBSmk2","SBSmk2/03","At",2,"At",2,"DS",FALSE
"448",14025,"-","SBSmk2","SBSmk2/03","At",2,"At",2,"",FALSE
"449",14026,"+","SBSmk2","SBSmk2/03","Bl",3,"Bl",2,"DS",FALSE
"450",14026,"-","SBSmk2","SBSmk2/03","Bl",3,"Bl",3,"",FALSE
"451",14027,"+","SBSmk2","SBSmk2/03","Ep",2,"Ep",2,"DS",FALSE
"452",14027,"-","SBSmk2","SBSmk2/03","Ep",2,"Ep",2,"",FALSE
"453",14028,"+","SBSmk2","SBSmk2/03","Pli",1,"Pl",1,"DS",FALSE
"454",14028,"-","SBSmk2","SBSmk2/03","Pli",1,"Pl",1,"",FALSE
"455",14029,"+","SBSmk2","SBSmk2/03","Sxw",2,"Sx",2,"DS",FALSE
"456",14029,"-","SBSmk2","SBSmk2/03","Sxw",2,"Sx",2,"",FALSE
"457",14030,"+","SBSmk2","SBSmk2/04","At",3,"At",3,"DS",FALSE
"458",14030,"-","SBSmk2","SBSmk2/04","At",3,"At",3,"",FALSE
"459",14031,"+","SBSmk2","SBSmk2/04","Pli",1,"Pl",1,"DS",FALSE
"460",14031,"-","SBSmk2","SBSmk2/04","Pli",1,"Pl",1,"",FALSE
"461",14032,"+","SBSmk2","SBSmk2/04","Sb",1,"Sb",1,"DS",FALSE
"462",14032,"-","SBSmk2","SBSmk2/04","Sb",1,"Sb",1,"",FALSE
"463",14033,"+","SBSmk2","SBSmk2/04","Sxw",3,"Sx",3,"DS",FALSE
"464",14033,"-","SBSmk2","SBSmk2/04","Sxw",3,"Sx",3,"",FALSE
"465",14034,"+","SBSmk2","SBSmk2/05","Act",3,"Ac",3,"DS",FALSE
"466",14034,"-","SBSmk2","SBSmk2/05","Act",3,"Ac",3,"",FALSE
"467",14035,"+","SBSmk2","SBSmk2/05","At",2,"At",2,"DS",FALSE
"468",14035,"-","SBSmk2","SBSmk2/05","At",2,"At",2,"",FALSE
"469",14036,"+","SBSmk2","SBSmk2/05","Bl",2,"Bl",2,"DS",FALSE
"470",14036,"-","SBSmk2","SBSmk2/05","Bl",2,"Bl",2,"",FALSE
"471",14037,"+","SBSmk2","SBSmk2/05","Ep",2,"Ep",2,"DS",FALSE
"472",14037,"-","SBSmk2","SBSmk2/05","Ep",2,"Ep",2,"",FALSE
"473",14038,"+","SBSmk2","SBSmk2/05","Pli",1,"Pl",1,"DS",FALSE
"474",14038,"-","SBSmk2","SBSmk2/05","Pli",1,"Pl",1,"",FALSE
"475",14039,"+","SBSmk2","SBSmk2/05","Sxw",1,"Sx",1,"DS",FALSE
"476",14039,"-","SBSmk2","SBSmk2/05","Sxw",1,"Sx",1,"",FALSE
"477",14040,"+","SBSmk2","SBSmk2/06","Act",2,"Ac",2,"DS",FALSE
"478",14040,"-","SBSmk2","SBSmk2/06","Act",2,"Ac",2,"D6",FALSE
"479",14041,"+","SBSmk2","SBSmk2/06","At",3,"At",3,"DS",FALSE
"480",14041,"-","SBSmk2","SBSmk2/06","At",3,"At",3,"D6",FALSE
"481",14042,"+","SBSmk2","SBSmk2/06","Bl",2,"Bl",2,"DS",FALSE
"482",14042,"-","SBSmk2","SBSmk2/06","Bl",2,"Bl",2,"D6",FALSE
"483",14043,"+","SBSmk2","SBSmk2/06","Pli",2,"Pl",2,"DS",FALSE
"484",14043,"-","SBSmk2","SBSmk2/06","Pli",2,"Pl",2,"D6",FALSE
"485",14044,"+","SBSmk2","SBSmk2/06","Sxw",1,"Sx",1,"DS",FALSE
"486",14044,"-","SBSmk2","SBSmk2/06","Sxw",1,"Sx",1,"D6",FALSE
"487",14270,"+","SBSwk2","SBSwk2/01","Act",3,"Ac",3,"DS",FALSE
"488",14270,"-","SBSwk2","SBSwk2/01","Act",3,"Ac",3,"C4",FALSE
"489",14271,"+","SBSwk2","SBSwk2/01","At",3,"At",2,"DS",FALSE
"490",14271,"-","SBSwk2","SBSwk2/01","At",3,"At",3,"C4",FALSE
"491",14272,"+","SBSwk2","SBSwk2/01","Bl",1,"Bl",1,"DS",FALSE
"492",14272,"-","SBSwk2","SBSwk2/01","Bl",1,"Bl",1,"C4",FALSE
"493",14273,"+","SBSwk2","SBSwk2/01","Ep",2,"Ep",2,"DS",FALSE
"494",14273,"-","SBSwk2","SBSwk2/01","Ep",2,"Ep",2,"C4",FALSE
"495",14274,"+","SBSwk2","SBSwk2/01","Pli",1,"Pl",1,"DS",FALSE
"496",14274,"-","SBSwk2","SBSwk2/01","Pli",1,"Pl",1,"C4",FALSE
"497",14275,"+","SBSwk2","SBSwk2/01","Sxw",1,"Sx",1,"DS",FALSE
"498",14275,"-","SBSwk2","SBSwk2/01","Sxw",1,"Sx",1,"C4",FALSE
"499",14276,"+","SBSwk2","SBSwk2/02","Bl",3,"Bl",3,"DS",FALSE
"500",14276,"-","SBSwk2","SBSwk2/02","Bl",3,"Bl",3,"B2",FALSE
"501",14277,"+","SBSwk2","SBSwk2/02","Pli",2,"Pl",2,"DS",FALSE
"502",14277,"-","SBSwk2","SBSwk2/02","Pli",2,"Pl",2,"B2",FALSE
"503",14278,"+","SBSwk2","SBSwk2/02","Sxw",3,"Sx",3,"DS",FALSE
"504",14278,"-","SBSwk2","SBSwk2/02","Sxw",3,"Sx",3,"B2",FALSE
"505",14279,"+","SBSwk2","SBSwk2/03","At",3,"At",3,"DS",FALSE
"506",14279,"-","SBSwk2","SBSwk2/03","At",3,"At",3,"",FALSE
"507",14280,"+","SBSwk2","SBSwk2/03","Bl",2,"Bl",2,"DS",FALSE
"508",14280,"-","SBSwk2","SBSwk2/03","Bl",2,"Bl",2,"",FALSE
"509",14281,"+","SBSwk2","SBSwk2/03","Ep",2,"Ep",3,"DS",FALSE
"510",14281,"-","SBSwk2","SBSwk2/03","Ep",2,"Ep",2,"",FALSE
"511",14282,"+","SBSwk2","SBSwk2/03","Pli",1,"Pl",1,"DS",FALSE
"512",14282,"-","SBSwk2","SBSwk2/03","Pli",1,"Pl",1,"",FALSE
"513",14283,"-","SBSwk2","SBSwk2/03","Sxw",1,"Sx",1,"",FALSE
"514",14284,"+","SBSwk2","SBSwk2/04","At",3,"At",3,"DS",FALSE
"515",14284,"-","SBSwk2","SBSwk2/04","At",3,"At",3,"",FALSE
"516",14285,"+","SBSwk2","SBSwk2/04","Pli",1,"Pl",1,"DS",FALSE
"517",14285,"-","SBSwk2","SBSwk2/04","Pli",1,"Pl",1,"",FALSE
"518",14286,"+","SBSwk2","SBSwk2/04","Sb",1,"Sb",2,"DS",FALSE
"519",14286,"-","SBSwk2","SBSwk2/04","Sb",1,"Sb",1,"",FALSE
"520",14287,"-","SBSwk2","SBSwk2/04","Sxw",3,"Sx",3,"",FALSE
"521",14288,"+","SBSwk2","SBSwk2/05","Act",3,"Ac",3,"DS",FALSE
"522",14288,"-","SBSwk2","SBSwk2/05","Act",3,"Ac",3,"",FALSE
"523",14289,"+","SBSwk2","SBSwk2/05","At",3,"At",2,"DS",FALSE
"524",14289,"-","SBSwk2","SBSwk2/05","At",3,"At",3,"",FALSE
"525",14290,"+","SBSwk2","SBSwk2/05","Bl",1,"Bl",1,"DS",FALSE
"526",14290,"-","SBSwk2","SBSwk2/05","Bl",1,"Bl",1,"",FALSE
"527",14291,"+","SBSwk2","SBSwk2/05","Ep",2,"Ep",2,"DS",FALSE
"528",14291,"-","SBSwk2","SBSwk2/05","Ep",2,"Ep",2,"",FALSE
"529",14292,"+","SBSwk2","SBSwk2/05","Pli",2,"Pl",2,"DS",FALSE
"530",14292,"-","SBSwk2","SBSwk2/05","Pli",2,"Pl",2,"",FALSE
"531",14293,"+","SBSwk2","SBSwk2/05","Sxw",1,"Sx",1,"DS",FALSE
"532",14293,"-","SBSwk2","SBSwk2/05","Sxw",1,"Sx",1,"",FALSE
"533",14294,"+","SBSwk2","SBSwk2/06","Act",3,"Ac",2,"DS",FALSE
"534",14294,"-","SBSwk2","SBSwk2/06","Act",3,"Ac",3,"D6",FALSE
"535",14295,"+","SBSwk2","SBSwk2/06","At",3,"At",2,"DS",FALSE
"536",14295,"-","SBSwk2","SBSwk2/06","At",3,"At",3,"D6",FALSE
"537",14296,"+","SBSwk2","SBSwk2/06","Bl",1,"Bl",2,"DS",FALSE
"538",14296,"-","SBSwk2","SBSwk2/06","Bl",1,"Bl",1,"D6",FALSE
"539",14297,"+","SBSwk2","SBSwk2/06","Pli",2,"Pl",2,"DS",FALSE
"540",14297,"-","SBSwk2","SBSwk2/06","Pli",2,"Pl",2,"D6",FALSE
"541",14298,"-","SBSwk2","SBSwk2/06","Sxw",1,"Sx",1,"D6",FALSE
"542",14397,"+","SWBmk","SWBmk/01","Bl",3,"Bl",3,"DS",FALSE
"543",14397,"-","SWBmk","SWBmk/01","Bl",3,"Bl",3,"C4",FALSE
"544",14398,"+","SWBmk","SWBmk/01","Pli",2,"Pl",2,"DS",FALSE
"545",14398,"-","SWBmk","SWBmk/01","Pli",2,"Pl",2,"C4",FALSE
"546",14399,"-","SWBmk","SWBmk/01","Sw",2,"Sx",2,"C4",FALSE
"547",14400,"+","SWBmk","SWBmk/02","Bl",3,"Bl",3,"DS",FALSE
"548",14400,"-","SWBmk","SWBmk/02","Bl",3,"Bl",3,"B2",FALSE
"549",14401,"+","SWBmk","SWBmk/02","Pli",3,"Pl",3,"DS",FALSE
"550",14401,"-","SWBmk","SWBmk/02","Pli",3,"Pl",3,"B2",FALSE
"551",14402,"-","SWBmk","SWBmk/02","Sw",3,"Sx",3,"B2",FALSE
"552",14403,"+","SWBmk","SWBmk/03","Pli",3,"Pl",3,"DS",FALSE
"553",14403,"-","SWBmk","SWBmk/03","Pli",3,"Pl",3,"WHM",FALSE
"554",14404,"+","SWBmk","SWBmk/03","Sw",3,"Sx",3,"DS",FALSE
"555",14404,"-","SWBmk","SWBmk/03","Sw",3,"Sx",3,"WHM",FALSE
"556",14405,"+","SWBmk","SWBmk/04","At",3,"At",3,"DS",FALSE
"557",14405,"-","SWBmk","SWBmk/04","At",3,"At",3,"WHM",FALSE
"558",14406,"+","SWBmk","SWBmk/04","Pli",3,"Pl",3,"DS",FALSE
"559",14406,"-","SWBmk","SWBmk/04","Pli",3,"Pl",3,"WHM",FALSE
"560",14407,"+","SWBmk","SWBmk/04","Sw",2,"Sx",2,"DS",FALSE
"561",14407,"-","SWBmk","SWBmk/04","Sw",2,"Sx",2,"WHM",FALSE
"562",14408,"+","SWBmk","SWBmk/05","Sb",3,"Sb",3,"DS",FALSE
"563",14408,"-","SWBmk","SWBmk/05","Sb",3,"Sb",3,"WHM",FALSE
"564",14409,"+","SWBmk","SWBmk/05","Sw",3,"Sx",2,"DS",FALSE
"565",14409,"-","SWBmk","SWBmk/05","Sw",3,"Sx",3,"WHM",FALSE
"566",14410,"+","SWBmk","SWBmk/06","Bl",3,"Bl",3,"DS",FALSE
"567",14410,"-","SWBmk","SWBmk/06","Bl",3,"Bl",3,"WHM",FALSE
"568",14411,"+","SWBmk","SWBmk/06","Pli",3,"Pl",3,"DS",FALSE
"569",14411,"-","SWBmk","SWBmk/06","Pli",3,"Pl",3,"WHM",FALSE
"570",14412,"+","SWBmk","SWBmk/06","Sb",3,"Sb",3,"DS",FALSE
"571",14412,"-","SWBmk","SWBmk/06","Sb",3,"Sb",3,"WHM",FALSE
"572",14413,"+","SWBmk","SWBmk/06","Sw",2,"Sx",2,"DS",FALSE
"573",14413,"-","SWBmk","SWBmk/06","Sw",2,"Sx",2,"WHM",FALSE
"574",14414,"+","SWBmk","SWBmk/07","Sw",3,"Sx",2,"DS",FALSE
"575",14414,"-","SWBmk","SWBmk/07","Sw",3,"Sx",3,"WHM",FALSE
"576",14415,"-","SWBmk","SWBmk/08","Sw",3,"Sx",3,"D6",FALSE
"577",14416,"+","SWBmk","SWBmk/09","Sb",3,"Sb",3,"DS",FALSE
"578",14416,"-","SWBmk","SWBmk/09","Sb",3,"Sb",3,"WHM",FALSE
