"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"272",1890,"+","CWFwm_OR","CWFwm_OR/110","Bc",3,"Bc",1,"dvm26",FALSE
"273",1890,"-","CWFwm_OR","CWFwm_OR/110","Bc",3,"Bc",3,NA,FALSE
"274",1900,"+","CWFwm_OR","CWFwm_OR/111","Fdc",1,"Fd",2,"dvm26",FALSE
"275",1900,"-","CWFwm_OR","CWFwm_OR/111","Fdc",1,"Fd",1,NA,FALSE
"276",1901,"+","CWFwm_OR","CWFwm_OR/111","Hw",3,"Hw",5,"dvm26",FALSE
"277",1901,"-","CWFwm_OR","CWFwm_OR/111","Hw",3,"Hw",3,NA,FALSE
"278",1903,"+","CWFwm_OR","CWFwm_OR/111","Yp",NA,"Yp",1,"dvm26",FALSE
"279",1908,"+","CWFwm_OR","CWFwm_OR/113","Yp",NA,"Yp",3,"dvm26",FALSE
"280",2502,"+","CWHdm_WA","CWHdm_WA/101","Act",3,"Ac",3,"dvm26",FALSE
"281",2539,"+","CWHdm_WA","CWHdm_WA/112","Ss",3,"Ss",3,"dvm26",FALSE
"282",3501,"+","CWHms_OR","CWHms_OR/101","Hm",3,"Hm",3,"dvm26",FALSE
"283",3507,"+","CWHms_OR","CWHms_OR/102","Hm",3,"Hm",3,"dvm26",FALSE
"284",3516,"+","CWHms_OR","CWHms_OR/103","Hm",3,"Hm",3,"dvm26",FALSE
"285",3524,"+","CWHms_OR","CWHms_OR/110","Hm",3,"Hm",3,"dvm26",FALSE
"286",3530,"+","CWHms_OR","CWHms_OR/111","Hm",3,"Hm",3,"dvm26",FALSE
"287",3555,"+","CWHms_WA","CWHms_WA/101","Hm",3,"Hm",3,"dvm26",FALSE
"288",3561,"+","CWHms_WA","CWHms_WA/102","Hm",3,"Hm",3,"dvm26",FALSE
"289",3571,"+","CWHms_WA","CWHms_WA/103","Hm",3,"Hm",3,"dvm26",FALSE
"290",3581,"+","CWHms_WA","CWHms_WA/110","Hm",3,"Hm",3,"dvm26",FALSE
"291",3587,"+","CWHms_WA","CWHms_WA/111","Hm",3,"Hm",3,"dvm26",FALSE
"292",4012,"+","CWHvh_WA","CWHvh_WA/103","Plc",3,"Plc",3,"dvm26",FALSE
"293",4024,"+","CWHvh_WA","CWHvh_WA/112","Act",3,"Ac",3,"dvm26",FALSE
"294",4030,"+","CWHvh_WA","CWHvh_WA/113","Act",3,"Ac",3,"dvm26",FALSE
"295",4034,"+","CWHvh_WA","CWHvh_WA/113","Plc",3,"Plc",3,"dvm26",FALSE
"296",4547,"+","CWHvm_OR","CWHvm_OR/101","Hm",3,"Hm",3,"dvm26",FALSE
"297",4554,"+","CWHvm_OR","CWHvm_OR/102","Hm",3,"Hm",3,"dvm26",FALSE
"298",4561,"+","CWHvm_OR","CWHvm_OR/103","Hm",3,"Hm",3,"dvm26",FALSE
"299",4569,"+","CWHvm_OR","CWHvm_OR/110","Hm",3,"Hm",3,"dvm26",FALSE
"300",4577,"+","CWHvm_OR","CWHvm_OR/111","Hm",3,"Hm",3,"dvm26",FALSE
"301",4584,"+","CWHvm_OR","CWHvm_OR/112","Hm",3,"Hm",3,"dvm26",FALSE
"302",4592,"+","CWHvm_OR","CWHvm_OR/113","Hm",3,"Hm",3,"dvm26",FALSE
"303",4600,"+","CWHvm_WA","CWHvm_WA/101","Hm",3,"Hm",3,"dvm26",FALSE
"304",4602,"+","CWHvm_WA","CWHvm_WA/101","Mb",3,"Mb",3,"dvm26",FALSE
"305",4608,"+","CWHvm_WA","CWHvm_WA/102","Hm",3,"Hm",3,"dvm26",FALSE
"306",4611,"+","CWHvm_WA","CWHvm_WA/102","Yc",3,"Yc",3,"dvm26",FALSE
"307",4616,"+","CWHvm_WA","CWHvm_WA/103","Hm",3,"Hm",3,"dvm26",FALSE
"308",4619,"+","CWHvm_WA","CWHvm_WA/103","Yc",3,"Yc",3,"dvm26",FALSE
"309",4626,"+","CWHvm_WA","CWHvm_WA/110","Hm",3,"Hm",3,"dvm26",FALSE
"310",4634,"+","CWHvm_WA","CWHvm_WA/111","Hm",3,"Hm",3,"dvm26",FALSE
"311",4644,"+","CWHvm_WA","CWHvm_WA/112","Hm",3,"Hm",3,"dvm26",FALSE
"312",4652,"+","CWHvm_WA","CWHvm_WA/113","Hm",3,"Hm",3,"dvm26",FALSE
"313",4885,"+","CWHwh_WA","CWHwh_WA/101","Ba",3,"Ba",3,"dvm26",FALSE
"314",4896,"+","CWHwh_WA","CWHwh_WA/102","Plc",2,"Plc",2,"dvm26",FALSE
"315",4902,"+","CWHwh_WA","CWHwh_WA/103","Plc",3,"Plc",3,"dvm26",FALSE
"316",4916,"+","CWHwh_WA","CWHwh_WA/112","Act",3,"Ac",3,"dvm26",FALSE
"317",4923,"+","CWHwh_WA","CWHwh_WA/112","Up",3,"Up",3,"dvm26",FALSE
"318",4924,"+","CWHwh_WA","CWHwh_WA/113","Act",3,"Ac",3,"dvm26",FALSE
"319",4931,"+","CWHwh_WA","CWHwh_WA/113","Up",3,"Up",3,"dvm26",FALSE
"320",5364,"+","CWHxm_WA","CWHxm_WA/101","Ra",3,"Ra",3,"dvm26",FALSE
"321",5371,"+","CWHxm_WA","CWHxm_WA/102","Qg",3,"Qg",3,"dvm26",FALSE
"322",5379,"+","CWHxm_WA","CWHxm_WA/103","Ra",3,"Ra",3,"dvm26",FALSE
"323",5385,"+","CWHxm_WA","CWHxm_WA/110","Hw",2,"Hw",1,"dvm26",FALSE
"324",5385,"-","CWHxm_WA","CWHxm_WA/110","Hw",2,"Hw",2,NA,FALSE
"325",5746,"+","ESSFdh_WA","ESSFdh_WA/101","At",NA,"At",3,"dvm26",FALSE
"326",5770,"+","ESSFdh_WA","ESSFdh_WA/110","Cw",NA,"Cw",2,"dvm26",FALSE
"327",5771,"+","ESSFdh_WA","ESSFdh_WA/110","Hw",NA,"Hw",2,"dvm26",FALSE
"328",5776,"+","ESSFdh_WA","ESSFdh_WA/111","Cw",NA,"Cw",2,"dvm26",FALSE
"329",5777,"+","ESSFdh_WA","ESSFdh_WA/111","Hw",NA,"Hw",2,"dvm26",FALSE
"330",5858,"+","ESSFdk_MT","ESSFdk_MT/101","Lw",NA,"Lw",3,"dvm26",FALSE
"331",5865,"+","ESSFdk_MT","ESSFdk_MT/102","Lw",NA,"Lw",3,"dvm26",FALSE
"332",7261,"+","ESSFxc_CO","ESSFxc_CO/102","Pb",NA,"Pb",3,"dvm26",FALSE
"333",7273,"+","ESSFxc_CO","ESSFxc_CO/111","Sp",NA,"Sp",2,"dvm26",FALSE
"334",7517,"+","ESSFxw_OR","ESSFxw_OR/101","Hm",NA,"Hm",3,"dvm26",FALSE
"335",7566,"+","FGff","FGff/112","Acb",2,"Ac",2,"dvm26",FALSE
"336",7567,"+","FGff","FGff/112","At",2,"At",2,"dvm26",FALSE
"337",7568,"+","FGff","FGff/113","Acb",2,"Ac",2,"dvm26",FALSE
"338",7569,"+","FGff","FGff/113","At",1,"At",1,"dvm26",FALSE
"339",7580,"+","GBDxh_NV","GBDxh_NV/110","Pn",2,"Pn",2,"dvm26",FALSE
"340",7580,"-","GBDxh_NV","GBDxh_NV/110","Pn",2,"Pn",5,"WHM",FALSE
"341",7582,"+","GBDxh_NV","GBDxh_NV/111","Adm",3,"Adm",5,"dvm26",FALSE
"342",7582,"-","GBDxh_NV","GBDxh_NV/111","Adm",3,"Adm",3,NA,FALSE
"343",7587,"+","GBDxx_UT","GBDxx_UT/110","Ju",NA,"Ju",1,"dvm26",FALSE
"344",7588,"+","GBDxx_UT","GBDxx_UT/110","Pe",NA,"Pe",2,"dvm26",FALSE
"345",7589,"+","GBDxx_UT","GBDxx_UT/110","Pf",1,"Pf",5,"dvm26",FALSE
"346",7589,"-","GBDxx_UT","GBDxx_UT/110","Pf",1,"Pf",1,NA,FALSE
"347",7590,"+","GBDxx_UT","GBDxx_UT/110","Pli",1,"Pl",5,"dvm26",FALSE
"348",7590,"-","GBDxx_UT","GBDxx_UT/110","Pli",1,"Pl",1,NA,FALSE
"349",8073,"+","ICHdw_ID","ICHdw_ID/110","Hm",NA,"Hm",3,"dvm26",FALSE
"350",8085,"+","ICHdw_ID","ICHdw_ID/111","Hm",NA,"Hm",3,"dvm26",FALSE
"351",9143,"+","ICHmw_MT","ICHmw_MT/102","Pyi",2,"Py",3,"dvm26",FALSE
"352",9143,"-","ICHmw_MT","ICHmw_MT/102","Pyi",2,"Py",2,NA,FALSE
"353",9812,"+","ICHxh_ID","ICHxh_ID/101","Fdi",NA,"Fd",1,"dvm26",FALSE
"354",9812,"-","ICHxh_ID","ICHxh_ID/101","Fdi",NA,"Fd",2,"DVM",FALSE
"355",9838,"+","ICHxh_ID","ICHxh_ID/113","Act",NA,"Ac",2,"dvm26",FALSE
"356",9843,"+","ICHxh_ID","ICHxh_ID/113","Se",NA,"Sx",2,"dvm26",FALSE
"357",10169,"+","IDFdh_MT","IDFdh_MT/113","Bg",NA,"Bg",3,"dvm26",FALSE
"358",10180,"+","IDFdh_UT","IDFdh_UT/101","Pyi",1,"Py",2,"dvm26",FALSE
"359",10180,"-","IDFdh_UT","IDFdh_UT/101","Pyi",1,"Py",1,NA,FALSE
"360",10183,"+","IDFdh_UT","IDFdh_UT/102","Jr",1,"Jr",2,"dvm26",FALSE
"361",10183,"-","IDFdh_UT","IDFdh_UT/102","Jr",1,"Jr",1,NA,FALSE
"362",10184,"+","IDFdh_UT","IDFdh_UT/102","Ju",2,"Ju",1,"dvm26",FALSE
"363",10184,"-","IDFdh_UT","IDFdh_UT/102","Ju",2,"Ju",2,NA,FALSE
"364",10186,"+","IDFdh_UT","IDFdh_UT/102","Pf",2,"Pf",3,"dvm26",FALSE
"365",10186,"-","IDFdh_UT","IDFdh_UT/102","Pf",2,"Pf",2,NA,FALSE
"366",10187,"+","IDFdh_UT","IDFdh_UT/102","Qa",NA,"Qa",3,"dvm26",FALSE
"367",10193,"+","IDFdh_UT","IDFdh_UT/111","Bc",NA,"Bc",3,"dvm26",FALSE
"368",10194,"+","IDFdh_UT","IDFdh_UT/111","Bl",2,"Bl",3,"dvm26",FALSE
"369",10194,"-","IDFdh_UT","IDFdh_UT/111","Bl",2,"Bl",2,NA,FALSE
"370",10201,"+","IDFdh_UT","IDFdh_UT/113","Aa",NA,"Aa",2,"dvm26",FALSE
"371",10204,"+","IDFdh_UT","IDFdh_UT/113","Mt",NA,"Mt",2,"dvm26",FALSE
"372",10207,"+","IDFdh_UT","IDFdh_UT/Gg","Ju",NA,"Ju",3,"dvm26",FALSE
"373",10213,"+","IDFdh_WA","IDFdh_WA/102","Fdi",1,"Fd",2,"dvm26",FALSE
"374",10213,"-","IDFdh_WA","IDFdh_WA/102","Fdi",1,"Fd",1,NA,FALSE
"375",10214,"+","IDFdh_WA","IDFdh_WA/102","Pyi",2,"Py",1,"dvm26",FALSE
"376",10214,"-","IDFdh_WA","IDFdh_WA/102","Pyi",2,"Py",2,NA,FALSE
"377",10215,"+","IDFdh_WA","IDFdh_WA/103","Fdi",2,"Fd",1,"dvm26",FALSE
"378",10215,"-","IDFdh_WA","IDFdh_WA/103","Fdi",2,"Fd",2,NA,FALSE
"379",10499,"+","IDFdkx_MT","IDFdkx_MT/103","Pyi",1,"Py",3,"dvm26",FALSE
"380",10499,"-","IDFdkx_MT","IDFdkx_MT/103","Pyi",1,"Py",1,NA,FALSE
"381",10650,"+","IDFdm_MT","IDFdm_MT/113","Cw",NA,"Cw",3,"dvm26",FALSE
"382",10734,"+","IDFdx_MT","IDFdx_MT/101","Fdi",3,"Fd",2,"dvm26",FALSE
"383",10734,"-","IDFdx_MT","IDFdx_MT/101","Fdi",3,"Fd",3,NA,FALSE
"384",10736,"+","IDFdx_MT","IDFdx_MT/101","Pyi",1,"Py",2,"dvm26",FALSE
"385",10736,"-","IDFdx_MT","IDFdx_MT/101","Pyi",1,"Py",1,NA,FALSE
"386",10783,"+","IDFdxx_WY","IDFdxx_WY/Gg","Ju",NA,"Ju",3,"dvm26",FALSE
"387",11090,"+","IDFxh_WA","IDFxh_WA/103","Fdi",3,"Fd",2,"dvm26",FALSE
"388",11090,"-","IDFxh_WA","IDFxh_WA/103","Fdi",3,"Fd",3,NA,FALSE
"389",11183,"+","IDFxm_CO","IDFxm_CO/101","Qa",NA,"Qa",2,"dvm26",FALSE
"390",11191,"+","IDFxm_CO","IDFxm_CO/110","Bc",3,"Bc",5,"dvm26",FALSE
"391",11191,"-","IDFxm_CO","IDFxm_CO/110","Bc",3,"Bc",3,NA,FALSE
"392",11200,"+","IDFxm_CO","IDFxm_CO/111","Sp",NA,"Sp",2,"dvm26",FALSE
"393",11203,"+","IDFxm_CO","IDFxm_CO/112","Bc",2,"Bc",5,"dvm26",FALSE
"394",11203,"-","IDFxm_CO","IDFxm_CO/112","Bc",2,"Bc",2,NA,FALSE
"395",11207,"+","IDFxm_CO","IDFxm_CO/113","Aa",NA,"Aa",2,"dvm26",FALSE
"396",11312,"+","IDFxx_WA","IDFxx_WA/101","Pyi",2,"Py",1,"dvm26",FALSE
"397",11312,"-","IDFxx_WA","IDFxx_WA/101","Pyi",2,"Py",2,NA,FALSE
"398",11317,"+","IDFxx_WA","IDFxx_WA/103","Fdi",3,"Fd",2,"dvm26",FALSE
"399",11317,"-","IDFxx_WA","IDFxx_WA/103","Fdi",3,"Fd",3,NA,FALSE
"400",11318,"+","IDFxx_WA","IDFxx_WA/103","Pyi",2,"Py",1,"dvm26",FALSE
"401",11318,"-","IDFxx_WA","IDFxx_WA/103","Pyi",2,"Py",2,NA,FALSE
"402",11329,"+","IDFxx_WA","IDFxx_WA/111","Pli",1,"Pl",5,"dvm26",FALSE
"403",11329,"-","IDFxx_WA","IDFxx_WA/111","Pli",1,"Pl",1,NA,FALSE
"404",11338,"+","IDFxx_WA","IDFxx_WA/113","Dw",NA,"Dw",3,"dvm26",FALSE
"405",11341,"+","IDFxx_WA","IDFxx_WA/113","Mb",NA,"Mb",3,"dvm26",FALSE
"406",11347,"+","IGFdk_WA","IGFdk_WA/101","Lw",NA,"Lw",2,"dvm26",FALSE
"407",11368,"+","IGFdk_WA","IGFdk_WA/112","Act",NA,"Ac",3,"dvm26",FALSE
"408",11379,"+","IGFdk_WA","IGFdk_WA/113","Mb",NA,"Mb",3,"dvm26",FALSE
"409",11386,"+","IGFdw_OR","IGFdw_OR/101","Oy",NA,"Oy",3,"dvm26",FALSE
"410",11407,"+","IGFdw_OR","IGFdw_OR/112","Bp",NA,"Bp",3,"dvm26",FALSE
"411",11411,"+","IGFdw_OR","IGFdw_OR/113","Act",NA,"Ac",3,"dvm26",FALSE
"412",11426,"+","IGFmh_OR","IGFmh_OR/102","Om",NA,"Om",2,"dvm26",FALSE
"413",11430,"+","IGFmh_OR","IGFmh_OR/103","Om",NA,"Om",3,"dvm26",FALSE
"414",11541,"+","IWFdm_CO","IWFdm_CO/111","Sp",NA,"Sp",1,"dvm26",FALSE
"415",11543,"+","IWFdm_CO","IWFdm_CO/113","Aa",NA,"Aa",1,"dvm26",FALSE
"416",11567,"+","IWFdw_OR","IWFdw_OR/110","Pli",1,"Pl",2,"dvm26",FALSE
"417",11567,"-","IWFdw_OR","IWFdw_OR/110","Pli",1,"Pl",1,NA,FALSE
"418",11572,"+","IWFdw_OR","IWFdw_OR/111","Pli",1,"Pl",2,"dvm26",FALSE
"419",11572,"-","IWFdw_OR","IWFdw_OR/111","Pli",1,"Pl",1,NA,FALSE
"420",11584,"+","IWFxk_NV","IWFxk_NV/101","Py",NA,"Py",3,"dvm26",FALSE
"421",11585,"+","IWFxk_NV","IWFxk_NV/102","Jr",NA,"Jr",3,"dvm26",FALSE
"422",11586,"+","IWFxk_NV","IWFxk_NV/102","Ju",1,"Ju",2,"dvm26",FALSE
"423",11586,"-","IWFxk_NV","IWFxk_NV/102","Ju",1,"Ju",1,NA,FALSE
"424",11588,"+","IWFxk_NV","IWFxk_NV/102","Pg",NA,"Pg",2,"dvm26",FALSE
"425",11590,"+","IWFxk_NV","IWFxk_NV/103","At",NA,"At",3,"dvm26",FALSE
"426",11598,"+","IWFxk_NV","IWFxk_NV/110","Bc",2,"Bc",1,"dvm26",FALSE
"427",11598,"-","IWFxk_NV","IWFxk_NV/110","Bc",2,"Bc",2,NA,FALSE
"428",11600,"+","IWFxk_NV","IWFxk_NV/110","Om",1,"Om",2,"dvm26",FALSE
"429",11600,"-","IWFxk_NV","IWFxk_NV/110","Om",1,"Om",1,NA,FALSE
"430",11601,"+","IWFxk_NV","IWFxk_NV/111","Af",NA,"Af",3,"dvm26",FALSE
"431",11605,"+","IWFxk_NV","IWFxk_NV/111","Se",1,"Sx",2,"dvm26",FALSE
"432",11605,"-","IWFxk_NV","IWFxk_NV/111","Se",1,"Sx",1,NA,FALSE
"433",11608,"+","IWFxm_CA","IWFxm_CA/101","Bm",NA,"Bm",3,"dvm26",FALSE
"434",11612,"+","IWFxm_CA","IWFxm_CA/101","Ps",2,"Ps",3,"dvm26",FALSE
"435",11612,"-","IWFxm_CA","IWFxm_CA/101","Ps",2,"Ps",2,NA,FALSE
"436",11615,"+","IWFxm_CA","IWFxm_CA/102","Ju",2,"Ju",5,"dvm26",FALSE
"437",11615,"-","IWFxm_CA","IWFxm_CA/102","Ju",2,"Ju",2,NA,FALSE
"438",11619,"+","IWFxm_CA","IWFxm_CA/103","Bm",NA,"Bm",3,"dvm26",FALSE
"439",11777,"+","MDCHun_NV","MDCHun_NV/110","Qa",NA,"Qa",3,"dvm26",FALSE
"440",11778,"+","MDCHun_NV","MDCHun_NV/111","Af",NA,"Af",1,"dvm26",FALSE
"441",11779,"+","MDCHun_NV","MDCHun_NV/111","Mt",NA,"Mt",3,"dvm26",FALSE
"442",11782,"+","MGPmw_MT","MGPmw_MT/110","Fdi",NA,"Fd",3,"dvm26",FALSE
"443",11785,"+","MGPmw_MT","MGPmw_MT/111","Adm",2,"Adm",1,"dvm26",FALSE
"444",11785,"-","MGPmw_MT","MGPmw_MT/111","Adm",2,"Adm",2,NA,FALSE
"445",11786,"+","MGPmw_MT","MGPmw_MT/111","Jr",1,"Jr",2,"dvm26",FALSE
"446",11786,"-","MGPmw_MT","MGPmw_MT/111","Jr",1,"Jr",1,NA,FALSE
"447",11787,"+","MGPmw_MT","MGPmw_MT/111","Op",NA,"Op",1,"dvm26",FALSE
"448",11807,"+","MHRFdm_OR","MHRFdm_OR/102","Pw",2,"Pz",2,"dvm26",FALSE
"449",11915,"+","MHds_OR","MHds_OR/101","Bm",3,"Bm",5,"dvm26",FALSE
"450",11915,"-","MHds_OR","MHds_OR/101","Bm",3,"Bm",3,NA,FALSE
"451",11951,"+","MHds_WA","MHds_WA/101","Hw",3,"Hw",3,"dvm26",FALSE
"452",11961,"+","MHds_WA","MHds_WA/103","Hw",3,"Hw",3,"dvm26",FALSE
"453",11967,"+","MHds_WA","MHds_WA/110","Hw",3,"Hw",3,"dvm26",FALSE
"454",11971,"+","MHds_WA","MHds_WA/111","Hw",3,"Hw",3,"dvm26",FALSE
"455",12338,"+","MMMdk_NV","MMMdk_NV/101","At",2,"At",2,"dvm26",FALSE
"456",12338,"-","MMMdk_NV","MMMdk_NV/101","At",2,"At",2,"DVM",FALSE
"457",12339,"+","MMMdk_NV","MMMdk_NV/101","Om",1,"Om",1,"dvm26",FALSE
"458",12339,"-","MMMdk_NV","MMMdk_NV/101","Om",1,"Om",1,"DVM",FALSE
"459",12340,"+","MMMdk_NV","MMMdk_NV/102","Ju",NA,"Ju",3,"dvm26",FALSE
"460",12341,"+","MMMdk_NV","MMMdk_NV/102","Om",1,"Om",2,"dvm26",FALSE
"461",12341,"-","MMMdk_NV","MMMdk_NV/102","Om",1,"Om",1,"DVM",FALSE
"462",12342,"+","MMMdk_NV","MMMdk_NV/102","Pf",NA,"Pf",2,"dvm26",FALSE
"463",12343,"+","MMMdk_NV","MMMdk_NV/102","Pn",NA,"Pn",3,"dvm26",FALSE
"464",12344,"+","MMMdk_NV","MMMdk_NV/103","Om",1,"Om",1,"dvm26",FALSE
"465",12344,"-","MMMdk_NV","MMMdk_NV/103","Om",1,"Om",1,"DVM",FALSE
"466",12345,"+","MMMdk_NV","MMMdk_NV/110","At",1,"At",1,"dvm26",FALSE
"467",12345,"-","MMMdk_NV","MMMdk_NV/110","At",1,"At",1,"DVM",FALSE
"468",12346,"+","MMMdk_NV","MMMdk_NV/110","Om",1,"Om",1,"dvm26",FALSE
"469",12346,"-","MMMdk_NV","MMMdk_NV/110","Om",1,"Om",1,"DVM",FALSE
"470",12347,"+","MMMdk_NV","MMMdk_NV/111","Af",NA,"Af",2,"dvm26",FALSE
"471",12348,"+","MMMdk_NV","MMMdk_NV/111","At",2,"At",2,"dvm26",FALSE
"472",12348,"-","MMMdk_NV","MMMdk_NV/111","At",2,"At",2,"DVM",FALSE
"473",12349,"+","MMMdk_NV","MMMdk_NV/111","Om",2,"Om",2,"dvm26",FALSE
"474",12349,"-","MMMdk_NV","MMMdk_NV/111","Om",2,"Om",2,"DVM",FALSE
"475",12351,"+","MSSDun_NV","MSSDun_NV/101","Ou",NA,"Ou",1,"dvm26",FALSE
"476",12352,"+","MSSDun_NV","MSSDun_NV/110","Ju",1,"Ju",2,"dvm26",FALSE
"477",12352,"-","MSSDun_NV","MSSDun_NV/110","Ju",1,"Ju",1,NA,FALSE
"478",12353,"+","MSSDun_NV","MSSDun_NV/110","Ou",NA,"Ou",1,"dvm26",FALSE
"479",12354,"+","MSSDun_NV","MSSDun_NV/110","Pn",1,"Pn",2,"dvm26",FALSE
"480",12354,"-","MSSDun_NV","MSSDun_NV/110","Pn",1,"Pn",1,NA,FALSE
"481",12356,"+","MSSDun_NV","MSSDun_NV/111","Af",NA,"Af",1,"dvm26",FALSE
"482",12498,"+","MSdh_MT","MSdh_MT/102","Jr",NA,"Jr",3,"dvm26",FALSE
"483",12533,"+","MSdh_UT","MSdh_UT/101","Qa",1,"Qa",2,"dvm26",FALSE
"484",12533,"-","MSdh_UT","MSdh_UT/101","Qa",1,"Qa",1,NA,FALSE
"485",12553,"+","MSdh_UT","MSdh_UT/111","Mt",NA,"Mt",2,"dvm26",FALSE
"486",12555,"+","MSdh_UT","MSdh_UT/111","Sp",NA,"Sp",2,"dvm26",FALSE
"487",12556,"+","MSdh_UT","MSdh_UT/111","Sxw",NA,"Sx",2,"dvm26",FALSE
"488",12566,"+","MSdh_WY","MSdh_WY/102","Jr",NA,"Jr",3,"dvm26",FALSE
"489",12567,"+","MSdh_WY","MSdh_WY/102","Pa",3,"Pa",2,"dvm26",FALSE
"490",12567,"-","MSdh_WY","MSdh_WY/102","Pa",3,"Pa",3,NA,FALSE
"491",12568,"+","MSdh_WY","MSdh_WY/102","Pf",3,"Pf",2,"dvm26",FALSE
"492",12568,"-","MSdh_WY","MSdh_WY/102","Pf",3,"Pf",3,NA,FALSE
"493",12868,"+","MSdm_WA","MSdm_WA/111","Pli",NA,"Pl",3,"dvm26",FALSE
"494",12980,"+","MSdw_MT","MSdw_MT/101","At",NA,"At",3,"dvm26",FALSE
"495",12981,"+","MSdw_MT","MSdw_MT/101","Bg",NA,"Bg",3,"dvm26",FALSE
"496",13016,"+","MSdw_MT","MSdw_MT/112","Pw",NA,"Pw",3,"dvm26",FALSE
"497",13212,"+","MSxk_WA","MSxk_WA/101","Lw",2,"Lw",3,"dvm26",FALSE
"498",13212,"-","MSxk_WA","MSxk_WA/101","Lw",2,"Lw",2,NA,FALSE
"499",13220,"+","MSxk_WA","MSxk_WA/103","Lw",1,"Lw",3,"dvm26",FALSE
"500",13220,"-","MSxk_WA","MSxk_WA/103","Lw",1,"Lw",1,NA,FALSE
"501",13237,"+","MSxk_WA","MSxk_WA/112","Lw",2,"Lw",3,"dvm26",FALSE
"502",13237,"-","MSxk_WA","MSxk_WA/112","Lw",2,"Lw",2,NA,FALSE
"503",13276,"+","MSxm_CO","MSxm_CO/112","Sp",NA,"Sp",2,"dvm26",FALSE
"504",13310,"+","MSxx_NV","MSxx_NV/101","At",1,"At",3,"dvm26",FALSE
"505",13310,"-","MSxx_NV","MSxx_NV/101","At",1,"At",5,"WHM",FALSE
"506",13312,"+","MSxx_NV","MSxx_NV/101","Fdi",2,"Fd",2,"dvm26",FALSE
"507",13312,"-","MSxx_NV","MSxx_NV/101","Fdi",2,"Fd",3,"DVM",FALSE
"508",13314,"+","MSxx_NV","MSxx_NV/101","Se",NA,"Sx",3,"dvm26",FALSE
"509",13317,"+","MSxx_NV","MSxx_NV/102","Pg",NA,"Pg",2,"dvm26",FALSE
"510",13325,"+","MSxx_NV","MSxx_NV/110","At",1,"At",1,"dvm26",FALSE
"511",13325,"-","MSxx_NV","MSxx_NV/110","At",1,"At",2,"DVM",FALSE
"512",13327,"+","MSxx_NV","MSxx_NV/110","Bl",NA,"Bl",3,"dvm26",FALSE
"513",13330,"+","MSxx_NV","MSxx_NV/110","Se",NA,"Sx",2,"dvm26",FALSE
"514",13336,"+","OWdm_CA","OWdm_CA/101","On",2,"On",2,"dvm26",FALSE
"515",13337,"+","OWdm_CA","OWdm_CA/101","Pc",1,"Pc",1,"dvm26",FALSE
"516",13338,"+","OWdm_CA","OWdm_CA/101","Qb",1,"Qb",1,"dvm26",FALSE
"517",13339,"+","OWdm_CA","OWdm_CA/101","Qc",1,"Qc",1,"dvm26",FALSE
"518",13340,"+","OWdm_CA","OWdm_CA/101","Qd",1,"Qd",1,"dvm26",FALSE
"519",13341,"+","OWdm_CA","OWdm_CA/101","Ql",3,"Ql",3,"dvm26",FALSE
"520",13342,"+","OWdm_CA","OWdm_CA/101","Qz",1,"Qz",1,"dvm26",FALSE
"521",13343,"+","OWdm_CA","OWdm_CA/102","Pc",1,"Pc",1,"dvm26",FALSE
"522",13344,"+","OWdm_CA","OWdm_CA/102","Qc",3,"Qc",3,"dvm26",FALSE
"523",13345,"+","OWdm_CA","OWdm_CA/102","Qd",1,"Qd",1,"dvm26",FALSE
"524",13346,"+","OWdm_CA","OWdm_CA/102","Qz",1,"Qz",1,"dvm26",FALSE
"525",13347,"+","OWdm_CA","OWdm_CA/103","On",3,"On",3,"dvm26",FALSE
"526",13348,"+","OWdm_CA","OWdm_CA/103","Pc",1,"Pc",1,"dvm26",FALSE
"527",13349,"+","OWdm_CA","OWdm_CA/103","Qb",3,"Qb",3,"dvm26",FALSE
"528",13350,"+","OWdm_CA","OWdm_CA/103","Qc",2,"Qc",2,"dvm26",FALSE
"529",13351,"+","OWdm_CA","OWdm_CA/103","Qd",1,"Qd",1,"dvm26",FALSE
"530",13352,"+","OWdm_CA","OWdm_CA/103","Qz",1,"Qz",1,"dvm26",FALSE
"531",13353,"+","OWdm_CA","OWdm_CA/110","Af",2,"Af",2,"dvm26",FALSE
"532",13354,"+","OWdm_CA","OWdm_CA/110","Dw",2,"Dw",2,"dvm26",FALSE
"533",13355,"+","OWdm_CA","OWdm_CA/110","Og",2,"Og",2,"dvm26",FALSE
"534",13356,"+","OWdm_CA","OWdm_CA/110","On",2,"On",2,"dvm26",FALSE
"535",13357,"+","OWdm_CA","OWdm_CA/110","Pc ",1,"Pc ",1,"dvm26",FALSE
"536",13358,"+","OWdm_CA","OWdm_CA/110","Py",3,"Py",3,"dvm26",FALSE
"537",13359,"+","OWdm_CA","OWdm_CA/110","Qb",2,"Qb",2,"dvm26",FALSE
"538",13360,"+","OWdm_CA","OWdm_CA/110","Qc",1,"Qc",1,"dvm26",FALSE
"539",13361,"+","OWdm_CA","OWdm_CA/110","Qd",1,"Qd",1,"dvm26",FALSE
"540",13362,"+","OWdm_CA","OWdm_CA/110","Ql",1,"Ql",1,"dvm26",FALSE
"541",13363,"+","OWdm_CA","OWdm_CA/110","Qz",1,"Qz",1,"dvm26",FALSE
