"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"47",9455,"+","ICHwk4","ICHwk4/06","Pw",4,"Pw",4,"KI",FALSE
"48",9465,"+","ICHwk4","ICHwk4/07","Pw",4,"Pw",4,"KI",FALSE
"49",9470,"+","ICHwk4","ICHwk4/08","Ep",4,"Ep",4,"KI",FALSE
"50",9471,"+","ICHwk4","ICHwk4/08","Hw",4,"Hw",4,"KI",FALSE
"51",9473,"+","ICHwk4","ICHwk4/08","Pw",4,"Pw",4,"KI",FALSE
"52",9988,"+","IDFdk3","IDFdk3/02","Pli",4,"Pl",3,"KI",FALSE
"53",9989,"+","IDFdk3","IDFdk3/03","At",4,"At",4,"KI",FALSE
"54",10002,"+","IDFdk3","IDFdk3/07","Ac",4,"Ac",4,"KI",FALSE
"55",10028,"+","IDFdk4","IDFdk4/03","At",4,"At",4,"KI",FALSE
"56",10046,"+","IDFdk4","IDFdk4/08","Fdi",4,"Fd",4,"KI",FALSE
"57",10825,"+","IDFxm","IDFxm/05","Pli",4,"Pl",4,"KI",FALSE
"58",10828,"+","IDFxm","IDFxm/06","Pli",4,"Pl",4,"KI",FALSE
"59",10888,"+","IDFxw","IDFxw/05","Pyi",4,"Py",3,"KI",FALSE
"60",13310,"+","SBPSdc","SBPSdc/02b","Sb",4,"Sb",4,"KI",FALSE
"61",13327,"+","SBPSdc","SBPSdc/05","Ac",4,"Ac",4,"KI",FALSE
"62",13391,"+","SBPSmk","SBPSmk/02","At",4,"At",4,"KI",FALSE
"63",13428,"+","SBPSmk","SBPSmk/08","Bl",4,"Bl",4,"KI",FALSE
"64",13632,"+","SBSdw1","SBSdw1/03","Ep",4,"Ep",4,"KEI",FALSE
"65",13635,"+","SBSdw1","SBSdw1/03","Sx",4,"Sx",4,"KEI",FALSE
"66",13671,"+","SBSdw1","SBSdw1/09","Ep",4,"Ep",4,"KEI",FALSE
"67",13686,"+","SBSdw2","SBSdw2/03","Sx",4,"Sx",4,"KEI",FALSE
"68",13702,"+","SBSdw2","SBSdw2/07","Fdi",4,"Fd",4,"KEI",FALSE
"69",13722,"+","SBSdw2","SBSdw2/10","At",4,"At",4,"KEI",FALSE
"70",13726,"+","SBSdw2","SBSdw2/11","Bl",4,"Bl",4,"KEI",FALSE
"71",13805,"+","SBSmc1","SBSmc1/02","Fdi",4,"Fd",3,"KEI",FALSE
"72",13809,"+","SBSmc1","SBSmc1/03","Bl",4,"Bl",3,"KEI",FALSE
"73",13812,"+","SBSmc1","SBSmc1/03","Sx",4,"Sx",4,"KEI",FALSE
"74",13814,"+","SBSmc1","SBSmc1/04","Fdi",4,"Fd",5,"KEI",FALSE
"75",13818,"+","SBSmc1","SBSmc1/05","Fdi",4,"Fd",4,"KEI",FALSE
"76",13990,"+","SBSmh","SBSmh/02","Bl",4,"Bl",4,"KEI",FALSE
"77",14004,"+","SBSmh","SBSmh/04","Pli",4,"Pl",3,"KEI",FALSE
"78",14035,"+","SBSmh","SBSmh/09","At",4,"At",4,"KEI",FALSE
"79",14037,"+","SBSmh","SBSmh/09","Ep",4,"Ep",4,"KEI",FALSE
"80",14038,"+","SBSmh","SBSmh/09","Fdi",4,"Fd",4,"KEI",FALSE
"81",14217,"+","SBSmw","SBSmw/05","Fdi",4,"Fd",4,"KEI",FALSE
"82",14231,"+","SBSmw","SBSmw/07","Ep",4,"Ep",3,"KEI",FALSE
"83",14245,"+","SBSmw","SBSmw/10","Bl",4,"Bl",4,"KEI",FALSE
"84",14249,"+","SBSmw","SBSmw/11","Bl",NA,"Bl",2,"KEI",FALSE
"85",14250,"+","SBSmw","SBSmw/11","Pli",NA,"Pl",1,"KEI",FALSE
"86",14251,"+","SBSmw","SBSmw/11","Sb",NA,"Sb",3,"KEI",FALSE
"87",14252,"+","SBSmw","SBSmw/11","Sx",NA,"Sx",2,"KEI",FALSE
"88",14253,"+","SBSmw","SBSmw/12","Bl",NA,"Bl",3,"KEI",FALSE
"89",14254,"+","SBSmw","SBSmw/12","Pli",NA,"Pl",2,"KEI",FALSE
"90",14255,"+","SBSmw","SBSmw/12","Sb",NA,"Sb",3,"KEI",FALSE
"91",14256,"+","SBSmw","SBSmw/12","Sx",NA,"Sx",2,"KEI",FALSE
"92",14257,"+","SBSmw","SBSmw/13","Bl",NA,"Bl",2,"KEI",FALSE
"93",14258,"+","SBSmw","SBSmw/13","Pli",NA,"Pl",3,"KEI",FALSE
"94",14259,"+","SBSmw","SBSmw/13","Sb",NA,"Sb",3,"KEI",FALSE
"95",14260,"+","SBSmw","SBSmw/13","Sx",NA,"Sx",2,"KEI",FALSE
"96",14319,"+","SBSwk1","SBSwk1/02","At",4,"At",3,"KEI",FALSE
"97",14321,"+","SBSwk1","SBSwk1/02","Ep",4,"Ep",4,"KEI",FALSE
"98",14327,"+","SBSwk1","SBSwk1/03","Ep",4,"Ep",4,"KEI",FALSE
"99",14371,"+","SBSwk1","SBSwk1/11","Ac",4,"Ac",4,"KEI",FALSE
"100",14372,"+","SBSwk1","SBSwk1/11","At",4,"At",4,"KEI",FALSE
