"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"294",7545,"-","ICHdm","ICHdm/103","Pli",1,"Pl",1,NA,FALSE
"295",7546,"+","ICHdm","ICHdm/103","Pw",3,"Pw",3,"DJM",FALSE
"296",7546,"-","ICHdm","ICHdm/103","Pw",3,"Pw",3,NA,FALSE
"297",7547,"+","ICHdm","ICHdm/103","Sxw",2,"Sx",2,"DJM",FALSE
"298",7547,"-","ICHdm","ICHdm/103","Sxw",2,"Sx",2,NA,FALSE
"299",7548,"+","ICHdm","ICHdm/110","Act",2,"Ac",2,"DJM",FALSE
"300",7548,"-","ICHdm","ICHdm/110","Act",2,"Ac",2,NA,FALSE
"301",7549,"+","ICHdm","ICHdm/110","At",2,"At",2,"DJM",FALSE
"302",7549,"-","ICHdm","ICHdm/110","At",2,"At",2,NA,FALSE
"303",7550,"+","ICHdm","ICHdm/110","Bg",3,"Bg",3,"DJM",FALSE
"304",7550,"-","ICHdm","ICHdm/110","Bg",3,"Bg",3,NA,FALSE
"305",7551,"+","ICHdm","ICHdm/110","Bl",2,"Bl",2,"DJM",FALSE
"306",7551,"-","ICHdm","ICHdm/110","Bl",2,"Bl",2,NA,FALSE
"307",7552,"+","ICHdm","ICHdm/110","Cw",1,"Cw",1,"DJM",FALSE
"308",7552,"-","ICHdm","ICHdm/110","Cw",1,"Cw",1,NA,FALSE
"309",7553,"+","ICHdm","ICHdm/110","Ep",2,"Ep",2,"DJM",FALSE
"310",7553,"-","ICHdm","ICHdm/110","Ep",2,"Ep",2,NA,FALSE
"311",7554,"+","ICHdm","ICHdm/110","Fdi",3,"Fd",3,"DJM",FALSE
"312",7554,"-","ICHdm","ICHdm/110","Fdi",3,"Fd",3,NA,FALSE
"313",7555,"+","ICHdm","ICHdm/110","Hw",1,"Hw",1,"DJM",FALSE
"314",7555,"-","ICHdm","ICHdm/110","Hw",1,"Hw",1,NA,FALSE
"315",7556,"+","ICHdm","ICHdm/110","Lw",3,"Lw",3,"DJM",FALSE
"316",7556,"-","ICHdm","ICHdm/110","Lw",3,"Lw",3,NA,FALSE
"317",7557,"+","ICHdm","ICHdm/110","Pw",3,"Pw",3,"DJM",FALSE
"318",7557,"-","ICHdm","ICHdm/110","Pw",3,"Pw",3,NA,FALSE
"319",7558,"+","ICHdm","ICHdm/110","Sxw",1,"Sx",2,"DJM",FALSE
"320",7558,"-","ICHdm","ICHdm/110","Sxw",1,"Sx",1,NA,FALSE
"321",7559,"+","ICHdm","ICHdm/111","Act",2,"Ac",2,"DJM",FALSE
"322",7559,"-","ICHdm","ICHdm/111","Act",2,"Ac",2,NA,FALSE
"323",7560,"+","ICHdm","ICHdm/111","At",3,"At",3,"DJM",FALSE
"324",7560,"-","ICHdm","ICHdm/111","At",3,"At",3,NA,FALSE
"325",7561,"+","ICHdm","ICHdm/111","Bl",1,"Bl",2,"DJM",FALSE
"326",7561,"-","ICHdm","ICHdm/111","Bl",1,"Bl",1,NA,FALSE
"327",7562,"+","ICHdm","ICHdm/111","Cw",1,"Cw",1,"DJM",FALSE
"328",7562,"-","ICHdm","ICHdm/111","Cw",1,"Cw",1,NA,FALSE
"329",7563,"+","ICHdm","ICHdm/111","Ep",2,"Ep",2,"DJM",FALSE
"330",7563,"-","ICHdm","ICHdm/111","Ep",2,"Ep",2,NA,FALSE
"331",7564,"+","ICHdm","ICHdm/111","Hw",1,"Hw",1,"DJM",FALSE
"332",7564,"-","ICHdm","ICHdm/111","Hw",1,"Hw",1,NA,FALSE
"333",7565,"+","ICHdm","ICHdm/111","Sxw",1,"Sx",1,"DJM",FALSE
"334",7565,"-","ICHdm","ICHdm/111","Sxw",1,"Sx",1,NA,FALSE
"335",7566,"+","ICHdm","ICHdm/112","Act",2,"Ac",2,"DJM",FALSE
"336",7566,"-","ICHdm","ICHdm/112","Act",2,"Ac",2,NA,FALSE
"337",7567,"+","ICHdm","ICHdm/112","Bl",1,"Bl",2,"DJM",FALSE
"338",7567,"-","ICHdm","ICHdm/112","Bl",1,"Bl",1,NA,FALSE
"339",7568,"+","ICHdm","ICHdm/112","Cw",2,"Cw",3,"DJM",FALSE
"340",7568,"-","ICHdm","ICHdm/112","Cw",2,"Cw",2,NA,FALSE
"341",7569,"+","ICHdm","ICHdm/112","Hw",2,"Hw",3,"DJM",FALSE
"342",7569,"-","ICHdm","ICHdm/112","Hw",2,"Hw",2,NA,FALSE
"343",7570,"+","ICHdm","ICHdm/112","Sxw",1,"Sx",1,"DJM",FALSE
"344",7570,"-","ICHdm","ICHdm/112","Sxw",1,"Sx",1,NA,FALSE
"345",7579,"+","ICHdw1","ICHdw1/101","At",1,"At",2,"DJM",FALSE
"346",7579,"-","ICHdw1","ICHdw1/101","At",1,"At",1,NA,FALSE
"347",7580,"+","ICHdw1","ICHdw1/101","Bg",2,"Bg",2,"DJM",FALSE
"348",7580,"-","ICHdw1","ICHdw1/101","Bg",2,"Bg",2,NA,FALSE
"349",7581,"+","ICHdw1","ICHdw1/101","Bl",3,"Bl",4,"DJM",FALSE
"350",7581,"-","ICHdw1","ICHdw1/101","Bl",3,"Bl",3,NA,FALSE
"351",7582,"+","ICHdw1","ICHdw1/101","Cw",1,"Cw",1,"DJM",FALSE
"352",7582,"-","ICHdw1","ICHdw1/101","Cw",1,"Cw",1,NA,FALSE
"353",7583,"+","ICHdw1","ICHdw1/101","Ep",1,"Ep",2,"DJM",FALSE
"354",7583,"-","ICHdw1","ICHdw1/101","Ep",1,"Ep",1,NA,FALSE
"355",7584,"+","ICHdw1","ICHdw1/101","Fdi",1,"Fd",1,"DJM",FALSE
"356",7584,"-","ICHdw1","ICHdw1/101","Fdi",1,"Fd",1,NA,FALSE
"357",7585,"+","ICHdw1","ICHdw1/101","Hw",2,"Hw",2,"DJM",FALSE
"358",7585,"-","ICHdw1","ICHdw1/101","Hw",2,"Hw",2,NA,FALSE
"359",7586,"+","ICHdw1","ICHdw1/101","Lw",1,"Lw",1,"DJM",FALSE
"360",7586,"-","ICHdw1","ICHdw1/101","Lw",1,"Lw",1,NA,FALSE
"361",7587,"+","ICHdw1","ICHdw1/101","Pli",2,"Pl",3,"DJM",FALSE
"362",7587,"-","ICHdw1","ICHdw1/101","Pli",2,"Pl",2,NA,FALSE
"363",7588,"+","ICHdw1","ICHdw1/101","Pw",2,"Pw",2,"DJM",FALSE
"364",7588,"-","ICHdw1","ICHdw1/101","Pw",2,"Pw",2,NA,FALSE
"365",7589,"+","ICHdw1","ICHdw1/101","Pyi",3,"Py",4,"DJM",FALSE
"366",7589,"-","ICHdw1","ICHdw1/101","Pyi",3,"Py",3,NA,FALSE
"367",7590,"+","ICHdw1","ICHdw1/101","Sxw",3,"Sx",4,"DJM",FALSE
"368",7590,"-","ICHdw1","ICHdw1/101","Sxw",3,"Sx",3,NA,FALSE
"369",7592,"+","ICHdw1","ICHdw1/102","Ep",3,"Ep",4,"DJM",FALSE
"370",7592,"-","ICHdw1","ICHdw1/102","Ep",3,"Ep",3,NA,FALSE
"371",7593,"+","ICHdw1","ICHdw1/102","Fdi",1,"Fd",1,"DJM",FALSE
"372",7593,"-","ICHdw1","ICHdw1/102","Fdi",1,"Fd",1,NA,FALSE
"373",7594,"+","ICHdw1","ICHdw1/102","Lw",3,"Lw",3,"DJM",FALSE
"374",7594,"-","ICHdw1","ICHdw1/102","Lw",3,"Lw",3,NA,FALSE
"375",7595,"+","ICHdw1","ICHdw1/102","Pli",2,"Pl",2,"DJM",FALSE
"376",7595,"-","ICHdw1","ICHdw1/102","Pli",2,"Pl",2,NA,FALSE
"377",7596,"+","ICHdw1","ICHdw1/102","Pyi",1,"Py",1,"DJM",FALSE
"378",7596,"-","ICHdw1","ICHdw1/102","Pyi",1,"Py",1,NA,FALSE
"379",7597,"+","ICHdw1","ICHdw1/103","At",2,"At",2,"DJM",FALSE
"380",7597,"-","ICHdw1","ICHdw1/103","At",2,"At",2,NA,FALSE
"381",7598,"+","ICHdw1","ICHdw1/103","Ep",2,"Ep",2,"DJM",FALSE
"382",7598,"-","ICHdw1","ICHdw1/103","Ep",2,"Ep",2,NA,FALSE
"383",7599,"+","ICHdw1","ICHdw1/103","Fdi",1,"Fd",1,"DJM",FALSE
"384",7599,"-","ICHdw1","ICHdw1/103","Fdi",1,"Fd",1,NA,FALSE
"385",7600,"+","ICHdw1","ICHdw1/103","Lw",2,"Lw",3,"DJM",FALSE
"386",7600,"-","ICHdw1","ICHdw1/103","Lw",2,"Lw",2,NA,FALSE
"387",7601,"+","ICHdw1","ICHdw1/103","Pli",2,"Pl",3,"DJM",FALSE
"388",7601,"-","ICHdw1","ICHdw1/103","Pli",2,"Pl",2,NA,FALSE
"389",7602,"+","ICHdw1","ICHdw1/103","Pw",3,"Pw",3,"DJM",FALSE
"390",7602,"-","ICHdw1","ICHdw1/103","Pw",3,"Pw",3,NA,FALSE
"391",7603,"+","ICHdw1","ICHdw1/103","Pyi",1,"Py",1,"DJM",FALSE
"392",7603,"-","ICHdw1","ICHdw1/103","Pyi",1,"Py",1,NA,FALSE
"393",7604,"+","ICHdw1","ICHdw1/104","At",2,"At",2,"DJM",FALSE
"394",7604,"-","ICHdw1","ICHdw1/104","At",2,"At",2,NA,FALSE
"395",7605,"+","ICHdw1","ICHdw1/104","Bg",3,"Bg",3,"DJM",FALSE
"396",7605,"-","ICHdw1","ICHdw1/104","Bg",3,"Bg",3,NA,FALSE
"397",7606,"+","ICHdw1","ICHdw1/104","Cw",3,"Cw",2,"DJM",FALSE
"398",7606,"-","ICHdw1","ICHdw1/104","Cw",3,"Cw",3,NA,FALSE
"399",7607,"+","ICHdw1","ICHdw1/104","Ep",2,"Ep",2,"DJM",FALSE
"400",7607,"-","ICHdw1","ICHdw1/104","Ep",2,"Ep",2,NA,FALSE
"401",7608,"+","ICHdw1","ICHdw1/104","Fdi",1,"Fd",1,"DJM",FALSE
"402",7608,"-","ICHdw1","ICHdw1/104","Fdi",1,"Fd",1,NA,FALSE
"403",7609,"+","ICHdw1","ICHdw1/104","Hw",3,"Hw",3,"DJM",FALSE
"404",7609,"-","ICHdw1","ICHdw1/104","Hw",3,"Hw",3,NA,FALSE
"405",7610,"+","ICHdw1","ICHdw1/104","Lw",1,"Lw",1,"DJM",FALSE
"406",7610,"-","ICHdw1","ICHdw1/104","Lw",1,"Lw",1,NA,FALSE
"407",7611,"+","ICHdw1","ICHdw1/104","Pli",2,"Pl",2,"DJM",FALSE
"408",7611,"-","ICHdw1","ICHdw1/104","Pli",2,"Pl",2,NA,FALSE
"409",7612,"+","ICHdw1","ICHdw1/104","Pw",2,"Pw",2,"DJM",FALSE
"410",7612,"-","ICHdw1","ICHdw1/104","Pw",2,"Pw",2,NA,FALSE
"411",7613,"+","ICHdw1","ICHdw1/104","Pyi",3,"Py",3,"DJM",FALSE
"412",7613,"-","ICHdw1","ICHdw1/104","Pyi",3,"Py",3,NA,FALSE
"413",7614,"+","ICHdw1","ICHdw1/104","Sxw",3,"Sx",4,"DJM",FALSE
"414",7614,"-","ICHdw1","ICHdw1/104","Sxw",3,"Sx",3,NA,FALSE
"415",7615,"+","ICHdw1","ICHdw1/110","Act",2,"Ac",2,"DJM",FALSE
"416",7615,"-","ICHdw1","ICHdw1/110","Act",2,"Ac",2,NA,FALSE
"417",7616,"+","ICHdw1","ICHdw1/110","At",2,"At",2,"DJM",FALSE
"418",7616,"-","ICHdw1","ICHdw1/110","At",2,"At",2,NA,FALSE
"419",7617,"+","ICHdw1","ICHdw1/110","Bg",2,"Bg",2,"DJM",FALSE
"420",7617,"-","ICHdw1","ICHdw1/110","Bg",2,"Bg",2,NA,FALSE
"421",7618,"+","ICHdw1","ICHdw1/110","Bl",3,"Bl",4,"DJM",FALSE
"422",7618,"-","ICHdw1","ICHdw1/110","Bl",3,"Bl",3,NA,FALSE
"423",7619,"+","ICHdw1","ICHdw1/110","Cw",1,"Cw",1,"DJM",FALSE
"424",7619,"-","ICHdw1","ICHdw1/110","Cw",1,"Cw",1,NA,FALSE
"425",7620,"+","ICHdw1","ICHdw1/110","Ep",2,"Ep",2,"DJM",FALSE
"426",7620,"-","ICHdw1","ICHdw1/110","Ep",2,"Ep",2,NA,FALSE
"427",7621,"+","ICHdw1","ICHdw1/110","Fdi",2,"Fd",2,"DJM",FALSE
"428",7621,"-","ICHdw1","ICHdw1/110","Fdi",2,"Fd",2,NA,FALSE
"429",7622,"+","ICHdw1","ICHdw1/110","Hw",1,"Hw",1,"DJM",FALSE
"430",7622,"-","ICHdw1","ICHdw1/110","Hw",1,"Hw",1,NA,FALSE
"431",7623,"+","ICHdw1","ICHdw1/110","Lw",2,"Lw",2,"DJM",FALSE
"432",7623,"-","ICHdw1","ICHdw1/110","Lw",2,"Lw",2,NA,FALSE
"433",7624,"+","ICHdw1","ICHdw1/110","Pli",3,"Pl",4,"DJM",FALSE
"434",7624,"-","ICHdw1","ICHdw1/110","Pli",3,"Pl",3,NA,FALSE
"435",7625,"+","ICHdw1","ICHdw1/110","Pw",2,"Pw",2,"DJM",FALSE
"436",7625,"-","ICHdw1","ICHdw1/110","Pw",2,"Pw",2,NA,FALSE
"437",7626,"+","ICHdw1","ICHdw1/110","Sxw",2,"Sx",2,"DJM",FALSE
"438",7626,"-","ICHdw1","ICHdw1/110","Sxw",2,"Sx",2,NA,FALSE
"439",7627,"+","ICHdw1","ICHdw1/111","Act",1,"Ac",2,"DJM",FALSE
"440",7627,"-","ICHdw1","ICHdw1/111","Act",1,"Ac",1,NA,FALSE
"441",7628,"+","ICHdw1","ICHdw1/111","At",3,"At",3,"DJM",FALSE
"442",7628,"-","ICHdw1","ICHdw1/111","At",3,"At",3,NA,FALSE
"443",7629,"+","ICHdw1","ICHdw1/111","Bg",3,"Bg",3,"DJM",FALSE
"444",7629,"-","ICHdw1","ICHdw1/111","Bg",3,"Bg",3,NA,FALSE
"445",7630,"+","ICHdw1","ICHdw1/111","Bl",3,"Bl",4,"DJM",FALSE
"446",7630,"-","ICHdw1","ICHdw1/111","Bl",3,"Bl",3,NA,FALSE
"447",7631,"+","ICHdw1","ICHdw1/111","Cw",1,"Cw",1,"DJM",FALSE
"448",7631,"-","ICHdw1","ICHdw1/111","Cw",1,"Cw",1,NA,FALSE
"449",7632,"+","ICHdw1","ICHdw1/111","Ep",2,"Ep",2,"DJM",FALSE
"450",7632,"-","ICHdw1","ICHdw1/111","Ep",2,"Ep",2,NA,FALSE
"451",7633,"+","ICHdw1","ICHdw1/111","Fdi",3,"Fd",3,"DJM",FALSE
"452",7633,"-","ICHdw1","ICHdw1/111","Fdi",3,"Fd",3,NA,FALSE
"453",7634,"+","ICHdw1","ICHdw1/111","Hw",1,"Hw",1,"DJM",FALSE
"454",7634,"-","ICHdw1","ICHdw1/111","Hw",1,"Hw",1,NA,FALSE
"455",7635,"+","ICHdw1","ICHdw1/111","Lw",3,"Lw",3,"DJM",FALSE
"456",7635,"-","ICHdw1","ICHdw1/111","Lw",3,"Lw",3,NA,FALSE
"457",7636,"+","ICHdw1","ICHdw1/111","Pli",3,"Pl",3,"DJM",FALSE
"458",7636,"-","ICHdw1","ICHdw1/111","Pli",3,"Pl",3,NA,FALSE
"459",7637,"+","ICHdw1","ICHdw1/111","Pw",3,"Pw",3,"DJM",FALSE
"460",7637,"-","ICHdw1","ICHdw1/111","Pw",3,"Pw",3,NA,FALSE
"461",7638,"+","ICHdw1","ICHdw1/111","Sxw",1,"Sx",2,"DJM",FALSE
"462",7638,"-","ICHdw1","ICHdw1/111","Sxw",1,"Sx",1,NA,FALSE
"463",7639,"+","ICHdw1","ICHdw1/112","Act",1,"Ac",2,"DJM",FALSE
"464",7639,"-","ICHdw1","ICHdw1/112","Act",1,"Ac",1,NA,FALSE
"465",7640,"+","ICHdw1","ICHdw1/112","At",3,"At",3,"DJM",FALSE
"466",7640,"-","ICHdw1","ICHdw1/112","At",3,"At",3,NA,FALSE
"467",7641,"+","ICHdw1","ICHdw1/112","Bl",3,"Bl",4,"DJM",FALSE
"468",7641,"-","ICHdw1","ICHdw1/112","Bl",3,"Bl",3,NA,FALSE
"469",7642,"+","ICHdw1","ICHdw1/112","Cw",1,"Cw",1,"DJM",FALSE
"470",7642,"-","ICHdw1","ICHdw1/112","Cw",1,"Cw",1,NA,FALSE
"471",7643,"+","ICHdw1","ICHdw1/112","Ep",3,"Ep",3,"DJM",FALSE
"472",7643,"-","ICHdw1","ICHdw1/112","Ep",3,"Ep",3,NA,FALSE
"473",7644,"+","ICHdw1","ICHdw1/112","Hw",2,"Hw",2,"DJM",FALSE
"474",7644,"-","ICHdw1","ICHdw1/112","Hw",2,"Hw",2,NA,FALSE
"475",7645,"+","ICHdw1","ICHdw1/112","Pw",3,"Pw",3,"DJM",FALSE
"476",7645,"-","ICHdw1","ICHdw1/112","Pw",3,"Pw",3,NA,FALSE
"477",7646,"+","ICHdw1","ICHdw1/112","Sxw",2,"Sx",3,"DJM",FALSE
"478",7646,"-","ICHdw1","ICHdw1/112","Sxw",2,"Sx",2,NA,FALSE
"479",7647,"+","ICHdw1","ICHdw1/113","Act",2,"Ac",2,"DJM",FALSE
"480",7647,"-","ICHdw1","ICHdw1/113","Act",2,"Ac",2,NA,FALSE
"481",7648,"+","ICHdw1","ICHdw1/113","At",2,"At",2,"DJM",FALSE
"482",7648,"-","ICHdw1","ICHdw1/113","At",2,"At",2,NA,FALSE
"483",7649,"+","ICHdw1","ICHdw1/113","Bl",3,"Bl",4,"DJM",FALSE
"484",7649,"-","ICHdw1","ICHdw1/113","Bl",3,"Bl",3,NA,FALSE
"485",7650,"+","ICHdw1","ICHdw1/113","Cw",1,"Cw",1,"DJM",FALSE
"486",7650,"-","ICHdw1","ICHdw1/113","Cw",1,"Cw",1,NA,FALSE
"487",7651,"+","ICHdw1","ICHdw1/113","Ep",2,"Ep",2,"DJM",FALSE
"488",7651,"-","ICHdw1","ICHdw1/113","Ep",2,"Ep",2,NA,FALSE
"489",7652,"+","ICHdw1","ICHdw1/113","Hw",1,"Hw",1,"DJM",FALSE
"490",7652,"-","ICHdw1","ICHdw1/113","Hw",1,"Hw",1,NA,FALSE
"491",7653,"+","ICHdw1","ICHdw1/113","Sxw",2,"Sx",2,"DJM",FALSE
"492",7653,"-","ICHdw1","ICHdw1/113","Sxw",2,"Sx",2,NA,FALSE
"493",7736,"+","ICHdw4","ICHdw4/101","At",2,"At",3,"DJM",FALSE
"494",7736,"-","ICHdw4","ICHdw4/101","At",2,"At",2,NA,FALSE
"495",7737,"+","ICHdw4","ICHdw4/101","Bl",4,"Bl",4,"DJM",FALSE
"496",7737,"-","ICHdw4","ICHdw4/101","Bl",4,"Bl",4,NA,FALSE
"497",7738,"+","ICHdw4","ICHdw4/101","Cw",1,"Cw",1,"DJM",FALSE
"498",7738,"-","ICHdw4","ICHdw4/101","Cw",1,"Cw",1,NA,FALSE
"499",7739,"+","ICHdw4","ICHdw4/101","Ep",2,"Ep",2,"DJM",FALSE
"500",7739,"-","ICHdw4","ICHdw4/101","Ep",2,"Ep",2,NA,FALSE
"501",7740,"+","ICHdw4","ICHdw4/101","Fdi",1,"Fd",1,"DJM",FALSE
"502",7740,"-","ICHdw4","ICHdw4/101","Fdi",1,"Fd",1,NA,FALSE
"503",7741,"+","ICHdw4","ICHdw4/101","Hw",1,"Hw",1,"DJM",FALSE
"504",7741,"-","ICHdw4","ICHdw4/101","Hw",1,"Hw",1,NA,FALSE
"505",7742,"+","ICHdw4","ICHdw4/101","Lw",2,"Lw",2,"DJM",TRUE
"506",7742,"-","ICHdw4","ICHdw4/101","Lw",2,"Lw",2,NA,TRUE
"507",7743,"+","ICHdw4","ICHdw4/101","Pli",3,"Pl",3,"DJM",FALSE
"508",7743,"-","ICHdw4","ICHdw4/101","Pli",3,"Pl",3,NA,FALSE
"509",7744,"+","ICHdw4","ICHdw4/101","Pw",2,"Pw",2,"DJM",FALSE
"510",7744,"-","ICHdw4","ICHdw4/101","Pw",2,"Pw",2,NA,FALSE
"511",7745,"+","ICHdw4","ICHdw4/101","Pyi",3,"Py",4,"DJM",FALSE
"512",7745,"-","ICHdw4","ICHdw4/101","Pyi",3,"Py",3,NA,FALSE
"513",7746,"+","ICHdw4","ICHdw4/101","Sxw",3,"Sx",4,"DJM",FALSE
"514",7746,"-","ICHdw4","ICHdw4/101","Sxw",3,"Sx",3,NA,FALSE
"515",7747,"+","ICHdw4","ICHdw4/102","Cw",3,"Cw",3,"DJM",FALSE
"516",7747,"-","ICHdw4","ICHdw4/102","Cw",3,"Cw",3,NA,FALSE
"517",7748,"+","ICHdw4","ICHdw4/102","Ep",3,"Ep",4,"DJM",FALSE
"518",7748,"-","ICHdw4","ICHdw4/102","Ep",3,"Ep",3,NA,FALSE
"519",7749,"+","ICHdw4","ICHdw4/102","Fdi",1,"Fd",1,"DJM",FALSE
"520",7749,"-","ICHdw4","ICHdw4/102","Fdi",1,"Fd",1,NA,FALSE
"521",7751,"+","ICHdw4","ICHdw4/102","Pli",2,"Pl",3,"DJM",FALSE
"522",7751,"-","ICHdw4","ICHdw4/102","Pli",2,"Pl",2,NA,FALSE
"523",7752,"+","ICHdw4","ICHdw4/102","Pyi",2,"Py",2,"DJM",FALSE
"524",7752,"-","ICHdw4","ICHdw4/102","Pyi",2,"Py",2,NA,FALSE
"525",7753,"+","ICHdw4","ICHdw4/103","Ep",3,"Ep",3,"DJM",FALSE
"526",7753,"-","ICHdw4","ICHdw4/103","Ep",3,"Ep",3,NA,FALSE
"527",7754,"+","ICHdw4","ICHdw4/103","Fdi",1,"Fd",1,"DJM",FALSE
"528",7754,"-","ICHdw4","ICHdw4/103","Fdi",1,"Fd",1,NA,FALSE
"529",7755,"+","ICHdw4","ICHdw4/103","Lw",3,"Lw",3,"DJM",TRUE
"530",7755,"-","ICHdw4","ICHdw4/103","Lw",3,"Lw",3,NA,TRUE
"531",7756,"+","ICHdw4","ICHdw4/103","Pli",3,"Pl",3,"DJM",FALSE
"532",7756,"-","ICHdw4","ICHdw4/103","Pli",3,"Pl",3,NA,FALSE
"533",7757,"+","ICHdw4","ICHdw4/103","Pw",3,"Pw",3,"DJM",FALSE
"534",7757,"-","ICHdw4","ICHdw4/103","Pw",3,"Pw",3,NA,FALSE
"535",7758,"+","ICHdw4","ICHdw4/103","Pyi",2,"Py",2,"DJM",FALSE
"536",7758,"-","ICHdw4","ICHdw4/103","Pyi",2,"Py",2,NA,FALSE
"537",7759,"+","ICHdw4","ICHdw4/104","At",2,"At",2,"DJM",FALSE
"538",7759,"-","ICHdw4","ICHdw4/104","At",2,"At",2,NA,FALSE
"539",7760,"+","ICHdw4","ICHdw4/104","Cw",2,"Cw",2,"DJM",FALSE
"540",7760,"-","ICHdw4","ICHdw4/104","Cw",2,"Cw",2,NA,FALSE
"541",7761,"+","ICHdw4","ICHdw4/104","Ep",2,"Ep",2,"DJM",FALSE
"542",7761,"-","ICHdw4","ICHdw4/104","Ep",2,"Ep",2,NA,FALSE
"543",7762,"+","ICHdw4","ICHdw4/104","Fdi",1,"Fd",1,"DJM",FALSE
"544",7762,"-","ICHdw4","ICHdw4/104","Fdi",1,"Fd",1,NA,FALSE
"545",7763,"+","ICHdw4","ICHdw4/104","Hw",3,"Hw",3,"DJM",FALSE
"546",7763,"-","ICHdw4","ICHdw4/104","Hw",3,"Hw",3,NA,FALSE
"547",7764,"+","ICHdw4","ICHdw4/104","Lw",2,"Lw",1,"DJM",TRUE
"548",7764,"-","ICHdw4","ICHdw4/104","Lw",2,"Lw",2,NA,TRUE
"549",7765,"+","ICHdw4","ICHdw4/104","Pli",2,"Pl",2,"DJM",FALSE
"550",7765,"-","ICHdw4","ICHdw4/104","Pli",2,"Pl",2,NA,FALSE
"551",7766,"+","ICHdw4","ICHdw4/104","Pw",2,"Pw",2,"DJM",FALSE
"552",7766,"-","ICHdw4","ICHdw4/104","Pw",2,"Pw",2,NA,FALSE
"553",7767,"+","ICHdw4","ICHdw4/104","Pyi",3,"Py",3,"DJM",FALSE
"554",7767,"-","ICHdw4","ICHdw4/104","Pyi",3,"Py",3,NA,FALSE
"555",7768,"+","ICHdw4","ICHdw4/104","Sxw",3,"Sx",4,"DJM",FALSE
"556",7768,"-","ICHdw4","ICHdw4/104","Sxw",3,"Sx",3,NA,FALSE
"557",7769,"+","ICHdw4","ICHdw4/110","Act",2,"Ac",3,"DJM",FALSE
"558",7769,"-","ICHdw4","ICHdw4/110","Act",2,"Ac",2,NA,FALSE
"559",7770,"+","ICHdw4","ICHdw4/110","At",2,"At",3,"DJM",FALSE
"560",7770,"-","ICHdw4","ICHdw4/110","At",2,"At",2,NA,FALSE
"561",7771,"+","ICHdw4","ICHdw4/110","Bl",3,"Bl",4,"DJM",FALSE
"562",7771,"-","ICHdw4","ICHdw4/110","Bl",3,"Bl",3,NA,FALSE
"563",7772,"+","ICHdw4","ICHdw4/110","Cw",1,"Cw",1,"DJM",FALSE
"564",7772,"-","ICHdw4","ICHdw4/110","Cw",1,"Cw",1,NA,FALSE
"565",7773,"+","ICHdw4","ICHdw4/110","Ep",2,"Ep",2,"DJM",FALSE
"566",7773,"-","ICHdw4","ICHdw4/110","Ep",2,"Ep",2,NA,FALSE
"567",7775,"+","ICHdw4","ICHdw4/110","Hw",1,"Hw",1,"DJM",FALSE
"568",7775,"-","ICHdw4","ICHdw4/110","Hw",1,"Hw",1,NA,FALSE
"569",7776,"+","ICHdw4","ICHdw4/110","Lw",2,"Lw",2,"DJM",TRUE
"570",7776,"-","ICHdw4","ICHdw4/110","Lw",2,"Lw",2,NA,TRUE
"571",7777,"+","ICHdw4","ICHdw4/110","Pli",2,"Pl",3,"DJM",FALSE
"572",7777,"-","ICHdw4","ICHdw4/110","Pli",2,"Pl",2,NA,FALSE
"573",7778,"+","ICHdw4","ICHdw4/110","Pw",2,"Pw",3,"DJM",FALSE
"574",7778,"-","ICHdw4","ICHdw4/110","Pw",2,"Pw",2,NA,FALSE
"575",7779,"+","ICHdw4","ICHdw4/110","Sxw",2,"Sx",2,"DJM",FALSE
"576",7779,"-","ICHdw4","ICHdw4/110","Sxw",2,"Sx",2,NA,FALSE
"577",7780,"+","ICHdw4","ICHdw4/111","Act",2,"Ac",2,"DJM",FALSE
"578",7780,"-","ICHdw4","ICHdw4/111","Act",2,"Ac",2,NA,FALSE
"579",7781,"+","ICHdw4","ICHdw4/111","At",3,"At",3,"DJM",FALSE
"580",7781,"-","ICHdw4","ICHdw4/111","At",3,"At",3,NA,FALSE
"581",7782,"+","ICHdw4","ICHdw4/111","Bl",3,"Bl",4,"DJM",FALSE
"582",7782,"-","ICHdw4","ICHdw4/111","Bl",3,"Bl",3,NA,FALSE
"583",7783,"+","ICHdw4","ICHdw4/111","Cw",1,"Cw",1,"DJM",FALSE
"584",7783,"-","ICHdw4","ICHdw4/111","Cw",1,"Cw",1,NA,FALSE
"585",7784,"+","ICHdw4","ICHdw4/111","Ep",2,"Ep",2,"DJM",FALSE
"586",7784,"-","ICHdw4","ICHdw4/111","Ep",2,"Ep",2,NA,FALSE
"587",7785,"+","ICHdw4","ICHdw4/111","Hw",2,"Hw",2,"DJM",FALSE
"588",7785,"-","ICHdw4","ICHdw4/111","Hw",2,"Hw",2,NA,FALSE
"589",7786,"+","ICHdw4","ICHdw4/111","Pw",3,"Pw",3,"DJM",FALSE
"590",7786,"-","ICHdw4","ICHdw4/111","Pw",3,"Pw",3,NA,FALSE
"591",7787,"+","ICHdw4","ICHdw4/111","Sxw",1,"Sx",1,"DJM",FALSE
"592",7787,"-","ICHdw4","ICHdw4/111","Sxw",1,"Sx",1,NA,FALSE
"593",7788,"+","ICHdw4","ICHdw4/112","Act",2,"Ac",2,"DJM",FALSE
