"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"296",6140,"+","ESSFmc","ESSFmc/09","Pli",NA,"Pl",4,"inputed",NA
"297",6143,"+","ESSFmc","ESSFmc/10","Pli",NA,"Pl",3,"inputed",NA
"298",6155,"+","ESSFmcw","ESSFmcw/110","Sx",NA,"Sx",3,"inputed",NA
"299",6174,"+","ESSFmh","ESSFmh/103","At",NA,"At",3,"inputed",NA
"300",6196,"+","ESSFmh","ESSFmh/110","Fdi",NA,"Fd",3,"inputed",NA
"301",6198,"+","ESSFmh","ESSFmh/110","Lw",NA,"Lw",3,"inputed",NA
"302",6203,"+","ESSFmh","ESSFmh/111","Ep",NA,"Ep",3,"inputed",NA
"303",6205,"+","ESSFmh","ESSFmh/111","Lw",NA,"Lw",3,"inputed",NA
"304",6266,"+","ESSFmkw","ESSFmkw/101","Ba",NA,"Ba",3,"inputed",NA
"305",6269,"+","ESSFmkw","ESSFmkw/102","Ba",NA,"Ba",2,"inputed",NA
"306",6285,"+","ESSFmm1","ESSFmm1/01","Hw",NA,"Hw",3,"inputed",NA
"307",6339,"+","ESSFmm3","ESSFmm3/103","Hw",NA,"Hw",3,"inputed",NA
"308",6348,"+","ESSFmm3","ESSFmm3/110","Hw",NA,"Hw",3,"inputed",NA
"309",6356,"+","ESSFmmp","ESSFmmp/00","La",NA,"La",3,"inputed",NA
"310",6417,"+","ESSFmv3","ESSFmv3/01","At",NA,"At",1,"inputed",NA
"311",6474,"+","ESSFmw","ESSFmw/03","Hm",NA,"Hm",2,"inputed",NA
"312",6523,"+","ESSFmw1","ESSFmw1/103","Ba",NA,"Ba",3,"inputed",NA
"313",6528,"+","ESSFmw1","ESSFmw1/103","Pa",NA,"Pa",3,"inputed",NA
"314",6542,"+","ESSFmw1","ESSFmw1/105","Pw",NA,"Pw",3,"inputed",NA
"315",6544,"+","ESSFmw1","ESSFmw1/110","Ba",NA,"Ba",2,"inputed",NA
"316",6632,"+","ESSFmwp","ESSFmwp/00","La",NA,"La",2,"inputed",NA
"317",6651,"+","ESSFmww","ESSFmww/103","Pa",NA,"Pa",3,"inputed",NA
"318",6658,"+","ESSFun","ESSFun/h","Ss",NA,"Ss",2,"inputed",NA
"319",6659,"+","ESSFun","ESSFun/h","Sx",NA,"Sx",3,"inputed",NA
"320",6661,"+","ESSFun","ESSFun/m","Plc",NA,"Pl",3,"inputed",NA
"321",6662,"+","ESSFun","ESSFun/m","Sx",NA,"Sx",3,"inputed",NA
"322",6664,"+","ESSFun","ESSFun/x","Hm",NA,"Hm",3,"inputed",NA
"323",6665,"+","ESSFun","ESSFun/x","Plc",NA,"Pl",3,"inputed",NA
"324",6668,"+","ESSFvc","ESSFvc/01","Cw",NA,"Cw",3,"inputed",NA
"325",6669,"+","ESSFvc","ESSFvc/01","Fdi",NA,"Fd",2,"inputed",NA
"326",6671,"+","ESSFvc","ESSFvc/01","Hw",NA,"Hw",2,"inputed",NA
"327",6672,"+","ESSFvc","ESSFvc/01","Pli",NA,"Pl",1,"inputed",NA
"328",6691,"+","ESSFvcp","ESSFvcp/00","Sx",NA,"Sx",3,"inputed",NA
"329",6712,"+","ESSFwc2","ESSFwc2/01","Hw",NA,"Hw",3,"inputed",NA
"330",6715,"+","ESSFwc2","ESSFwc2/02","Fdi",NA,"Fd",3,"inputed",NA
"331",6725,"+","ESSFwc2","ESSFwc2/05","Hw",NA,"Hw",3,"inputed",NA
"332",6743,"+","ESSFwc3","ESSFwc3/02","Ac",NA,"Ac",4,"inputed",NA
"333",6747,"+","ESSFwc3","ESSFwc3/03","Ac",NA,"Ac",3,"inputed",NA
"334",6749,"+","ESSFwc3","ESSFwc3/03","Pli",NA,"Pl",3,"inputed",NA
"335",6771,"+","ESSFwc4","ESSFwc4/102","Cw",NA,"Cw",4,"inputed",NA
"336",6777,"+","ESSFwc4","ESSFwc4/103","Cw",NA,"Cw",4,"inputed",NA
"337",6807,"+","ESSFwcp","ESSFwcp/00","Ep",NA,"Ep",3,"inputed",NA
"338",6808,"+","ESSFwcp","ESSFwcp/00","Fdi",NA,"Fd",2,"inputed",NA
"339",6820,"+","ESSFwcw","ESSFwcw/103","Pli",NA,"Pl",3,"inputed",NA
"340",7009,"+","ESSFwk1","ESSFwk1/01","At",NA,"At",3,"inputed",NA
"341",7022,"+","ESSFwk1","ESSFwk1/04","Ac",NA,"Ac",3,"inputed",NA
"342",7024,"+","ESSFwk1","ESSFwk1/04","Cw",NA,"Cw",3,"inputed",NA
"343",7039,"+","ESSFwk2","ESSFwk2/03","Ac",NA,"Ac",3,"inputed",NA
"344",7075,"+","ESSFwm2","ESSFwm2/101","Hw",NA,"Hw",4,"inputed",NA
"345",7089,"+","ESSFwm2","ESSFwm2/104","Hw",NA,"Hw",3,"inputed",NA
"346",7105,"+","ESSFwm3","ESSFwm3/101","Hw",NA,"Hw",4,"inputed",NA
"347",7118,"+","ESSFwm3","ESSFwm3/104","Hw",NA,"Hw",3,"inputed",NA
"348",7119,"+","ESSFwm3","ESSFwm3/104","Pa",NA,"Pa",3,"inputed",NA
"349",7170,"+","ESSFwm4","ESSFwm4/110","At",NA,"At",3,"inputed",NA
"350",7331,"+","ESSFxc2","ESSFxc2/111","Pli",NA,"Pl",3,"inputed",NA
"351",7348,"+","ESSFxc3","ESSFxc3/03","Bl",NA,"Bl",3,"inputed",NA
"352",7349,"+","ESSFxc3","ESSFxc3/03","Pa",NA,"Pa",2,"inputed",NA
"353",7350,"+","ESSFxc3","ESSFxc3/03","Pli",NA,"Pl",2,"inputed",NA
"354",7352,"+","ESSFxc3","ESSFxc3/04","Pli",NA,"Pl",1,"inputed",NA
"355",7353,"+","ESSFxc3","ESSFxc3/04","Sx",NA,"Sx",3,"inputed",NA
"356",7422,"+","ESSFxcp","ESSFxcp/00","Pa",NA,"Pa",3,"inputed",NA
"357",7423,"+","ESSFxcp","ESSFxcp/00","Sx",NA,"Sx",4,"inputed",NA
"358",7581,"+","ESSFxv2","ESSFxv2/02","Sx",NA,"Sx",3,"inputed",NA
"359",7582,"+","ESSFxv2","ESSFxv2/03","At",NA,"At",3,"inputed",NA
"360",7615,"+","ESSFxvw","ESSFxvw/01","Sx",NA,"Sx",3,"inputed",NA
"361",7826,"+","ICHdk","ICHdk/04","Ac",NA,"Ac",4,"inputed",NA
"362",7920,"+","ICHdm","ICHdm/110","Tw",NA,"Tw",3,"inputed",NA
"363",7926,"+","ICHdm","ICHdm/111","Fdi",NA,"Fd",4,"inputed",NA
"364",7928,"+","ICHdm","ICHdm/111","Pli",NA,"Pl",3,"inputed",NA
"365",7962,"+","ICHdw1","ICHdw1/103","Bg",NA,"Bg",3,"inputed",NA
"366",7980,"+","ICHdw1","ICHdw1/104","Tw",NA,"Tw",3,"inputed",NA
"367",8005,"+","ICHdw1","ICHdw1/111","Tw",NA,"Tw",3,"inputed",NA
"368",8136,"+","ICHdw4","ICHdw4/104","Tw",NA,"Tw",3,"inputed",NA
"369",8254,"+","ICHmc1","ICHmc1/02","Ac",NA,"Ac",4,"inputed",NA
"370",8258,"+","ICHmc1","ICHmc1/02","Ep",NA,"Ep",3,"inputed",NA
"371",8390,"+","ICHmc2","ICHmc2/02","Ss",NA,"Ss",3,"inputed",NA
"372",8415,"+","ICHmc2","ICHmc2/04","Ss",NA,"Ss",3,"inputed",NA
"373",8426,"+","ICHmc2","ICHmc2/05","Ss",NA,"Ss",2,"inputed",NA
"374",8595,"+","ICHmk1","ICHmk1/112","Tw",NA,"Tw",3,"inputed",NA
"375",8641,"+","ICHmk2","ICHmk2/06","Fdi",NA,"Fd",2,"inputed",NA
"376",8704,"+","ICHmk4","ICHmk4/101","Hw",NA,"Hw",3,"inputed",NA
"377",8708,"+","ICHmk4","ICHmk4/101","Tw",NA,"Tw",3,"inputed",NA
"378",8741,"+","ICHmk4","ICHmk4/110","Pli",NA,"Pl",3,"inputed",NA
"379",8815,"+","ICHmm","ICHmm/02","Ac",NA,"Ac",3,"inputed",NA
"380",8955,"+","ICHmw2","ICHmw2/101","Pli",NA,"Pl",3,"inputed",NA
"381",8958,"+","ICHmw2","ICHmw2/101","Tw",NA,"Tw",3,"inputed",NA
"382",8975,"+","ICHmw2","ICHmw2/103","Sx",NA,"Sx",4,"inputed",NA
"383",8997,"+","ICHmw2","ICHmw2/110","Tw",NA,"Tw",3,"inputed",NA
"384",9031,"+","ICHmw3","ICHmw3/01","Ac",NA,"Ac",3,"inputed",NA
"385",9111,"+","ICHmw4","ICHmw4/102","Cw",NA,"Cw",3,"inputed",NA
"386",9117,"+","ICHmw4","ICHmw4/103","Bg",NA,"Bg",3,"inputed",NA
"387",9126,"+","ICHmw4","ICHmw4/103","Sx",NA,"Sx",3,"inputed",NA
"388",9196,"+","ICHmw5","ICHmw5/101","Pa",NA,"Pa",3,"inputed",NA
"389",9215,"+","ICHmw5","ICHmw5/103","Tw",NA,"Tw",4,"inputed",NA
"390",9344,"+","ICHvc","ICHvc/02","Ac",NA,"Ac",4,"inputed",NA
"391",9444,"+","ICHvk1","ICHvk1/04","Tw",NA,"Tw",3,"inputed",NA
"392",9646,"+","ICHwk1","ICHwk1/03","Tw",NA,"Tw",3,"inputed",NA
"393",9658,"+","ICHwk1","ICHwk1/04","Tw",NA,"Tw",3,"inputed",NA
"394",9679,"+","ICHwk1","ICHwk1/06","Tw",NA,"Tw",4,"inputed",NA
"395",9731,"+","ICHwk2","ICHwk2/02","Ep",NA,"Ep",3,"inputed",NA
"396",9751,"+","ICHwk2","ICHwk2/04","Tw",NA,"Tw",3,"inputed",NA
"397",9911,"+","ICHwk4","ICHwk4/04","Cw",NA,"Cw",3,"inputed",NA
"398",9912,"+","ICHwk4","ICHwk4/04","Ep",NA,"Ep",3,"inputed",NA
"399",9996,"+","ICHxm1","ICHxm1/101","Sx",NA,"Sx",3,"inputed",NA
"400",10004,"+","ICHxm1","ICHxm1/104.1","Cw",NA,"Cw",3,"inputed",NA
"401",10036,"+","ICHxw","ICHxw/101","Tw",NA,"Tw",3,"inputed",NA
"402",10244,"+","IDFdc","IDFdc/02","Pli",NA,"Pl",3,"inputed",NA
"403",10246,"+","IDFdc","IDFdc/03","At",NA,"At",3,"inputed",NA
"404",10255,"+","IDFdc","IDFdc/04","Sx",NA,"Sx",2,"inputed",NA
"405",10401,"+","IDFdk1","IDFdk1/103","At",NA,"At",3,"inputed",NA
"406",10408,"+","IDFdk1","IDFdk1/104","Sx",NA,"Sx",3,"inputed",NA
"407",10412,"+","IDFdk1","IDFdk1/105","Sx",NA,"Sx",3,"inputed",NA
"408",10422,"+","IDFdk1","IDFdk1/111","Fdi",NA,"Fd",2,"inputed",NA
"409",10440,"+","IDFdk2","IDFdk2/101","Ac",NA,"Ac",4,"inputed",NA
"410",10463,"+","IDFdk2","IDFdk2/110","Ac",NA,"Ac",3,"inputed",NA
"411",10469,"+","IDFdk2","IDFdk2/110","Pli",NA,"Pl",3,"inputed",NA
"412",10506,"+","IDFdk3","IDFdk3/06","Sx",NA,"Sx",4,"inputed",NA
"413",10562,"+","IDFdk5","IDFdk5/101","Bl",NA,"Bl",3,"inputed",NA
"414",10573,"+","IDFdk5","IDFdk5/103","Pli",NA,"Pl",3,"inputed",NA
"415",10749,"+","IDFdm2","IDFdm2/103","Sx",NA,"Sx",2,"inputed",NA
"416",10987,"+","IDFww","IDFww/101","Bg",NA,"Bg",3,"inputed",NA
"417",10988,"+","IDFww","IDFww/101","Bl",NA,"Bl",3,"inputed",NA
"418",10995,"+","IDFww","IDFww/101","Mv",NA,"Mv",2,"inputed",NA
"419",11001,"+","IDFww","IDFww/101.1","Bl",NA,"Bl",3,"inputed",NA
"420",11014,"+","IDFww","IDFww/101.2","Bl",NA,"Bl",3,"inputed",NA
"421",11126,"+","IDFxh1","IDFxh1/110","Ep",NA,"Ep",3,"inputed",NA
"422",11129,"+","IDFxh1","IDFxh1/111","At",NA,"At",1,"inputed",NA
"423",11327,"+","IDFxm","IDFxm/03","At",NA,"At",3,"inputed",NA
"424",11427,"+","IDFxx2","IDFxx2/101","Pli",NA,"Pl",3,"inputed",NA
"425",11686,"+","IMAunp","IMAunp/00","Bl",NA,"Bl",2,"inputed",NA
"426",11687,"+","IMAunp","IMAunp/00","Pa",NA,"Pa",3,"inputed",NA
"427",12138,"+","MHmm1","MHmm1/101","Pw",NA,"Pw",3,"inputed",NA
"428",12148,"+","MHmm1","MHmm1/101a","Pw",NA,"Pw",3,"inputed",NA
"429",12158,"+","MHmm1","MHmm1/101b","Pw",NA,"Pw",3,"inputed",NA
"430",12165,"+","MHmm1","MHmm1/102","Plc",NA,"Pl",2,"inputed",NA
"431",12170,"+","MHmm1","MHmm1/103","Bl",NA,"Bl",2,"inputed",NA
"432",12176,"+","MHmm1","MHmm1/104","Cw",NA,"Cw",3,"inputed",NA
"433",12184,"+","MHmm1","MHmm1/110","Cw",NA,"Cw",3,"inputed",NA
"434",12192,"+","MHmm1","MHmm1/111","Cw",NA,"Cw",2,"inputed",NA
"435",12195,"+","MHmm1","MHmm1/111","Plc",NA,"Pl",3,"inputed",NA
"436",12221,"+","MHmm2","MHmm2/101","Pa",NA,"Pa",3,"inputed",NA
"437",12232,"+","MHmm2","MHmm2/101a","Pa",NA,"Pa",3,"inputed",NA
"438",12233,"+","MHmm2","MHmm2/101a","Pw",NA,"Pw",4,"inputed",NA
"439",12236,"+","MHmm2","MHmm2/101a","Tw",NA,"Tw",4,"inputed",NA
"440",12245,"+","MHmm2","MHmm2/101b","Pa",NA,"Pa",3,"inputed",NA
"441",12253,"+","MHmm2","MHmm2/102","Pa",NA,"Pa",3,"inputed",NA
"442",12261,"+","MHmm2","MHmm2/103","Pa",NA,"Pa",3,"inputed",NA
"443",12277,"+","MHmm2","MHmm2/112","Ac",NA,"Ac",3,"inputed",NA
"444",12281,"+","MHmm2","MHmm2/112","Fdc",NA,"Fd",2,"inputed",NA
"445",12288,"+","MHmm2","MHmm2/113","Bl",NA,"Bl",1,"inputed",NA
"446",12336,"+","MHmmp","MHmmp/h","Ba",NA,"Ba",2,"inputed",NA
"447",12337,"+","MHmmp","MHmmp/h","Bl",NA,"Bl",1,"inputed",NA
"448",12339,"+","MHmmp","MHmmp/m","Ba",NA,"Ba",2,"inputed",NA
"449",12346,"+","MHms","MHms/101","Sx",NA,"Sx",2,"inputed",NA
"450",12449,"+","MHvh","MHvh/102","Hw",NA,"Hw",3,"inputed",NA
"451",12459,"+","MHvh","MHvh/111","Bl",NA,"Bl",3,"inputed",NA
"452",12493,"+","MHwh","MHwh/101a","Hm",NA,"Hm",1,"inputed",NA
"453",12494,"+","MHwh","MHwh/101a","Ss",NA,"Ss",2,"inputed",NA
"454",12495,"+","MHwh","MHwh/101a","Yc",NA,"Yc",2,"inputed",NA
"455",12497,"+","MHwh","MHwh/101b","Hm",NA,"Hm",1,"inputed",NA
"456",12498,"+","MHwh","MHwh/101b","Hw",NA,"Hw",1,"inputed",NA
"457",12499,"+","MHwh","MHwh/101b","Ss",NA,"Ss",2,"inputed",NA
"458",12500,"+","MHwh","MHwh/101b","Yc",NA,"Yc",1,"inputed",NA
"459",12504,"+","MHwh","MHwh/102","Hw",NA,"Hw",3,"inputed",NA
"460",12614,"+","MSdc1","MSdc1/05","Fdi",NA,"Fd",2,"inputed",NA
"461",12615,"+","MSdc1","MSdc1/05","Pli",NA,"Pl",1,"inputed",NA
"462",12651,"+","MSdc3","MSdc3/02","Bl",NA,"Bl",3,"inputed",NA
"463",12664,"+","MSdc3","MSdc3/04","Fdi",NA,"Fd",2,"inputed",NA
"464",12776,"+","MSdk","MSdk/101","Hw",NA,"Hw",3,"inputed",NA
"465",12786,"+","MSdk","MSdk/102","Sx",NA,"Sx",3,"inputed",NA
"466",12789,"+","MSdk","MSdk/103","Cw",NA,"Cw",3,"inputed",NA
"467",12821,"+","MSdk","MSdk/111","Fdi",NA,"Fd",4,"inputed",NA
"468",12822,"+","MSdk","MSdk/111","Lw",NA,"Lw",3,"inputed",NA
"469",12899,"+","MSdm1","MSdm1/101","Cw",NA,"Cw",3,"inputed",NA
"470",12953,"+","MSdm2","MSdm2/101","Ac",NA,"Ac",3,"inputed",NA
"471",12954,"+","MSdm2","MSdm2/101","At",NA,"At",4,"inputed",NA
"472",12956,"+","MSdm2","MSdm2/101","Cw",NA,"Cw",3,"inputed",NA
"473",12970,"+","MSdm2","MSdm2/104","At",NA,"At",3,"inputed",NA
"474",12977,"+","MSdm2","MSdm2/105","Fdi",NA,"Fd",3,"inputed",NA
"475",12999,"+","MSdm3","MSdm3/01","Ac",NA,"Ac",3,"inputed",NA
"476",13000,"+","MSdm3","MSdm3/01","At",NA,"At",2,"inputed",NA
"477",13018,"+","MSdm3","MSdm3/05","At",NA,"At",3,"inputed",NA
"478",13105,"+","MSdw","MSdw/101","Hw",NA,"Hw",3,"inputed",NA
"479",13112,"+","MSdw","MSdw/102","Lw",NA,"Lw",3,"inputed",NA
"480",13130,"+","MSdw","MSdw/104","Pa",NA,"Pa",4,"inputed",NA
"481",13146,"+","MSdw","MSdw/111","Lw",NA,"Lw",3,"inputed",NA
"482",13147,"+","MSdw","MSdw/111","Pli",NA,"Pl",2,"inputed",NA
"483",13311,"+","MSxk1","MSxk1/103","Sx",NA,"Sx",3,"inputed",NA
"484",13349,"+","MSxk2","MSxk2/104","Sx",NA,"Sx",3,"inputed",NA
"485",13382,"+","MSxk3","MSxk3/03","Pa",NA,"Pa",3,"inputed",NA
"486",13383,"+","MSxk3","MSxk3/03","Pli",NA,"Pl",1,"inputed",NA
"487",13901,"+","SBPSdc","SBPSdc/08","At",NA,"At",3,"inputed",NA
"488",14016,"+","SBPSxc","SBPSxc/05","Hw",NA,"Hw",1,"inputed",NA
"489",14037,"+","SBSdh1","SBSdh1/04","At",NA,"At",4,"inputed",NA
"490",14038,"+","SBSdh1","SBSdh1/04","Bl",NA,"Bl",2,"inputed",NA
"491",14039,"+","SBSdh1","SBSdh1/04","Ep",NA,"Ep",3,"inputed",NA
"492",14047,"+","SBSdh1","SBSdh1/06","Ac",NA,"Ac",3,"inputed",NA
"493",14070,"+","SBSdh2","SBSdh2/01","Sb",NA,"Sb",2,"inputed",NA
"494",14089,"+","SBSdh2","SBSdh2/06","Sb",NA,"Sb",2,"inputed",NA
"495",14133,"+","SBSdk","SBSdk/04","Bl",NA,"Bl",2,"inputed",NA
"496",14212,"+","SBSdw1","SBSdw1/05","Bl",NA,"Bl",2,"inputed",NA
"497",14303,"+","SBSdw3","SBSdw3/01","Bl",NA,"Bl",2,"inputed",NA
"498",14309,"+","SBSdw3","SBSdw3/02","At",NA,"At",4,"inputed",NA
"499",14310,"+","SBSdw3","SBSdw3/02","Ep",NA,"Ep",3,"inputed",NA
"500",14315,"+","SBSdw3","SBSdw3/03","Bl",NA,"Bl",3,"inputed",NA
"501",14325,"+","SBSdw3","SBSdw3/05","Fdi",NA,"Fd",1,"inputed",NA
"502",14342,"+","SBSdw3","SBSdw3/07","Fdi",NA,"Fd",3,"inputed",NA
"503",14413,"+","SBSmc2","SBSmc2/01","Ac",NA,"Ac",3,"inputed",NA
"504",14467,"+","SBSmc2","SBSmc2/05","Hw",NA,"Hw",3,"inputed",NA
"505",14475,"+","SBSmc2","SBSmc2/06","Hw",NA,"Hw",3,"inputed",NA
"506",14535,"+","SBSmc3","SBSmc3/02","At",NA,"At",3,"inputed",NA
"507",14538,"+","SBSmc3","SBSmc3/03","Bl",NA,"Bl",3,"inputed",NA
"508",14548,"+","SBSmc3","SBSmc3/05","Bl",NA,"Bl",3,"inputed",NA
"509",14639,"+","SBSmk1","SBSmk1/02","Bl",NA,"Bl",2,"inputed",NA
"510",14661,"+","SBSmk1","SBSmk1/06","Ep",NA,"Ep",3,"inputed",NA
"511",14705,"+","SBSmk2","SBSmk2/01","Sb",NA,"Sb",3,"inputed",NA
"512",14921,"+","SBSvk","SBSvk/04","Cw",NA,"Cw",4,"inputed",NA
"513",14924,"+","SBSvk","SBSvk/04","Hw",NA,"Hw",4,"inputed",NA
"514",15015,"+","SBSwk1","SBSwk1/05","Ac",NA,"Ac",3,"inputed",NA
"515",15020,"+","SBSwk1","SBSwk1/05","Hw",NA,"Hw",2,"inputed",NA
"516",15027,"+","SBSwk1","SBSwk1/06","Fdi",NA,"Fd",3,"inputed",NA
"517",15068,"+","SBSwk2","SBSwk2/01","Sb",NA,"Sb",3,"inputed",NA
"518",15093,"+","SBSwk2","SBSwk2/06","Ep",NA,"Ep",2,"inputed",NA
"519",15107,"+","SBSwk3","SBSwk3/02","Fdi",NA,"Fd",2,"inputed",NA
"520",15133,"+","SBSwk3","SBSwk3/06","Sb",NA,"Sb",1,"inputed",NA
"521",15209,"+","SWBmk","SWBmk/01","Sb",NA,"Sb",3,"inputed",NA
"522",15214,"+","SWBmk","SWBmk/03","Bl",NA,"Bl",2,"inputed",NA
"523",15216,"+","SWBmk","SWBmk/03","Sb",NA,"Sb",2,"inputed",NA
"524",15219,"+","SWBmk","SWBmk/04","Bl",NA,"Bl",3,"inputed",NA
"525",15222,"+","SWBmk","SWBmk/05","Bl",NA,"Bl",3,"inputed",NA
