"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"303",1045,"-","BWBSwk3","BWBSwk3/111","Sb",2,"Sb",2,NA,FALSE
"304",1046,"+","BWBSwk3","BWBSwk3/111",NA,4,"Sx",2,"DS",NA
"305",5815,"+","ESSFmc","ESSFmc/01","Bl",1,"Bl",1,"EBL",FALSE
"306",5815,"-","ESSFmc","ESSFmc/01","Bl",1,"Bl",1,NA,FALSE
"307",5816,"+","ESSFmc","ESSFmc/01","Pli",2,"Pl",2,"EBL",FALSE
"308",5816,"-","ESSFmc","ESSFmc/01","Pli",2,"Pl",2,NA,FALSE
"309",5817,"+","ESSFmc","ESSFmc/01","Sxw",1,"Sx",1,"EBL",FALSE
"310",5817,"-","ESSFmc","ESSFmc/01","Sxw",1,"Sx",1,NA,FALSE
"311",5818,"+","ESSFmc","ESSFmc/01a","Bl",1,"Bl",1,"EBL",FALSE
"312",5818,"-","ESSFmc","ESSFmc/01a","Bl",1,"Bl",1,NA,FALSE
"313",5819,"+","ESSFmc","ESSFmc/01a","Pli",2,"Pl",2,"EBL",FALSE
"314",5819,"-","ESSFmc","ESSFmc/01a","Pli",2,"Pl",2,NA,FALSE
"315",5820,"+","ESSFmc","ESSFmc/01a","Sxw",1,"Sx",1,"EBL",FALSE
"316",5820,"-","ESSFmc","ESSFmc/01a","Sxw",1,"Sx",1,NA,FALSE
"317",5821,"+","ESSFmc","ESSFmc/01b","Bl",1,"Bl",1,"EBL",FALSE
"318",5821,"-","ESSFmc","ESSFmc/01b","Bl",1,"Bl",1,NA,FALSE
"319",5822,"+","ESSFmc","ESSFmc/01b","Pli",2,"Pl",2,"EBL",FALSE
"320",5822,"-","ESSFmc","ESSFmc/01b","Pli",2,"Pl",2,NA,FALSE
"321",5823,"+","ESSFmc","ESSFmc/01b","Sxw",1,"Sx",1,"EBL",FALSE
"322",5823,"-","ESSFmc","ESSFmc/01b","Sxw",1,"Sx",1,NA,FALSE
"323",5824,"+","ESSFmc","ESSFmc/02","Bl",3,"Bl",2,"EBL",FALSE
"324",5824,"-","ESSFmc","ESSFmc/02","Bl",3,"Bl",3,"WHM",FALSE
"325",5825,"+","ESSFmc","ESSFmc/02","Pli",3,"Pl",2,"EBL",FALSE
"326",5825,"-","ESSFmc","ESSFmc/02","Pli",3,"Pl",3,"WHM",FALSE
"327",5826,"+","ESSFmc","ESSFmc/02","Sxw",3,"Sx",3,"EBL",FALSE
"328",5826,"-","ESSFmc","ESSFmc/02","Sxw",3,"Sx",3,"WHM",FALSE
"329",5827,"+","ESSFmc","ESSFmc/03","Bl",3,"Bl",2,"EBL",FALSE
"330",5827,"-","ESSFmc","ESSFmc/03","Bl",3,"Bl",3,NA,FALSE
"331",5828,"+","ESSFmc","ESSFmc/03","Pli",2,"Pl",2,"EBL",FALSE
"332",5828,"-","ESSFmc","ESSFmc/03","Pli",2,"Pl",2,NA,FALSE
"333",5829,"+","ESSFmc","ESSFmc/03","Sxw",3,"Sx",3,"EBL",FALSE
"334",5829,"-","ESSFmc","ESSFmc/03","Sxw",3,"Sx",3,NA,FALSE
"335",5830,"+","ESSFmc","ESSFmc/04","Bl",2,"Bl",2,"EBL",FALSE
"336",5830,"-","ESSFmc","ESSFmc/04","Bl",2,"Bl",2,"WHM",FALSE
"337",5831,"+","ESSFmc","ESSFmc/04","Pli",2,"Pl",2,"EBL",FALSE
"338",5831,"-","ESSFmc","ESSFmc/04","Pli",2,"Pl",2,"WHM",FALSE
"339",5832,"+","ESSFmc","ESSFmc/04","Sxw",2,"Sx",2,"EBL",FALSE
"340",5832,"-","ESSFmc","ESSFmc/04","Sxw",2,"Sx",2,"WHM",FALSE
"341",5833,"+","ESSFmc","ESSFmc/05","Bl",1,"Bl",1,"EBL",FALSE
"342",5833,"-","ESSFmc","ESSFmc/05","Bl",1,"Bl",1,"WHM",FALSE
"343",5834,"+","ESSFmc","ESSFmc/05","Pli",3,"Pl",3,"EBL",FALSE
"344",5834,"-","ESSFmc","ESSFmc/05","Pli",3,"Pl",3,"WHM",FALSE
"345",5835,"+","ESSFmc","ESSFmc/05","Sxw",1,"Sx",1,"EBL",FALSE
"346",5835,"-","ESSFmc","ESSFmc/05","Sxw",1,"Sx",1,"WHM",FALSE
"347",5836,"+","ESSFmc","ESSFmc/06","Bl",1,"Bl",1,"EBL",FALSE
"348",5836,"-","ESSFmc","ESSFmc/06","Bl",1,"Bl",1,"WHM",FALSE
"349",5837,"+","ESSFmc","ESSFmc/06","Pli",3,"Pl",3,"EBL",FALSE
"350",5837,"-","ESSFmc","ESSFmc/06","Pli",3,"Pl",3,"WHM",FALSE
"351",5838,"+","ESSFmc","ESSFmc/06","Sxw",1,"Sx",1,"EBL",FALSE
"352",5838,"-","ESSFmc","ESSFmc/06","Sxw",1,"Sx",1,"WHM",FALSE
"353",5839,"+","ESSFmc","ESSFmc/07","Bl",1,"Bl",1,"EBL",FALSE
"354",5839,"-","ESSFmc","ESSFmc/07","Bl",1,"Bl",1,NA,FALSE
"355",5840,"+","ESSFmc","ESSFmc/07","Pli",3,"Pl",3,"EBL",FALSE
"356",5840,"-","ESSFmc","ESSFmc/07","Pli",3,"Pl",3,NA,FALSE
"357",5841,"+","ESSFmc","ESSFmc/07","Sxw",1,"Sx",1,"EBL",FALSE
"358",5841,"-","ESSFmc","ESSFmc/07","Sxw",1,"Sx",1,NA,FALSE
"359",5842,"+","ESSFmc","ESSFmc/08","Bl",3,"Bl",2,"EBL",FALSE
"360",5842,"-","ESSFmc","ESSFmc/08","Bl",3,"Bl",3,"WHM",FALSE
"361",5843,"+","ESSFmc","ESSFmc/08","Sxw",3,"Sx",2,"EBL",FALSE
"362",5843,"-","ESSFmc","ESSFmc/08","Sxw",3,"Sx",3,"WHM",FALSE
"363",5844,"+","ESSFmc","ESSFmc/09","Bl",3,"Bl",2,"EBL",FALSE
"364",5844,"-","ESSFmc","ESSFmc/09","Bl",3,"Bl",3,"WHM",FALSE
"365",5845,"+","ESSFmc","ESSFmc/09","Sxw",3,"Sx",2,"EBL",FALSE
"366",5845,"-","ESSFmc","ESSFmc/09","Sxw",3,"Sx",3,"WHM",FALSE
"367",5846,"+","ESSFmc","ESSFmc/10","Bl",3,"Bl",2,"EBL",FALSE
"368",5846,"-","ESSFmc","ESSFmc/10","Bl",3,"Bl",3,"WHM",FALSE
"369",5847,"+","ESSFmc","ESSFmc/10","Sxw",3,"Sx",2,"EBL",FALSE
"370",5847,"-","ESSFmc","ESSFmc/10","Sxw",3,"Sx",3,"WHM",FALSE
"371",5848,"+","ESSFmcp","ESSFmcp/00","Bl",3,"Bl",3,"EBL",FALSE
"372",5848,"-","ESSFmcp","ESSFmcp/00","Bl",3,"Bl",3,NA,FALSE
"373",5849,"+","ESSFmcw","ESSFmcw/101","Bl",2,"Bl",2,"EBL",FALSE
"374",5849,"-","ESSFmcw","ESSFmcw/101","Bl",2,"Bl",2,"WHM",FALSE
"375",5850,"+","ESSFmcw","ESSFmcw/101a","Bl",2,"Bl",2,"EBL",FALSE
"376",5850,"-","ESSFmcw","ESSFmcw/101a","Bl",2,"Bl",2,"WHM",FALSE
"377",5851,"+","ESSFmcw","ESSFmcw/101b","Bl",2,"Bl",2,"EBL",FALSE
"378",5851,"-","ESSFmcw","ESSFmcw/101b","Bl",2,"Bl",2,"WHM",FALSE
"379",5852,"+","ESSFmcw","ESSFmcw/102","Bl",3,"Bl",3,"EBL",FALSE
"380",5852,"-","ESSFmcw","ESSFmcw/102","Bl",3,"Bl",3,"WHM",FALSE
"381",5853,"+","ESSFmcw","ESSFmcw/102","Pa",3,"Pa",3,"EBL",FALSE
"382",5853,"-","ESSFmcw","ESSFmcw/102","Pa",3,"Pa",3,"WHM",FALSE
"383",5854,"+","ESSFmcw","ESSFmcw/102","Pli",3,"Pl",4,"EBL",FALSE
"384",5854,"-","ESSFmcw","ESSFmcw/102","Pli",3,"Pl",3,"WHM",FALSE
"385",5855,"+","ESSFmcw","ESSFmcw/102",NA,4,"Sx",NA,"EBL",NA
"386",5856,"+","ESSFmcw","ESSFmcw/103","Bl",3,"Bl",3,"EBL",FALSE
"387",5856,"-","ESSFmcw","ESSFmcw/103","Bl",3,"Bl",3,"WHM",FALSE
"388",5857,"+","ESSFmcw","ESSFmcw/110","Bl",2,"Bl",2,"EBL",FALSE
"389",5857,"-","ESSFmcw","ESSFmcw/110","Bl",2,"Bl",2,"WHM",FALSE
"390",5858,"+","ESSFmcw","ESSFmcw/111","Bl",3,"Bl",2,"EBL",FALSE
"391",5858,"-","ESSFmcw","ESSFmcw/111","Bl",3,"Bl",3,"WHM",FALSE
"392",5914,"+","ESSFmk","ESSFmk/01","Ba",3,"Ba",3,"EBL",FALSE
"393",5914,"-","ESSFmk","ESSFmk/01","Ba",3,"Ba",3,NA,FALSE
"394",5915,"+","ESSFmk","ESSFmk/01","Bl",1,"Bl",1,"EBL",FALSE
"395",5915,"-","ESSFmk","ESSFmk/01","Bl",1,"Bl",1,NA,FALSE
"396",5916,"+","ESSFmk","ESSFmk/01","Hm",2,"Hm",2,"EBL",FALSE
"397",5916,"-","ESSFmk","ESSFmk/01","Hm",2,"Hm",2,NA,FALSE
"398",5917,"+","ESSFmk","ESSFmk/01","Pli",2,"Pl",3,"EBL",FALSE
"399",5917,"-","ESSFmk","ESSFmk/01","Pli",2,"Pl",2,NA,FALSE
"400",5918,"+","ESSFmk","ESSFmk/01","Sxw",1,"Sx",1,"EBL",FALSE
"401",5918,"-","ESSFmk","ESSFmk/01","Sxw",1,"Sx",1,NA,FALSE
"402",5919,"+","ESSFmk","ESSFmk/02","Bl",3,"Bl",2,"EBL",FALSE
"403",5919,"-","ESSFmk","ESSFmk/02","Bl",3,"Bl",3,NA,FALSE
"404",5920,"+","ESSFmk","ESSFmk/02","Hm",3,"Hm",2,"EBL",FALSE
"405",5920,"-","ESSFmk","ESSFmk/02","Hm",3,"Hm",3,NA,FALSE
"406",5921,"+","ESSFmk","ESSFmk/02","Pa",3,"Pa",2,"EBL",FALSE
"407",5921,"-","ESSFmk","ESSFmk/02","Pa",3,"Pa",3,NA,FALSE
"408",5922,"+","ESSFmk","ESSFmk/02","Pli",3,"Pl",2,"EBL",FALSE
"409",5922,"-","ESSFmk","ESSFmk/02","Pli",3,"Pl",3,NA,FALSE
"410",5923,"+","ESSFmk","ESSFmk/02","Sxw",2,"Sx",3,"EBL",FALSE
"411",5923,"-","ESSFmk","ESSFmk/02","Sxw",2,"Sx",2,NA,FALSE
"412",5924,"+","ESSFmk","ESSFmk/02a",NA,4,"Ba",NA,"EBL",NA
"413",5925,"+","ESSFmk","ESSFmk/02a","Bl",3,"Bl",2,"EBL",FALSE
"414",5925,"-","ESSFmk","ESSFmk/02a","Bl",3,"Bl",3,NA,FALSE
"415",5926,"+","ESSFmk","ESSFmk/02a","Hm",3,"Hm",2,"EBL",FALSE
"416",5926,"-","ESSFmk","ESSFmk/02a","Hm",3,"Hm",3,NA,FALSE
"417",5927,"+","ESSFmk","ESSFmk/02a","Pa",3,"Pa",2,"EBL",FALSE
"418",5927,"-","ESSFmk","ESSFmk/02a","Pa",3,"Pa",3,NA,FALSE
"419",5928,"+","ESSFmk","ESSFmk/02a","Pli",3,"Pl",2,"EBL",FALSE
"420",5928,"-","ESSFmk","ESSFmk/02a","Pli",3,"Pl",3,NA,FALSE
"421",5929,"+","ESSFmk","ESSFmk/02a","Sxw",2,"Sx",3,"EBL",FALSE
"422",5929,"-","ESSFmk","ESSFmk/02a","Sxw",2,"Sx",2,NA,FALSE
"423",5930,"+","ESSFmk","ESSFmk/02b",NA,4,"Ba",NA,"EBL",NA
"424",5931,"+","ESSFmk","ESSFmk/02b","Bl",3,"Bl",2,"EBL",FALSE
"425",5931,"-","ESSFmk","ESSFmk/02b","Bl",3,"Bl",3,NA,FALSE
"426",5932,"+","ESSFmk","ESSFmk/02b","Hm",3,"Hm",2,"EBL",FALSE
"427",5932,"-","ESSFmk","ESSFmk/02b","Hm",3,"Hm",3,NA,FALSE
"428",5933,"+","ESSFmk","ESSFmk/02b","Pa",3,"Pa",2,"EBL",FALSE
"429",5933,"-","ESSFmk","ESSFmk/02b","Pa",3,"Pa",3,NA,FALSE
"430",5934,"+","ESSFmk","ESSFmk/02b","Pli",3,"Pl",2,"EBL",FALSE
"431",5934,"-","ESSFmk","ESSFmk/02b","Pli",3,"Pl",3,NA,FALSE
"432",5935,"+","ESSFmk","ESSFmk/02b","Sxw",2,"Sx",3,"EBL",FALSE
"433",5935,"-","ESSFmk","ESSFmk/02b","Sxw",2,"Sx",2,NA,FALSE
"434",5936,"+","ESSFmk","ESSFmk/03","Ba",3,"Ba",3,"EBL",FALSE
"435",5936,"-","ESSFmk","ESSFmk/03","Ba",3,"Ba",3,NA,FALSE
"436",5937,"+","ESSFmk","ESSFmk/03","Bl",3,"Bl",2,"EBL",FALSE
"437",5937,"-","ESSFmk","ESSFmk/03","Bl",3,"Bl",3,NA,FALSE
"438",5938,"+","ESSFmk","ESSFmk/03","Hm",3,"Hm",2,"EBL",FALSE
"439",5938,"-","ESSFmk","ESSFmk/03","Hm",3,"Hm",3,NA,FALSE
"440",5939,"+","ESSFmk","ESSFmk/03","Pa",3,"Pa",2,"EBL",FALSE
"441",5939,"-","ESSFmk","ESSFmk/03","Pa",3,"Pa",3,NA,FALSE
"442",5940,"+","ESSFmk","ESSFmk/03","Pli",3,"Pl",2,"EBL",FALSE
"443",5940,"-","ESSFmk","ESSFmk/03","Pli",3,"Pl",3,NA,FALSE
"444",5941,"+","ESSFmk","ESSFmk/03","Sxw",2,"Sx",2,"EBL",FALSE
"445",5941,"-","ESSFmk","ESSFmk/03","Sxw",2,"Sx",2,NA,FALSE
"446",5942,"+","ESSFmk","ESSFmk/04","Ba",3,"Ba",3,"EBL",FALSE
"447",5942,"-","ESSFmk","ESSFmk/04","Ba",3,"Ba",3,NA,FALSE
"448",5943,"+","ESSFmk","ESSFmk/04","Bl",2,"Bl",1,"EBL",FALSE
"449",5943,"-","ESSFmk","ESSFmk/04","Bl",2,"Bl",2,NA,FALSE
"450",5944,"+","ESSFmk","ESSFmk/04","Hm",2,"Hm",2,"EBL",FALSE
"451",5944,"-","ESSFmk","ESSFmk/04","Hm",2,"Hm",2,NA,FALSE
"452",5945,"+","ESSFmk","ESSFmk/04","Pli",2,"Pl",2,"EBL",FALSE
"453",5945,"-","ESSFmk","ESSFmk/04","Pli",2,"Pl",2,NA,FALSE
"454",5946,"+","ESSFmk","ESSFmk/04","Sxw",1,"Sx",1,"EBL",FALSE
"455",5946,"-","ESSFmk","ESSFmk/04","Sxw",1,"Sx",1,NA,FALSE
"456",5947,"+","ESSFmk","ESSFmk/05","Ba",3,"Ba",3,"EBL",FALSE
"457",5947,"-","ESSFmk","ESSFmk/05","Ba",3,"Ba",3,NA,FALSE
"458",5948,"+","ESSFmk","ESSFmk/05","Bl",2,"Bl",1,"EBL",FALSE
"459",5948,"-","ESSFmk","ESSFmk/05","Bl",2,"Bl",2,NA,FALSE
"460",5949,"+","ESSFmk","ESSFmk/05","Hm",2,"Hm",2,"EBL",FALSE
"461",5949,"-","ESSFmk","ESSFmk/05","Hm",2,"Hm",2,NA,FALSE
"462",5950,"+","ESSFmk","ESSFmk/05","Pli",3,"Pl",3,"EBL",FALSE
"463",5950,"-","ESSFmk","ESSFmk/05","Pli",3,"Pl",3,NA,FALSE
"464",5951,"+","ESSFmk","ESSFmk/05","Sxw",1,"Sx",1,"EBL",FALSE
"465",5951,"-","ESSFmk","ESSFmk/05","Sxw",1,"Sx",1,NA,FALSE
"466",5952,"+","ESSFmk","ESSFmk/06","Ba",3,"Ba",3,"EBL",FALSE
"467",5952,"-","ESSFmk","ESSFmk/06","Ba",3,"Ba",3,NA,FALSE
"468",5953,"+","ESSFmk","ESSFmk/06","Bl",3,"Bl",2,"EBL",FALSE
"469",5953,"-","ESSFmk","ESSFmk/06","Bl",3,"Bl",3,NA,FALSE
"470",5954,"+","ESSFmk","ESSFmk/06","Hm",3,"Hm",3,"EBL",FALSE
"471",5954,"-","ESSFmk","ESSFmk/06","Hm",3,"Hm",3,NA,FALSE
"472",5955,"+","ESSFmk","ESSFmk/06","Sxw",1,"Sx",2,"EBL",FALSE
"473",5955,"-","ESSFmk","ESSFmk/06","Sxw",1,"Sx",1,NA,FALSE
"474",5956,"+","ESSFmk","ESSFmk/07","Ba",3,"Ba",3,"EBL",FALSE
"475",5956,"-","ESSFmk","ESSFmk/07","Ba",3,"Ba",3,NA,FALSE
"476",5957,"+","ESSFmk","ESSFmk/07","Bl",3,"Bl",2,"EBL",FALSE
"477",5957,"-","ESSFmk","ESSFmk/07","Bl",3,"Bl",3,NA,FALSE
"478",5958,"+","ESSFmk","ESSFmk/07",NA,4,"Hm",NA,"EBL",NA
"479",5959,"+","ESSFmk","ESSFmk/07","Sxw",1,"Sx",2,"EBL",FALSE
"480",5959,"-","ESSFmk","ESSFmk/07","Sxw",1,"Sx",1,NA,FALSE
"481",5960,"+","ESSFmkp","ESSFmkp/00","Bl",3,"Bl",3,"EBL",FALSE
"482",5960,"-","ESSFmkp","ESSFmkp/00","Bl",3,"Bl",3,NA,FALSE
"483",5961,"+","ESSFmkp","ESSFmkp/00","Pa",3,"Pa",3,"EBL",FALSE
"484",5961,"-","ESSFmkp","ESSFmkp/00","Pa",3,"Pa",3,NA,FALSE
"485",5962,"+","ESSFmkp","ESSFmkp/00",NA,4,"Sx",NA,"EBL",NA
"486",5963,"+","ESSFmkw","ESSFmkw/101","Bl",2,"Bl",2,"EBL",FALSE
"487",5963,"-","ESSFmkw","ESSFmkw/101","Bl",2,"Bl",2,"WHM",FALSE
"488",5964,"+","ESSFmkw","ESSFmkw/101","Hm",3,"Hm",3,"EBL",FALSE
"489",5964,"-","ESSFmkw","ESSFmkw/101","Hm",3,"Hm",3,"WHM",FALSE
"490",5965,"+","ESSFmkw","ESSFmkw/102","Bl",3,"Bl",3,"EBL",FALSE
"491",5965,"-","ESSFmkw","ESSFmkw/102","Bl",3,"Bl",3,"WHM",FALSE
"492",5966,"+","ESSFmkw","ESSFmkw/102","Hm",3,"Hm",3,"EBL",FALSE
"493",5966,"-","ESSFmkw","ESSFmkw/102","Hm",3,"Hm",3,"WHM",FALSE
"494",5967,"+","ESSFmkw","ESSFmkw/102","Pa",3,"Pa",3,"EBL",FALSE
"495",5967,"-","ESSFmkw","ESSFmkw/102","Pa",3,"Pa",3,"WHM",FALSE
"496",5968,"+","ESSFmkw","ESSFmkw/102",NA,4,"Pl",NA,"EBL",NA
"497",5969,"+","ESSFmkw","ESSFmkw/102",NA,4,"Sx",NA,"EBL",NA
"498",5970,"+","ESSFmkw","ESSFmkw/103","Bl",3,"Bl",3,"EBL",FALSE
"499",5970,"-","ESSFmkw","ESSFmkw/103","Bl",3,"Bl",3,"WHM",FALSE
"500",5971,"+","ESSFmkw","ESSFmkw/103","Hm",3,"Hm",3,"EBL",FALSE
"501",5971,"-","ESSFmkw","ESSFmkw/103","Hm",3,"Hm",3,"WHM",FALSE
"502",5972,"+","ESSFmkw","ESSFmkw/104","Bl",2,"Bl",2,"EBL",FALSE
"503",5972,"-","ESSFmkw","ESSFmkw/104","Bl",2,"Bl",2,"WHM",FALSE
"504",5973,"+","ESSFmkw","ESSFmkw/104","Hm",2,"Hm",2,"EBL",FALSE
"505",5973,"-","ESSFmkw","ESSFmkw/104","Hm",2,"Hm",2,"WHM",FALSE
"506",5974,"+","ESSFmkw","ESSFmkw/110","Bl",2,"Bl",2,"EBL",FALSE
"507",5974,"-","ESSFmkw","ESSFmkw/110","Bl",2,"Bl",2,"WHM",FALSE
"508",5975,"+","ESSFmkw","ESSFmkw/110","Hm",3,"Hm",3,"EBL",FALSE
"509",5975,"-","ESSFmkw","ESSFmkw/110","Hm",3,"Hm",3,"WHM",FALSE
"510",5976,"+","ESSFmkw","ESSFmkw/111","Bl",3,"Bl",2,"EBL",FALSE
"511",5976,"-","ESSFmkw","ESSFmkw/111","Bl",3,"Bl",3,"WHM",FALSE
"512",5977,"+","ESSFmkw","ESSFmkw/111",NA,4,"Hm",NA,"EBL",NA
"513",5979,"+","ESSFmm1","ESSFmm1/01","Bl",1,"Bl",1,"DS",FALSE
"514",5979,"-","ESSFmm1","ESSFmm1/01","Bl",1,"Bl",1,NA,FALSE
"515",5980,"+","ESSFmm1","ESSFmm1/01","Pli",2,"Pl",2,"DS",FALSE
"516",5980,"-","ESSFmm1","ESSFmm1/01","Pli",2,"Pl",2,NA,FALSE
"517",5981,"+","ESSFmm1","ESSFmm1/01","Sxw",1,"Sx",1,"DS",FALSE
"518",5981,"-","ESSFmm1","ESSFmm1/01","Sxw",1,"Sx",1,NA,FALSE
"519",5982,"+","ESSFmm1","ESSFmm1/02","Bl",3,"Bl",3,"DS",FALSE
"520",5982,"-","ESSFmm1","ESSFmm1/02","Bl",3,"Bl",3,NA,FALSE
"521",5983,"+","ESSFmm1","ESSFmm1/02","Pli",3,"Pl",3,"DS",FALSE
"522",5983,"-","ESSFmm1","ESSFmm1/02","Pli",3,"Pl",3,NA,FALSE
"523",5984,"+","ESSFmm1","ESSFmm1/02","Sxw",3,"Sx",3,"DS",FALSE
"524",5984,"-","ESSFmm1","ESSFmm1/02","Sxw",3,"Sx",3,NA,FALSE
"525",5985,"+","ESSFmm1","ESSFmm1/03","Bl",2,"Bl",2,"DS",FALSE
"526",5985,"-","ESSFmm1","ESSFmm1/03","Bl",2,"Bl",2,NA,FALSE
"527",5986,"+","ESSFmm1","ESSFmm1/03","Pli",2,"Pl",2,"DS",FALSE
"528",5986,"-","ESSFmm1","ESSFmm1/03","Pli",2,"Pl",2,NA,FALSE
"529",5987,"+","ESSFmm1","ESSFmm1/03","Sxw",2,"Sx",2,"DS",FALSE
"530",5987,"-","ESSFmm1","ESSFmm1/03","Sxw",2,"Sx",2,NA,FALSE
"531",5988,"+","ESSFmm1","ESSFmm1/04","Bl",2,"Bl",2,"DS",FALSE
"532",5988,"-","ESSFmm1","ESSFmm1/04","Bl",2,"Bl",2,NA,FALSE
"533",5989,"+","ESSFmm1","ESSFmm1/04","Pli",2,"Pl",2,"DS",FALSE
"534",5989,"-","ESSFmm1","ESSFmm1/04","Pli",2,"Pl",2,NA,FALSE
"535",5990,"+","ESSFmm1","ESSFmm1/04","Sxw",2,"Sx",2,"DS",FALSE
"536",5990,"-","ESSFmm1","ESSFmm1/04","Sxw",2,"Sx",2,NA,FALSE
"537",5991,"+","ESSFmm1","ESSFmm1/05","Bl",1,"Bl",1,"DS",FALSE
"538",5991,"-","ESSFmm1","ESSFmm1/05","Bl",1,"Bl",1,NA,FALSE
"539",5992,"+","ESSFmm1","ESSFmm1/05","Pli",2,"Pl",2,"DS",FALSE
"540",5992,"-","ESSFmm1","ESSFmm1/05","Pli",2,"Pl",2,NA,FALSE
"541",5993,"+","ESSFmm1","ESSFmm1/05","Sxw",1,"Sx",1,"DS",FALSE
"542",5993,"-","ESSFmm1","ESSFmm1/05","Sxw",1,"Sx",1,NA,FALSE
"543",5994,"+","ESSFmm1","ESSFmm1/06","Bl",1,"Bl",1,"DS",FALSE
"544",5994,"-","ESSFmm1","ESSFmm1/06","Bl",1,"Bl",1,NA,FALSE
"545",5995,"+","ESSFmm1","ESSFmm1/06","Pli",2,"Pl",2,"DS",FALSE
"546",5995,"-","ESSFmm1","ESSFmm1/06","Pli",2,"Pl",2,NA,FALSE
"547",5996,"+","ESSFmm1","ESSFmm1/06","Sxw",1,"Sx",1,"DS",FALSE
"548",5996,"-","ESSFmm1","ESSFmm1/06","Sxw",1,"Sx",1,NA,FALSE
"549",5997,"+","ESSFmm1","ESSFmm1/07","Bl",3,"Bl",2,"DS",FALSE
"550",5997,"-","ESSFmm1","ESSFmm1/07","Bl",3,"Bl",3,NA,FALSE
"551",5998,"+","ESSFmm1","ESSFmm1/07","Pli",3,"Pl",2,"DS",FALSE
"552",5998,"-","ESSFmm1","ESSFmm1/07","Pli",3,"Pl",3,NA,FALSE
"553",5999,"+","ESSFmm1","ESSFmm1/07","Sxw",3,"Sx",2,"DS",FALSE
"554",5999,"-","ESSFmm1","ESSFmm1/07","Sxw",3,"Sx",3,NA,FALSE
"555",6001,"+","ESSFmm2","ESSFmm2/01","Bl",1,"Bl",1,"DS",FALSE
"556",6001,"-","ESSFmm2","ESSFmm2/01","Bl",1,"Bl",1,NA,FALSE
"557",6002,"+","ESSFmm2","ESSFmm2/01","Pli",2,"Pl",2,"DS",FALSE
"558",6002,"-","ESSFmm2","ESSFmm2/01","Pli",2,"Pl",2,NA,FALSE
"559",6003,"+","ESSFmm2","ESSFmm2/01","Sxw",1,"Sx",1,"DS",FALSE
"560",6003,"-","ESSFmm2","ESSFmm2/01","Sxw",1,"Sx",1,NA,FALSE
"561",6004,"+","ESSFmm2","ESSFmm2/02","Bl",3,"Bl",3,"DS",FALSE
"562",6004,"-","ESSFmm2","ESSFmm2/02","Bl",3,"Bl",3,NA,FALSE
"563",6005,"+","ESSFmm2","ESSFmm2/02","Pli",3,"Pl",3,"DS",FALSE
"564",6005,"-","ESSFmm2","ESSFmm2/02","Pli",3,"Pl",3,NA,FALSE
"565",6006,"+","ESSFmm2","ESSFmm2/02","Sxw",2,"Sx",2,"DS",FALSE
"566",6006,"-","ESSFmm2","ESSFmm2/02","Sxw",2,"Sx",2,"WHM",FALSE
"567",6007,"+","ESSFmm2","ESSFmm2/03","Bl",2,"Bl",2,"DS",FALSE
"568",6007,"-","ESSFmm2","ESSFmm2/03","Bl",2,"Bl",2,NA,FALSE
"569",6008,"+","ESSFmm2","ESSFmm2/03","Pli",2,"Pl",2,"DS",FALSE
"570",6008,"-","ESSFmm2","ESSFmm2/03","Pli",2,"Pl",2,NA,FALSE
"571",6009,"+","ESSFmm2","ESSFmm2/03","Sxw",2,"Sx",2,"DS",FALSE
"572",6009,"-","ESSFmm2","ESSFmm2/03","Sxw",2,"Sx",2,NA,FALSE
"573",6010,"+","ESSFmm2","ESSFmm2/04","Bl",2,"Bl",2,"DS",FALSE
"574",6010,"-","ESSFmm2","ESSFmm2/04","Bl",2,"Bl",2,NA,FALSE
"575",6011,"+","ESSFmm2","ESSFmm2/04","Pli",2,"Pl",2,"DS",FALSE
"576",6011,"-","ESSFmm2","ESSFmm2/04","Pli",2,"Pl",2,NA,FALSE
"577",6012,"+","ESSFmm2","ESSFmm2/04","Sxw",1,"Sx",1,"DS",FALSE
"578",6012,"-","ESSFmm2","ESSFmm2/04","Sxw",1,"Sx",1,NA,FALSE
"579",6013,"+","ESSFmm2","ESSFmm2/05","Bl",1,"Bl",1,"DS",FALSE
"580",6013,"-","ESSFmm2","ESSFmm2/05","Bl",1,"Bl",1,NA,FALSE
"581",6014,"+","ESSFmm2","ESSFmm2/05","Pli",2,"Pl",2,"DS",FALSE
"582",6014,"-","ESSFmm2","ESSFmm2/05","Pli",2,"Pl",2,NA,FALSE
"583",6015,"+","ESSFmm2","ESSFmm2/05","Sxw",1,"Sx",1,"DS",FALSE
"584",6015,"-","ESSFmm2","ESSFmm2/05","Sxw",1,"Sx",1,NA,FALSE
"585",6016,"+","ESSFmm2","ESSFmm2/06","Bl",1,"Bl",1,"DS",FALSE
"586",6016,"-","ESSFmm2","ESSFmm2/06","Bl",1,"Bl",1,NA,FALSE
"587",6017,"+","ESSFmm2","ESSFmm2/06","Pli",2,"Pl",2,"DS",FALSE
"588",6017,"-","ESSFmm2","ESSFmm2/06","Pli",2,"Pl",2,NA,FALSE
"589",6018,"+","ESSFmm2","ESSFmm2/06","Sxw",1,"Sx",1,"DS",FALSE
"590",6018,"-","ESSFmm2","ESSFmm2/06","Sxw",1,"Sx",1,NA,FALSE
