"","grp","chng_type","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"296",9472,"+","ICHvk2","ICHvk2/01","Sxw",1,"Sx",1,"cd",FALSE
"297",9472,"-","ICHvk2","ICHvk2/01","Sxw",1,"Sx",1,NA,FALSE
"298",9473,"+","ICHvk2","ICHvk2/02","Cw",3,"Cw",3,"cd",FALSE
"299",9473,"-","ICHvk2","ICHvk2/02","Cw",3,"Cw",3,NA,FALSE
"300",9474,"+","ICHvk2","ICHvk2/02","Fdi",2,"Fd",1,"cd",FALSE
"301",9474,"-","ICHvk2","ICHvk2/02","Fdi",2,"Fd",2,NA,FALSE
"302",9475,"+","ICHvk2","ICHvk2/02","Hw",2,"Hw",2,"cd",FALSE
"303",9475,"-","ICHvk2","ICHvk2/02","Hw",2,"Hw",2,NA,FALSE
"304",9476,"+","ICHvk2","ICHvk2/02","Pli",3,"Pl",2,"cd",FALSE
"305",9476,"-","ICHvk2","ICHvk2/02","Pli",3,"Pl",3,NA,FALSE
"306",9477,"+","ICHvk2","ICHvk2/02","Sxw",3,"Sx",4,"cd",FALSE
"307",9477,"-","ICHvk2","ICHvk2/02","Sxw",3,"Sx",3,NA,FALSE
"308",9478,"+","ICHvk2","ICHvk2/03","At",3,"At",2,"cd",FALSE
"309",9478,"-","ICHvk2","ICHvk2/03","At",3,"At",3,NA,FALSE
"310",9479,"+","ICHvk2","ICHvk2/03","Bl",2,"Bl",2,"cd",FALSE
"311",9479,"-","ICHvk2","ICHvk2/03","Bl",2,"Bl",2,NA,FALSE
"312",9480,"+","ICHvk2","ICHvk2/03","Cw",3,"Cw",3,"cd",FALSE
"313",9480,"-","ICHvk2","ICHvk2/03","Cw",3,"Cw",3,NA,FALSE
"314",9481,"+","ICHvk2","ICHvk2/03","Ep",3,"Ep",2,"cd",FALSE
"315",9481,"-","ICHvk2","ICHvk2/03","Ep",3,"Ep",3,NA,FALSE
"316",9482,"+","ICHvk2","ICHvk2/03","Fdi",2,"Fd",1,"cd",FALSE
"317",9482,"-","ICHvk2","ICHvk2/03","Fdi",2,"Fd",2,NA,FALSE
"318",9483,"+","ICHvk2","ICHvk2/03","Hw",2,"Hw",2,"cd",FALSE
"319",9483,"-","ICHvk2","ICHvk2/03","Hw",2,"Hw",2,NA,FALSE
"320",9484,"+","ICHvk2","ICHvk2/03","Lw",3,"Lw",5,"cd",TRUE
"321",9484,"-","ICHvk2","ICHvk2/03","Lw",3,"Lw",3,NA,TRUE
"322",9485,"+","ICHvk2","ICHvk2/03","Pli",2,"Pl",2,"cd",FALSE
"323",9485,"-","ICHvk2","ICHvk2/03","Pli",2,"Pl",2,NA,FALSE
"324",9486,"+","ICHvk2","ICHvk2/03","Sxw",3,"Sx",2,"cd",FALSE
"325",9486,"-","ICHvk2","ICHvk2/03","Sxw",3,"Sx",3,NA,FALSE
"326",9487,"+","ICHvk2","ICHvk2/04","Act",3,"Ac",2,"cd",FALSE
"327",9487,"-","ICHvk2","ICHvk2/04","Act",3,"Ac",3,NA,FALSE
"328",9488,"+","ICHvk2","ICHvk2/04","At",3,"At",2,"cd",FALSE
"329",9488,"-","ICHvk2","ICHvk2/04","At",3,"At",3,NA,FALSE
"330",9489,"+","ICHvk2","ICHvk2/04","Bl",1,"Bl",2,"cd",FALSE
"331",9489,"-","ICHvk2","ICHvk2/04","Bl",1,"Bl",1,NA,FALSE
"332",9490,"+","ICHvk2","ICHvk2/04","Cw",2,"Cw",2,"cd",FALSE
"333",9490,"-","ICHvk2","ICHvk2/04","Cw",2,"Cw",2,NA,FALSE
"334",9491,"+","ICHvk2","ICHvk2/04","Ep",3,"Ep",2,"cd",FALSE
"335",9491,"-","ICHvk2","ICHvk2/04","Ep",3,"Ep",3,NA,FALSE
"336",9492,"+","ICHvk2","ICHvk2/04","Fdi",3,"Fd",2,"cd",FALSE
"337",9492,"-","ICHvk2","ICHvk2/04","Fdi",3,"Fd",3,NA,FALSE
"338",9493,"+","ICHvk2","ICHvk2/04","Hw",1,"Hw",2,"cd",FALSE
"339",9493,"-","ICHvk2","ICHvk2/04","Hw",1,"Hw",1,NA,FALSE
"340",9494,"+","ICHvk2","ICHvk2/04","Lw",3,"Lw",5,"cd",TRUE
"341",9494,"-","ICHvk2","ICHvk2/04","Lw",3,"Lw",3,NA,TRUE
"342",9495,"+","ICHvk2","ICHvk2/04","Pli",2,"Pl",2,"cd",FALSE
"343",9495,"-","ICHvk2","ICHvk2/04","Pli",2,"Pl",2,NA,FALSE
"344",9496,"+","ICHvk2","ICHvk2/04","Sxw",1,"Sx",1,"cd",FALSE
"345",9496,"-","ICHvk2","ICHvk2/04","Sxw",1,"Sx",1,NA,FALSE
"346",9497,"+","ICHvk2","ICHvk2/05","Act",1,"Ac",1,"cd",FALSE
"347",9497,"-","ICHvk2","ICHvk2/05","Act",1,"Ac",1,NA,FALSE
"348",9498,"+","ICHvk2","ICHvk2/05","Bl",2,"Bl",2,"cd",FALSE
"349",9498,"-","ICHvk2","ICHvk2/05","Bl",2,"Bl",2,NA,FALSE
"350",9499,"+","ICHvk2","ICHvk2/05","Cw",2,"Cw",2,"cd",FALSE
"351",9499,"-","ICHvk2","ICHvk2/05","Cw",2,"Cw",2,NA,FALSE
"352",9500,"+","ICHvk2","ICHvk2/05","Ep",3,"Ep",2,"cd",FALSE
"353",9500,"-","ICHvk2","ICHvk2/05","Ep",3,"Ep",3,NA,FALSE
"354",9501,"+","ICHvk2","ICHvk2/05","Hw",3,"Hw",3,"cd",FALSE
"355",9501,"-","ICHvk2","ICHvk2/05","Hw",3,"Hw",3,NA,FALSE
"356",9502,"+","ICHvk2","ICHvk2/05","Pli",2,"Pl",4,"cd",FALSE
"357",9502,"-","ICHvk2","ICHvk2/05","Pli",2,"Pl",2,NA,FALSE
"358",9503,"+","ICHvk2","ICHvk2/05","Sxw",2,"Sx",1,"cd",FALSE
"359",9503,"-","ICHvk2","ICHvk2/05","Sxw",2,"Sx",2,NA,FALSE
"360",9504,"+","ICHvk2","ICHvk2/06","Act",3,"Ac",5,"cd",FALSE
"361",9504,"-","ICHvk2","ICHvk2/06","Act",3,"Ac",3,NA,FALSE
"362",9505,"+","ICHvk2","ICHvk2/06","Bl",3,"Bl",2,"cd",FALSE
"363",9505,"-","ICHvk2","ICHvk2/06","Bl",3,"Bl",3,NA,FALSE
"364",9506,"+","ICHvk2","ICHvk2/06","Cw",3,"Cw",2,"cd",FALSE
"365",9506,"-","ICHvk2","ICHvk2/06","Cw",3,"Cw",3,NA,FALSE
"366",9507,"+","ICHvk2","ICHvk2/06","Hw",2,"Hw",2,"cd",FALSE
"367",9507,"-","ICHvk2","ICHvk2/06","Hw",2,"Hw",2,NA,FALSE
"368",9508,"+","ICHvk2","ICHvk2/06","Pli",3,"Pl",4,"cd",FALSE
"369",9508,"-","ICHvk2","ICHvk2/06","Pli",3,"Pl",3,NA,FALSE
"370",9509,"+","ICHvk2","ICHvk2/06","Sxw",2,"Sx",2,"cd",FALSE
"371",9509,"-","ICHvk2","ICHvk2/06","Sxw",2,"Sx",2,NA,FALSE
"372",9510,"+","ICHvk2","ICHvk2/07","Pli",3,"Pl",2,"cd",FALSE
"373",9510,"-","ICHvk2","ICHvk2/07","Pli",3,"Pl",3,NA,FALSE
"374",9511,"+","ICHvk2","ICHvk2/07","Sb",2,"Sb",2,"cd",FALSE
"375",9511,"-","ICHvk2","ICHvk2/07","Sb",2,"Sb",2,NA,FALSE
"376",9512,"+","ICHvk2","ICHvk2/07","Sxw",3,"Sx",4,"cd",FALSE
"377",9512,"-","ICHvk2","ICHvk2/07","Sxw",3,"Sx",3,NA,FALSE
"378",9620,"+","ICHwk1","ICHwk1/01","Act",3,"Ac",3,"cd",FALSE
"379",9620,"-","ICHwk1","ICHwk1/01","Act",3,"Ac",NA,NA,FALSE
"380",9628,"+","ICHwk1","ICHwk1/01","Pli",4,"Pl",3,"cd",FALSE
"381",9628,"-","ICHwk1","ICHwk1/01","Pli",4,"Pl",NA,NA,FALSE
"382",9631,"+","ICHwk1","ICHwk1/02","Bl",3,"Bl",5,"cd",FALSE
"383",9631,"-","ICHwk1","ICHwk1/02","Bl",3,"Bl",NA,NA,FALSE
"384",9646,"+","ICHwk1","ICHwk1/03","Tw",3,"Tw",3,"cd",FALSE
"385",9646,"-","ICHwk1","ICHwk1/03","Tw",NA,"Tw",3,"inputed",NA
"386",9647,"+","ICHwk1","ICHwk1/04","Act",3,"Ac",5,"cd",FALSE
"387",9647,"-","ICHwk1","ICHwk1/04","Act",3,"Ac",NA,NA,FALSE
"388",9655,"+","ICHwk1","ICHwk1/04","Pli",4,"Pl",3,"cd",FALSE
"389",9655,"-","ICHwk1","ICHwk1/04","Pli",4,"Pl",NA,NA,FALSE
"390",9658,"+","ICHwk1","ICHwk1/04","Tw",3,"Tw",3,"cd",FALSE
"391",9658,"-","ICHwk1","ICHwk1/04","Tw",NA,"Tw",3,"inputed",NA
"392",9664,"+","ICHwk1","ICHwk1/05","Fdi",2,"Fd",2,"cd",FALSE
"393",9664,"-","ICHwk1","ICHwk1/05","Fdi",2,"Fd",NA,NA,FALSE
"394",9666,"+","ICHwk1","ICHwk1/05","Lw",3,"Lw",5,"cd",TRUE
"395",9666,"-","ICHwk1","ICHwk1/05","Lw",3,"Lw",NA,NA,TRUE
"396",9667,"+","ICHwk1","ICHwk1/05","Pli",3,"Pl",4,"cd",FALSE
"397",9667,"-","ICHwk1","ICHwk1/05","Pli",3,"Pl",NA,NA,FALSE
"398",9676,"+","ICHwk1","ICHwk1/06","Pli",3,"Pl",4,"cd",FALSE
"399",9676,"-","ICHwk1","ICHwk1/06","Pli",3,"Pl",NA,NA,FALSE
"400",9677,"+","ICHwk1","ICHwk1/06","Pw",3,"Pw",NA,"cd",FALSE
"401",9677,"-","ICHwk1","ICHwk1/06","Pw",3,"Pw",NA,NA,FALSE
"402",9679,"+","ICHwk1","ICHwk1/06","Tw",4,"Tw",4,"cd",FALSE
"403",9679,"-","ICHwk1","ICHwk1/06","Tw",NA,"Tw",4,"inputed",NA
"404",9686,"+","ICHwk1","ICHwk1/07","Pli",4,"Pl",4,"cd",FALSE
"405",9686,"-","ICHwk1","ICHwk1/07","Pli",4,"Pl",NA,NA,FALSE
"406",9687,"+","ICHwk1","ICHwk1/07","Pw",3,"Pw",NA,"cd",FALSE
"407",9687,"-","ICHwk1","ICHwk1/07","Pw",3,"Pw",NA,NA,FALSE
"408",9689,"+","ICHwk1","ICHwk1/08","Act",3,"Ac",3,"cd",FALSE
"409",9689,"-","ICHwk1","ICHwk1/08","Act",3,"Ac",NA,NA,FALSE
"410",9690,"+","ICHwk1","ICHwk1/08","At",3,"At",5,"cd",FALSE
"411",9690,"-","ICHwk1","ICHwk1/08","At",3,"At",NA,NA,FALSE
"412",9691,"+","ICHwk1","ICHwk1/08","Bl",2,"Bl",2,"cd",FALSE
"413",9691,"-","ICHwk1","ICHwk1/08","Bl",2,"Bl",NA,NA,FALSE
"414",9692,"+","ICHwk1","ICHwk1/08","Cw",1,"Cw",2,"cd",FALSE
"415",9692,"-","ICHwk1","ICHwk1/08","Cw",1,"Cw",NA,NA,FALSE
"416",9693,"+","ICHwk1","ICHwk1/08","Ep",3,"Ep",5,"cd",FALSE
"417",9693,"-","ICHwk1","ICHwk1/08","Ep",3,"Ep",NA,NA,FALSE
"418",9694,"+","ICHwk1","ICHwk1/08","Hw",1,"Hw",2,"cd",FALSE
"419",9694,"-","ICHwk1","ICHwk1/08","Hw",1,"Hw",NA,NA,FALSE
"420",9695,"+","ICHwk1","ICHwk1/08","Pli",4,"Pl",4,"cd",FALSE
"421",9695,"-","ICHwk1","ICHwk1/08","Pli",4,"Pl",NA,NA,FALSE
"422",9696,"+","ICHwk1","ICHwk1/08","Sxw",1,"Sx",2,"cd",FALSE
"423",9696,"-","ICHwk1","ICHwk1/08","Sxw",1,"Sx",NA,NA,FALSE
"424",9794,"+","ICHwk3","ICHwk3/01","Lw",3,"Lw",4,"cd",TRUE
"425",9794,"-","ICHwk3","ICHwk3/01","Lw",3,"Lw",3,NA,TRUE
"426",9911,"+","ICHwk4","ICHwk4/04","Cw",3,"Cw",1,"cd",FALSE
"427",9911,"-","ICHwk4","ICHwk4/04","Cw",NA,"Cw",3,"inputed",NA
"428",9912,"+","ICHwk4","ICHwk4/04","Ep",3,"Ep",2,"cd",FALSE
"429",9912,"-","ICHwk4","ICHwk4/04","Ep",NA,"Ep",3,"inputed",NA
"430",13867,"+","SBPSdc","SBPSdc/01","Lw",4,"Lw",5,"cd",TRUE
"431",13867,"-","SBPSdc","SBPSdc/01","Lw",4,"Lw",4,NA,TRUE
"432",13888,"+","SBPSdc","SBPSdc/05","Lw",4,"Lw",5,"cd",TRUE
"433",13888,"-","SBPSdc","SBPSdc/05","Lw",4,"Lw",4,NA,TRUE
"434",13901,"+","SBPSdc","SBPSdc/08","At",3,"At",2,"cd",FALSE
"435",13901,"-","SBPSdc","SBPSdc/08","At",NA,"At",3,"inputed",NA
"436",13906,"+","SBPSmc","SBPSmc/01","At",3,"At",1,"cd",FALSE
"437",13906,"-","SBPSmc","SBPSmc/01","At",3,"At",3,NA,FALSE
"438",13907,"+","SBPSmc","SBPSmc/01","Lw",4,"Lw",5,"cd",TRUE
"439",13907,"-","SBPSmc","SBPSmc/01","Lw",4,"Lw",4,NA,TRUE
"440",13908,"+","SBPSmc","SBPSmc/01","Pli",1,"Pl",1,"cd",FALSE
"441",13908,"-","SBPSmc","SBPSmc/01","Pli",1,"Pl",1,NA,FALSE
"442",13909,"+","SBPSmc","SBPSmc/01","Sb",3,"Sb",2,"cd",FALSE
"443",13909,"-","SBPSmc","SBPSmc/01","Sb",3,"Sb",3,NA,FALSE
"444",13910,"+","SBPSmc","SBPSmc/01","Sxw",2,"Sx",1,"cd",FALSE
"445",13910,"-","SBPSmc","SBPSmc/01","Sxw",2,"Sx",2,NA,FALSE
"446",13911,"+","SBPSmc","SBPSmc/01a","At",3,"At",1,"cd",FALSE
"447",13911,"-","SBPSmc","SBPSmc/01a","At",3,"At",3,NA,FALSE
"448",13912,"+","SBPSmc","SBPSmc/01a","Lw",4,"Lw",5,"cd",TRUE
"449",13912,"-","SBPSmc","SBPSmc/01a","Lw",4,"Lw",4,NA,TRUE
"450",13913,"+","SBPSmc","SBPSmc/01a","Pli",1,"Pl",1,"cd",FALSE
"451",13913,"-","SBPSmc","SBPSmc/01a","Pli",1,"Pl",1,NA,FALSE
"452",13914,"+","SBPSmc","SBPSmc/01a","Sb",3,"Sb",2,"cd",FALSE
"453",13914,"-","SBPSmc","SBPSmc/01a","Sb",3,"Sb",3,NA,FALSE
"454",13915,"+","SBPSmc","SBPSmc/01a","Sxw",2,"Sx",1,"cd",FALSE
"455",13915,"-","SBPSmc","SBPSmc/01a","Sxw",2,"Sx",2,NA,FALSE
"456",13916,"+","SBPSmc","SBPSmc/01b","At",3,"At",1,"cd",FALSE
"457",13916,"-","SBPSmc","SBPSmc/01b","At",3,"At",3,NA,FALSE
"458",13917,"+","SBPSmc","SBPSmc/01b","Lw",4,"Lw",5,"cd",TRUE
"459",13917,"-","SBPSmc","SBPSmc/01b","Lw",4,"Lw",4,NA,TRUE
"460",13918,"+","SBPSmc","SBPSmc/01b","Pli",1,"Pl",1,"cd",FALSE
"461",13918,"-","SBPSmc","SBPSmc/01b","Pli",1,"Pl",1,NA,FALSE
"462",13919,"+","SBPSmc","SBPSmc/01b","Sb",3,"Sb",2,"cd",FALSE
"463",13919,"-","SBPSmc","SBPSmc/01b","Sb",3,"Sb",3,NA,FALSE
"464",13920,"+","SBPSmc","SBPSmc/01b","Sxw",2,"Sx",1,"cd",FALSE
"465",13920,"-","SBPSmc","SBPSmc/01b","Sxw",2,"Sx",2,NA,FALSE
"466",13921,"+","SBPSmc","SBPSmc/02","At",3,"At",4,"cd",FALSE
"467",13921,"-","SBPSmc","SBPSmc/02","At",3,"At",3,NA,FALSE
"468",13922,"+","SBPSmc","SBPSmc/02","Pli",2,"Pl",2,"cd",FALSE
"469",13922,"-","SBPSmc","SBPSmc/02","Pli",2,"Pl",2,NA,FALSE
"470",13923,"+","SBPSmc","SBPSmc/02","Sb",3,"Sb",2,"cd",FALSE
"471",13923,"-","SBPSmc","SBPSmc/02","Sb",3,"Sb",3,NA,FALSE
"472",13924,"+","SBPSmc","SBPSmc/02","Sxw",3,"Sx",2,"cd",FALSE
"473",13924,"-","SBPSmc","SBPSmc/02","Sxw",3,"Sx",3,NA,FALSE
"474",13925,"+","SBPSmc","SBPSmc/03","At",3,"At",2,"cd",FALSE
"475",13925,"-","SBPSmc","SBPSmc/03","At",3,"At",3,NA,FALSE
"476",13926,"+","SBPSmc","SBPSmc/03","Pli",2,"Pl",2,"cd",FALSE
"477",13926,"-","SBPSmc","SBPSmc/03","Pli",2,"Pl",2,NA,FALSE
"478",13927,"+","SBPSmc","SBPSmc/03","Sb",1,"Sb",2,"cd",FALSE
"479",13927,"-","SBPSmc","SBPSmc/03","Sb",1,"Sb",1,NA,FALSE
"480",13928,"+","SBPSmc","SBPSmc/03","Sxw",3,"Sx",2,"cd",FALSE
"481",13928,"-","SBPSmc","SBPSmc/03","Sxw",3,"Sx",3,NA,FALSE
"482",13929,"+","SBPSmc","SBPSmc/04","At",3,"At",4,"cd",FALSE
"483",13929,"-","SBPSmc","SBPSmc/04","At",3,"At",3,NA,FALSE
"484",13930,"+","SBPSmc","SBPSmc/04","Pli",2,"Pl",2,"cd",FALSE
"485",13930,"-","SBPSmc","SBPSmc/04","Pli",2,"Pl",2,NA,FALSE
"486",13931,"+","SBPSmc","SBPSmc/04","Sb",2,"Sb",2,"cd",FALSE
"487",13931,"-","SBPSmc","SBPSmc/04","Sb",2,"Sb",2,NA,FALSE
"488",13932,"+","SBPSmc","SBPSmc/04","Sxw",3,"Sx",2,"cd",FALSE
"489",13932,"-","SBPSmc","SBPSmc/04","Sxw",3,"Sx",3,NA,FALSE
"490",13933,"+","SBPSmc","SBPSmc/05","Act",3,"Ac",1,"cd",FALSE
"491",13933,"-","SBPSmc","SBPSmc/05","Act",3,"Ac",3,NA,FALSE
"492",13934,"+","SBPSmc","SBPSmc/05","Pli",2,"Pl",1,"cd",FALSE
"493",13934,"-","SBPSmc","SBPSmc/05","Pli",2,"Pl",2,NA,FALSE
"494",13935,"+","SBPSmc","SBPSmc/05","Sb",3,"Sb",3,"cd",FALSE
"495",13935,"-","SBPSmc","SBPSmc/05","Sb",3,"Sb",3,NA,FALSE
"496",13936,"+","SBPSmc","SBPSmc/05","Sxw",2,"Sx",1,"cd",FALSE
"497",13936,"-","SBPSmc","SBPSmc/05","Sxw",2,"Sx",2,NA,FALSE
"498",13937,"+","SBPSmc","SBPSmc/06","Act",3,"Ac",4,"cd",FALSE
"499",13937,"-","SBPSmc","SBPSmc/06","Act",3,"Ac",3,NA,FALSE
"500",13938,"+","SBPSmc","SBPSmc/06","Pli",2,"Pl",2,"cd",FALSE
"501",13938,"-","SBPSmc","SBPSmc/06","Pli",2,"Pl",2,NA,FALSE
"502",13939,"+","SBPSmc","SBPSmc/06","Sb",3,"Sb",3,"cd",FALSE
"503",13939,"-","SBPSmc","SBPSmc/06","Sb",3,"Sb",3,NA,FALSE
"504",13940,"+","SBPSmc","SBPSmc/06","Sxw",3,"Sx",2,"cd",FALSE
"505",13940,"-","SBPSmc","SBPSmc/06","Sxw",3,"Sx",3,NA,FALSE
"506",13941,"+","SBPSmc","SBPSmc/07","Pli",2,"Pl",4,"cd",FALSE
"507",13941,"-","SBPSmc","SBPSmc/07","Pli",2,"Pl",2,NA,FALSE
"508",13942,"+","SBPSmc","SBPSmc/07","Sb",2,"Sb",3,"cd",FALSE
"509",13942,"-","SBPSmc","SBPSmc/07","Sb",2,"Sb",2,NA,FALSE
"510",13943,"+","SBPSmc","SBPSmc/07","Sxw",3,"Sx",4,"cd",FALSE
"511",13943,"-","SBPSmc","SBPSmc/07","Sxw",3,"Sx",3,NA,FALSE
"512",14028,"+","SBSdh1","SBSdh1/01","Lw",2,"Lw",5,"cd",TRUE
"513",14028,"-","SBSdh1","SBSdh1/01","Lw",2,"Lw",2,NA,TRUE
"514",14034,"+","SBSdh1","SBSdh1/03","Lw",3,"Lw",5,"cd",TRUE
"515",14034,"-","SBSdh1","SBSdh1/03","Lw",3,"Lw",3,NA,TRUE
"516",14037,"+","SBSdh1","SBSdh1/04","At",4,"At",1,"cd",FALSE
"517",14037,"-","SBSdh1","SBSdh1/04","At",NA,"At",4,"inputed",NA
"518",14038,"+","SBSdh1","SBSdh1/04","Bl",2,"Bl",3,"cd",FALSE
"519",14038,"-","SBSdh1","SBSdh1/04","Bl",NA,"Bl",2,"inputed",NA
"520",14039,"+","SBSdh1","SBSdh1/04","Ep",3,"Ep",3,"cd",FALSE
"521",14039,"-","SBSdh1","SBSdh1/04","Ep",NA,"Ep",3,"inputed",NA
"522",14047,"+","SBSdh1","SBSdh1/06","Ac",3,"Ac",3,"cd",FALSE
"523",14047,"-","SBSdh1","SBSdh1/06","Ac",NA,"Ac",3,"inputed",NA
"524",14105,"+","SBSdk","SBSdk/01","Lw",2,"Lw",5,"cd",TRUE
"525",14105,"-","SBSdk","SBSdk/01","Lw",2,"Lw",2,NA,TRUE
"526",14111,"+","SBSdk","SBSdk/01a","Lw",2,"Lw",5,"cd",TRUE
"527",14111,"-","SBSdk","SBSdk/01a","Lw",2,"Lw",2,NA,TRUE
"528",14117,"+","SBSdk","SBSdk/01b","Lw",2,"Lw",5,"cd",TRUE
"529",14117,"-","SBSdk","SBSdk/01b","Lw",2,"Lw",2,NA,TRUE
"530",14128,"+","SBSdk","SBSdk/03","Lw",2,"Lw",5,"cd",TRUE
"531",14128,"-","SBSdk","SBSdk/03","Lw",2,"Lw",2,NA,TRUE
"532",14133,"+","SBSdk","SBSdk/04","Bl",2,"Bl",3,"cd",FALSE
"533",14133,"-","SBSdk","SBSdk/04","Bl",NA,"Bl",2,"inputed",NA
"534",14136,"+","SBSdk","SBSdk/04","Lw",2,"Lw",5,"cd",TRUE
"535",14136,"-","SBSdk","SBSdk/04","Lw",2,"Lw",2,NA,TRUE
"536",14142,"+","SBSdk","SBSdk/05","Lw",2,"Lw",5,"cd",TRUE
"537",14142,"-","SBSdk","SBSdk/05","Lw",2,"Lw",2,NA,TRUE
"538",14149,"+","SBSdk","SBSdk/06","Lw",2,"Lw",5,"cd",TRUE
"539",14149,"-","SBSdk","SBSdk/06","Lw",2,"Lw",2,NA,TRUE
"540",14172,"+","SBSdk","SBSdk/08a","Act",1,"Ac",1,"cd",FALSE
"541",14172,"-","SBSdk","SBSdk/08a","Act",1,"Ac",1,NA,FALSE
"542",14173,"+","SBSdk","SBSdk/08a","At",3,"At",3,"cd",FALSE
"543",14173,"-","SBSdk","SBSdk/08a","At",3,"At",3,NA,FALSE
"544",14174,"+","SBSdk","SBSdk/08a","Ep",3,"Ep",3,"cd",FALSE
"545",14174,"-","SBSdk","SBSdk/08a","Ep",3,"Ep",3,NA,FALSE
"546",14175,"+","SBSdk","SBSdk/08a","Pli",2,"Pl",4,"cd",FALSE
"547",14175,"-","SBSdk","SBSdk/08a","Pli",2,"Pl",2,NA,FALSE
"548",14176,"+","SBSdk","SBSdk/08a","Sxw",1,"Sx",2,"cd",FALSE
"549",14176,"-","SBSdk","SBSdk/08a","Sxw",1,"Sx",1,NA,FALSE
"550",14177,"+","SBSdk","SBSdk/08b","Act",1,"Ac",1,"cd",FALSE
"551",14177,"-","SBSdk","SBSdk/08b","Act",1,"Ac",1,NA,FALSE
"552",14178,"+","SBSdk","SBSdk/08b","At",3,"At",3,"cd",FALSE
"553",14178,"-","SBSdk","SBSdk/08b","At",3,"At",3,NA,FALSE
"554",14179,"+","SBSdk","SBSdk/08b","Ep",3,"Ep",3,"cd",FALSE
"555",14179,"-","SBSdk","SBSdk/08b","Ep",3,"Ep",3,NA,FALSE
"556",14180,"+","SBSdk","SBSdk/08b","Pli",2,"Pl",4,"cd",FALSE
"557",14180,"-","SBSdk","SBSdk/08b","Pli",2,"Pl",2,NA,FALSE
"558",14181,"+","SBSdk","SBSdk/08b","Sxw",1,"Sx",2,"cd",FALSE
"559",14181,"-","SBSdk","SBSdk/08b","Sxw",1,"Sx",1,NA,FALSE
"560",14212,"+","SBSdw1","SBSdw1/05","Bl",2,"Bl",2,"cd",FALSE
"561",14212,"-","SBSdw1","SBSdw1/05","Bl",NA,"Bl",2,"inputed",NA
"562",14249,"+","SBSdw2","SBSdw2/01","Lw",2,"Lw",5,"cd",TRUE
"563",14249,"-","SBSdw2","SBSdw2/01","Lw",2,"Lw",2,NA,TRUE
"564",14269,"+","SBSdw2","SBSdw2/06","Lw",2,"Lw",5,"cd",TRUE
"565",14269,"-","SBSdw2","SBSdw2/06","Lw",2,"Lw",2,NA,TRUE
"566",14282,"+","SBSdw2","SBSdw2/08","Lw",3,"Lw",5,"cd",TRUE
"567",14282,"-","SBSdw2","SBSdw2/08","Lw",3,"Lw",3,NA,TRUE
"568",14303,"+","SBSdw3","SBSdw3/01","Bl",2,"Bl",2,"cd",FALSE
"569",14303,"-","SBSdw3","SBSdw3/01","Bl",NA,"Bl",2,"inputed",NA
"570",14306,"+","SBSdw3","SBSdw3/01","Lw",2,"Lw",5,"cd",TRUE
"571",14306,"-","SBSdw3","SBSdw3/01","Lw",2,"Lw",2,NA,TRUE
"572",14309,"+","SBSdw3","SBSdw3/02","At",4,"At",2,"cd",FALSE
"573",14309,"-","SBSdw3","SBSdw3/02","At",NA,"At",4,"inputed",NA
"574",14310,"+","SBSdw3","SBSdw3/02","Ep",3,"Ep",3,"cd",FALSE
"575",14310,"-","SBSdw3","SBSdw3/02","Ep",NA,"Ep",3,"inputed",NA
"576",14315,"+","SBSdw3","SBSdw3/03","Bl",3,"Bl",3,"cd",FALSE
"577",14315,"-","SBSdw3","SBSdw3/03","Bl",NA,"Bl",3,"inputed",NA
"578",14321,"+","SBSdw3","SBSdw3/04","Lw",2,"Lw",5,"cd",TRUE
"579",14321,"-","SBSdw3","SBSdw3/04","Lw",2,"Lw",2,NA,TRUE
"580",14325,"+","SBSdw3","SBSdw3/05","Fdi",1,"Fd",3,"cd",FALSE
"581",14325,"-","SBSdw3","SBSdw3/05","Fdi",NA,"Fd",1,"inputed",NA
"582",14334,"+","SBSdw3","SBSdw3/06","Lw",3,"Lw",5,"cd",TRUE
"583",14334,"-","SBSdw3","SBSdw3/06","Lw",3,"Lw",3,NA,TRUE
"584",14342,"+","SBSdw3","SBSdw3/07","Fdi",3,"Fd",2,"cd",FALSE
"585",14342,"-","SBSdw3","SBSdw3/07","Fdi",NA,"Fd",3,"inputed",NA
"586",14343,"+","SBSdw3","SBSdw3/07","Lw",3,"Lw",5,"cd",TRUE
"587",14343,"-","SBSdw3","SBSdw3/07","Lw",3,"Lw",3,NA,TRUE
"588",14356,"+","SBSdw3","SBSdw3/10","Lt",3,"Lt",3,"cd",FALSE
"589",14356,"-","SBSdw3","SBSdw3/10","Lt",3,"Lt",3,NA,FALSE
"590",14413,"+","SBSmc2","SBSmc2/01","Ac",3,"Ac",3,"cd",FALSE
"591",14413,"-","SBSmc2","SBSmc2/01","Ac",NA,"Ac",3,"inputed",NA
"592",14458,"+","SBSmc2","SBSmc2/04","Bl",2,"Bl",2,"cd",FALSE
"593",14458,"-","SBSmc2","SBSmc2/04","Bl",2,"Bl",2,NA,FALSE
"594",14461,"+","SBSmc2","SBSmc2/04","Pli",1,"Pl",1,"cd",FALSE
"595",14461,"-","SBSmc2","SBSmc2/04","Pli",1,"Pl",1,NA,FALSE
"596",14462,"+","SBSmc2","SBSmc2/04","Sxw",1,"Sx",1,"cd",FALSE
