"","bgc","ss_nospace","sppsplit","feasible","spp","newfeas","mod","outrange"
"7620","ICHdw1","ICHdw1/104","Pw",2,"Pw",2,"",FALSE
"7621","ICHdw1","ICHdw1/104","Pyi",3,"Py",3,"",FALSE
"7622","ICHdw1","ICHdw1/104","Sxw",3,"Sx",3,"",FALSE
"7623","ICHdw1","ICHdw1/110","Act",2,"Ac",2,"",FALSE
"7624","ICHdw1","ICHdw1/110","At",2,"At",2,"",FALSE
"7625","ICHdw1","ICHdw1/110","Bg",2,"Bg",2,"",FALSE
"7626","ICHdw1","ICHdw1/110","Bl",3,"Bl",3,"",FALSE
"7627","ICHdw1","ICHdw1/110","Cw",1,"Cw",1,"",FALSE
"7628","ICHdw1","ICHdw1/110","Ep",2,"Ep",2,"",FALSE
"7629","ICHdw1","ICHdw1/110","Fdi",2,"Fd",2,"",FALSE
"7630","ICHdw1","ICHdw1/110","Hw",1,"Hw",1,"",FALSE
"7631","ICHdw1","ICHdw1/110","Lw",2,"Lw",2,"",FALSE
"7632","ICHdw1","ICHdw1/110","Pli",3,"Pl",3,"",FALSE
"7633","ICHdw1","ICHdw1/110","Pw",2,"Pw",2,"",FALSE
"7634","ICHdw1","ICHdw1/110","Sxw",2,"Sx",2,"",FALSE
"7635","ICHdw1","ICHdw1/111","Act",1,"Ac",1,"D6",FALSE
"7636","ICHdw1","ICHdw1/111","At",3,"At",3,"D6",FALSE
"7637","ICHdw1","ICHdw1/111","Bg",3,"Bg",3,"D6",FALSE
"7638","ICHdw1","ICHdw1/111","Bl",3,"Bl",3,"D6",FALSE
"7639","ICHdw1","ICHdw1/111","Cw",1,"Cw",1,"D6",FALSE
"7640","ICHdw1","ICHdw1/111","Ep",2,"Ep",2,"D6",FALSE
"7641","ICHdw1","ICHdw1/111","Fdi",3,"Fd",3,"D6",FALSE
"7642","ICHdw1","ICHdw1/111","Hw",1,"Hw",1,"D6",FALSE
"7643","ICHdw1","ICHdw1/111","Lw",3,"Lw",3,"D6",FALSE
"7644","ICHdw1","ICHdw1/111","Pli",3,"Pl",3,"D6",FALSE
"7645","ICHdw1","ICHdw1/111","Pw",3,"Pw",3,"D6",FALSE
"7646","ICHdw1","ICHdw1/111","Sxw",1,"Sx",1,"D6",FALSE
"7647","ICHdw1","ICHdw1/112","Act",1,"Ac",1,"",FALSE
"7648","ICHdw1","ICHdw1/112","At",3,"At",3,"",FALSE
"7649","ICHdw1","ICHdw1/112","Bl",3,"Bl",3,"",FALSE
"7650","ICHdw1","ICHdw1/112","Cw",1,"Cw",1,"",FALSE
"7651","ICHdw1","ICHdw1/112","Ep",3,"Ep",3,"",FALSE
"7652","ICHdw1","ICHdw1/112","Hw",2,"Hw",2,"",FALSE
"7653","ICHdw1","ICHdw1/112","Pw",3,"Pw",3,"",FALSE
"7654","ICHdw1","ICHdw1/112","Sxw",2,"Sx",2,"",FALSE
"7655","ICHdw1","ICHdw1/113","Act",2,"Ac",2,"",FALSE
"7656","ICHdw1","ICHdw1/113","At",2,"At",2,"",FALSE
"7657","ICHdw1","ICHdw1/113","Bl",3,"Bl",3,"",FALSE
"7658","ICHdw1","ICHdw1/113","Cw",1,"Cw",1,"",FALSE
"7659","ICHdw1","ICHdw1/113","Ep",2,"Ep",2,"",FALSE
"7660","ICHdw1","ICHdw1/113","Hw",1,"Hw",1,"",FALSE
"7661","ICHdw1","ICHdw1/113","Sxw",2,"Sx",2,"",FALSE
"7662","ICHdw1","ICHdw1/Ro","X",NA,"X",NA,"",FALSE
"7663","ICHdw3","ICHdw3/01","Act",3,"Ac",3,"C4",FALSE
"7664","ICHdw3","ICHdw3/01","At",2,"At",2,"C4",FALSE
"7665","ICHdw3","ICHdw3/01","Bl",3,"Bl",3,"C4",FALSE
"7666","ICHdw3","ICHdw3/01","Cw",2,"Cw",2,"C4",FALSE
"7667","ICHdw3","ICHdw3/01","Ep",2,"Ep",2,"C4",FALSE
"7668","ICHdw3","ICHdw3/01","Fdi",1,"Fd",1,"C4",FALSE
"7669","ICHdw3","ICHdw3/01","Hw",2,"Hw",2,"C4",FALSE
"7670","ICHdw3","ICHdw3/01","Lw",3,"Lw",3,"C4",TRUE
"7671","ICHdw3","ICHdw3/01","Pli",2,"Pl",2,"C4",FALSE
"7672","ICHdw3","ICHdw3/01","Pw",3,"Pw",3,"C4",FALSE
"7673","ICHdw3","ICHdw3/01","Sxw",2,"Sx",2,"C4",FALSE
"7674","ICHdw3","ICHdw3/02","Cw",3,"Cw",3,"",FALSE
"7675","ICHdw3","ICHdw3/02","Ep",3,"Ep",3,"",FALSE
"7676","ICHdw3","ICHdw3/02","Fdi",1,"Fd",1,"",FALSE
"7677","ICHdw3","ICHdw3/02","Lw",3,"Lw",3,"",TRUE
"7678","ICHdw3","ICHdw3/02","Pli",1,"Pl",1,"",FALSE
"7679","ICHdw3","ICHdw3/02","Pw",3,"Pw",3,"",FALSE
"7680","ICHdw3","ICHdw3/02","Pyi",3,"Py",3,"",FALSE
"7681","ICHdw3","ICHdw3/03","At",2,"At",2,"B2",FALSE
"7682","ICHdw3","ICHdw3/03","Bl",3,"Bl",3,"B2",FALSE
"7683","ICHdw3","ICHdw3/03","Cw",3,"Cw",3,"B2",FALSE
"7684","ICHdw3","ICHdw3/03","Ep",2,"Ep",2,"B2",FALSE
"7685","ICHdw3","ICHdw3/03","Fdi",1,"Fd",1,"B2",FALSE
"7686","ICHdw3","ICHdw3/03","Hw",3,"Hw",3,"B2",FALSE
"7687","ICHdw3","ICHdw3/03","Lw",3,"Lw",3,"B2",TRUE
"7688","ICHdw3","ICHdw3/03","Pli",2,"Pl",2,"B2",FALSE
"7689","ICHdw3","ICHdw3/03","Pw",3,"Pw",3,"B2",FALSE
"7690","ICHdw3","ICHdw3/03","Pyi",4,"Py",4,"B2",FALSE
"7691","ICHdw3","ICHdw3/03","Sxw",3,"Sx",3,"B2",FALSE
"7692","ICHdw3","ICHdw3/04","At",3,"At",3,"",FALSE
"7693","ICHdw3","ICHdw3/04","Bl",3,"Bl",3,"",FALSE
"7694","ICHdw3","ICHdw3/04","Cw",2,"Cw",2,"",FALSE
"7695","ICHdw3","ICHdw3/04","Ep",3,"Ep",3,"",FALSE
"7696","ICHdw3","ICHdw3/04","Fdi",1,"Fd",1,"",FALSE
"7697","ICHdw3","ICHdw3/04","Hw",3,"Hw",3,"",FALSE
"7698","ICHdw3","ICHdw3/04","Lw",2,"Lw",2,"",TRUE
"7699","ICHdw3","ICHdw3/04","Pli",1,"Pl",1,"",FALSE
"7700","ICHdw3","ICHdw3/04","Pw",3,"Pw",3,"",FALSE
"7701","ICHdw3","ICHdw3/04","Sxw",3,"Sx",3,"",FALSE
"7702","ICHdw3","ICHdw3/05","Act",3,"Ac",3,"",FALSE
"7703","ICHdw3","ICHdw3/05","At",2,"At",2,"",FALSE
"7704","ICHdw3","ICHdw3/05","Bl",3,"Bl",3,"",FALSE
"7705","ICHdw3","ICHdw3/05","Cw",2,"Cw",2,"",FALSE
"7706","ICHdw3","ICHdw3/05","Ep",2,"Ep",2,"",FALSE
"7707","ICHdw3","ICHdw3/05","Fdi",1,"Fd",1,"",FALSE
"7708","ICHdw3","ICHdw3/05","Hw",3,"Hw",3,"",FALSE
"7709","ICHdw3","ICHdw3/05","Lw",2,"Lw",2,"",TRUE
"7710","ICHdw3","ICHdw3/05","Pli",2,"Pl",2,"",FALSE
"7711","ICHdw3","ICHdw3/05","Pw",3,"Pw",3,"",FALSE
"7712","ICHdw3","ICHdw3/05","Sxw",2,"Sx",2,"",FALSE
"7713","ICHdw3","ICHdw3/06","Act",2,"Ac",2,"",FALSE
"7714","ICHdw3","ICHdw3/06","At",2,"At",2,"",FALSE
"7715","ICHdw3","ICHdw3/06","Bl",3,"Bl",3,"",FALSE
"7716","ICHdw3","ICHdw3/06","Cw",1,"Cw",1,"",FALSE
"7717","ICHdw3","ICHdw3/06","Ep",2,"Ep",2,"",FALSE
"7718","ICHdw3","ICHdw3/06","Fdi",2,"Fd",2,"",FALSE
"7719","ICHdw3","ICHdw3/06","Hw",1,"Hw",1,"",FALSE
"7720","ICHdw3","ICHdw3/06","Lw",3,"Lw",3,"",TRUE
"7721","ICHdw3","ICHdw3/06","Pli",2,"Pl",2,"",FALSE
"7722","ICHdw3","ICHdw3/06","Pw",3,"Pw",3,"",FALSE
"7723","ICHdw3","ICHdw3/06","Sxw",1,"Sx",1,"",FALSE
"7724","ICHdw3","ICHdw3/07","Act",2,"Ac",2,"D6",FALSE
"7725","ICHdw3","ICHdw3/07","At",2,"At",2,"D6",FALSE
"7726","ICHdw3","ICHdw3/07","Bl",3,"Bl",3,"D6",FALSE
"7727","ICHdw3","ICHdw3/07","Cw",1,"Cw",1,"D6",FALSE
"7728","ICHdw3","ICHdw3/07","Ep",2,"Ep",2,"D6",FALSE
"7729","ICHdw3","ICHdw3/07","Fdi",2,"Fd",2,"D6",FALSE
"7730","ICHdw3","ICHdw3/07","Hw",2,"Hw",2,"D6",FALSE
"7731","ICHdw3","ICHdw3/07","Lw",3,"Lw",3,"D6",TRUE
"7732","ICHdw3","ICHdw3/07","Pli",2,"Pl",2,"D6",FALSE
"7733","ICHdw3","ICHdw3/07","Pw",3,"Pw",3,"D6",FALSE
"7734","ICHdw3","ICHdw3/07","Sxw",1,"Sx",1,"D6",FALSE
"7735","ICHdw3","ICHdw3/08","Act",2,"Ac",2,"",FALSE
"7736","ICHdw3","ICHdw3/08","At",3,"At",3,"",FALSE
"7737","ICHdw3","ICHdw3/08","Bl",3,"Bl",3,"",FALSE
"7738","ICHdw3","ICHdw3/08","Cw",1,"Cw",1,"",FALSE
"7739","ICHdw3","ICHdw3/08","Ep",3,"Ep",3,"",FALSE
"7740","ICHdw3","ICHdw3/08","Hw",2,"Hw",2,"",FALSE
"7741","ICHdw3","ICHdw3/08","Pli",2,"Pl",2,"",FALSE
"7742","ICHdw3","ICHdw3/08","Pw",3,"Pw",3,"",FALSE
"7743","ICHdw3","ICHdw3/08","Sxw",1,"Sx",1,"",FALSE
"7744","ICHdw3","ICHdw3/09","X",1,"X",1,"WHM",FALSE
"7745","ICHdw3","ICHdw3/Ro","X",1,"X",1,"",FALSE
"7746","ICHdw4","ICHdw4/101","At",2,"At",2,"C4",FALSE
"7747","ICHdw4","ICHdw4/101","Bl",4,"Bl",4,"C4",FALSE
"7748","ICHdw4","ICHdw4/101","Cw",1,"Cw",1,"C4",FALSE
"7749","ICHdw4","ICHdw4/101","Ep",2,"Ep",2,"C4",FALSE
"7750","ICHdw4","ICHdw4/101","Fdi",1,"Fd",1,"C4",FALSE
"7751","ICHdw4","ICHdw4/101","Hw",1,"Hw",1,"C4",FALSE
"7752","ICHdw4","ICHdw4/101","Lw",2,"Lw",2,"C4",TRUE
"7753","ICHdw4","ICHdw4/101","Pli",3,"Pl",3,"C4",FALSE
"7754","ICHdw4","ICHdw4/101","Pw",2,"Pw",2,"C4",FALSE
"7755","ICHdw4","ICHdw4/101","Pyi",3,"Py",3,"C4",FALSE
"7756","ICHdw4","ICHdw4/101","Sxw",3,"Sx",3,"C4",FALSE
"7757","ICHdw4","ICHdw4/102","Cw",3,"Cw",3,"B2",FALSE
"7758","ICHdw4","ICHdw4/102","Ep",3,"Ep",3,"B2",FALSE
"7759","ICHdw4","ICHdw4/102","Fdi",1,"Fd",1,"B2",FALSE
"7760","ICHdw4","ICHdw4/102","Lw",3,"Lw",3,"B2",TRUE
"7761","ICHdw4","ICHdw4/102","Pli",2,"Pl",2,"B2",FALSE
"7762","ICHdw4","ICHdw4/102","Pyi",2,"Py",2,"B2",FALSE
"7763","ICHdw4","ICHdw4/103","Ep",3,"Ep",3,"",FALSE
"7764","ICHdw4","ICHdw4/103","Fdi",1,"Fd",1,"",FALSE
"7765","ICHdw4","ICHdw4/103","Lw",3,"Lw",3,"",TRUE
"7766","ICHdw4","ICHdw4/103","Pli",3,"Pl",3,"",FALSE
"7767","ICHdw4","ICHdw4/103","Pw",3,"Pw",3,"",FALSE
"7768","ICHdw4","ICHdw4/103","Pyi",2,"Py",2,"",FALSE
"7769","ICHdw4","ICHdw4/104","At",2,"At",2,"",FALSE
"7770","ICHdw4","ICHdw4/104","Cw",2,"Cw",2,"",FALSE
"7771","ICHdw4","ICHdw4/104","Ep",2,"Ep",2,"",FALSE
"7772","ICHdw4","ICHdw4/104","Fdi",1,"Fd",1,"",FALSE
"7773","ICHdw4","ICHdw4/104","Hw",3,"Hw",3,"",FALSE
"7774","ICHdw4","ICHdw4/104","Lw",2,"Lw",2,"",TRUE
"7775","ICHdw4","ICHdw4/104","Pli",2,"Pl",2,"",FALSE
"7776","ICHdw4","ICHdw4/104","Pw",2,"Pw",2,"",FALSE
"7777","ICHdw4","ICHdw4/104","Pyi",3,"Py",3,"",FALSE
"7778","ICHdw4","ICHdw4/104","Sxw",3,"Sx",3,"",FALSE
"7779","ICHdw4","ICHdw4/110","Act",2,"Ac",2,"D6",FALSE
"7780","ICHdw4","ICHdw4/110","At",2,"At",2,"D6",FALSE
"7781","ICHdw4","ICHdw4/110","Bl",3,"Bl",3,"D6",FALSE
"7782","ICHdw4","ICHdw4/110","Cw",1,"Cw",1,"D6",FALSE
"7783","ICHdw4","ICHdw4/110","Ep",2,"Ep",2,"D6",FALSE
"7784","ICHdw4","ICHdw4/110","Fdi",2,"Fd",2,"D6",TRUE
"7785","ICHdw4","ICHdw4/110","Hw",1,"Hw",1,"D6",FALSE
"7786","ICHdw4","ICHdw4/110","Lw",2,"Lw",2,"D6",TRUE
"7787","ICHdw4","ICHdw4/110","Pli",2,"Pl",2,"D6",FALSE
"7788","ICHdw4","ICHdw4/110","Pw",2,"Pw",2,"D6",FALSE
"7789","ICHdw4","ICHdw4/110","Sxw",2,"Sx",2,"D6",FALSE
"7790","ICHdw4","ICHdw4/111","Act",2,"Ac",2,"",FALSE
"7791","ICHdw4","ICHdw4/111","At",3,"At",3,"",FALSE
"7792","ICHdw4","ICHdw4/111","Bl",3,"Bl",3,"",FALSE
"7793","ICHdw4","ICHdw4/111","Cw",1,"Cw",1,"",FALSE
"7794","ICHdw4","ICHdw4/111","Ep",2,"Ep",2,"",FALSE
"7795","ICHdw4","ICHdw4/111","Hw",2,"Hw",2,"",FALSE
"7796","ICHdw4","ICHdw4/111","Pw",3,"Pw",3,"",FALSE
"7797","ICHdw4","ICHdw4/111","Sxw",1,"Sx",1,"",FALSE
"7798","ICHdw4","ICHdw4/112","Act",2,"Ac",2,"",FALSE
"7799","ICHdw4","ICHdw4/112","At",5,"At",5,"",FALSE
"7800","ICHdw4","ICHdw4/112","Bl",3,"Bl",3,"",FALSE
"7801","ICHdw4","ICHdw4/112","Cw",1,"Cw",1,"",FALSE
"7802","ICHdw4","ICHdw4/112","Ep",2,"Ep",2,"",FALSE
"7803","ICHdw4","ICHdw4/112","Hw",2,"Hw",2,"",FALSE
"7804","ICHdw4","ICHdw4/112","Pw",5,"Pw",5,"",FALSE
"7805","ICHdw4","ICHdw4/112","Sxw",2,"Sx",2,"",FALSE
"7806","ICHdw4","ICHdw4/Ro","X",NA,"X",NA,"",FALSE
"7807","ICHmc1","ICHmc1/01","At",2,"At",2,"C4",FALSE
"7808","ICHmc1","ICHmc1/01","Ba",3,"Ba",3,"C4",FALSE
"7809","ICHmc1","ICHmc1/01","Bl",2,"Bl",2,"C4",FALSE
"7810","ICHmc1","ICHmc1/01","Ep",2,"Ep",2,"C4",FALSE
"7811","ICHmc1","ICHmc1/01","Fdi",3,"Fd",3,"C4",TRUE
"7812","ICHmc1","ICHmc1/01","Hw",1,"Hw",1,"C4",FALSE
"7813","ICHmc1","ICHmc1/01","Lw",3,"Lw",3,"C4",TRUE
"7814","ICHmc1","ICHmc1/01","Pli",2,"Pl",2,"C4",FALSE
"7815","ICHmc1","ICHmc1/01","Sxw",1,"Sx",1,"C4",FALSE
"7816","ICHmc1","ICHmc1/01a","At",2,"At",2,"C4",FALSE
"7817","ICHmc1","ICHmc1/01a","Ba",3,"Ba",3,"C4",FALSE
"7818","ICHmc1","ICHmc1/01a","Bl",2,"Bl",2,"C4",FALSE
"7819","ICHmc1","ICHmc1/01a","Ep",2,"Ep",2,"C4",FALSE
"7820","ICHmc1","ICHmc1/01a","Fdi",3,"Fd",3,"C4",TRUE
"7821","ICHmc1","ICHmc1/01a","Hw",1,"Hw",1,"C4",FALSE
"7822","ICHmc1","ICHmc1/01a","Lw",3,"Lw",3,"C4",TRUE
"7823","ICHmc1","ICHmc1/01a","Pli",2,"Pl",2,"C4",FALSE
"7824","ICHmc1","ICHmc1/01a","Pw",2,"Pw",2,"WHM",TRUE
"7825","ICHmc1","ICHmc1/01a","Sxw",1,"Sx",1,"C4",FALSE
"7826","ICHmc1","ICHmc1/01b","At",2,"At",2,"C4",FALSE
"7827","ICHmc1","ICHmc1/01b","Ba",3,"Ba",3,"C4",FALSE
"7828","ICHmc1","ICHmc1/01b","Bl",2,"Bl",2,"C4",FALSE
"7829","ICHmc1","ICHmc1/01b","Ep",2,"Ep",2,"C4",FALSE
"7830","ICHmc1","ICHmc1/01b","Fdi",3,"Fd",3,"C4",TRUE
"7831","ICHmc1","ICHmc1/01b","Hw",1,"Hw",1,"C4",FALSE
"7832","ICHmc1","ICHmc1/01b","Lw",3,"Lw",3,"C4",TRUE
"7833","ICHmc1","ICHmc1/01b","Pli",2,"Pl",2,"C4",FALSE
"7834","ICHmc1","ICHmc1/01b","Pw",2,"Pw",2,"WHM",TRUE
"7835","ICHmc1","ICHmc1/01b","Sxw",1,"Sx",1,"C4",FALSE
"7836","ICHmc1","ICHmc1/02","At",3,"At",3,"B2",FALSE
"7837","ICHmc1","ICHmc1/02","Bl",3,"Bl",3,"B2",FALSE
"7838","ICHmc1","ICHmc1/02","Hw",3,"Hw",3,"B2",FALSE
"7839","ICHmc1","ICHmc1/02","Pli",2,"Pl",2,"B2",FALSE
"7840","ICHmc1","ICHmc1/03","Act",3,"Ac",3,"",FALSE
"7841","ICHmc1","ICHmc1/03","At",2,"At",2,"",FALSE
"7842","ICHmc1","ICHmc1/03","Ba",3,"Ba",3,"",FALSE
"7843","ICHmc1","ICHmc1/03","Bl",1,"Bl",1,"",FALSE
"7844","ICHmc1","ICHmc1/03","Ep",2,"Ep",2,"",FALSE
"7845","ICHmc1","ICHmc1/03","Fdi",3,"Fd",3,"",TRUE
"7846","ICHmc1","ICHmc1/03","Hw",1,"Hw",1,"",FALSE
"7847","ICHmc1","ICHmc1/03","Lw",3,"Lw",3,"",TRUE
"7848","ICHmc1","ICHmc1/03","Pli",3,"Pl",3,"",FALSE
"7849","ICHmc1","ICHmc1/03","Pw",3,"Pw",2,"WHM",TRUE
"7850","ICHmc1","ICHmc1/03","Sxw",1,"Sx",1,"",FALSE
"7851","ICHmc1","ICHmc1/04","Act",2,"Ac",2,"D6",FALSE
"7852","ICHmc1","ICHmc1/04","At",2,"At",2,"D6",FALSE
"7853","ICHmc1","ICHmc1/04","Ba",3,"Ba",3,"D6",FALSE
"7854","ICHmc1","ICHmc1/04","Bl",1,"Bl",1,"D6",FALSE
"7855","ICHmc1","ICHmc1/04","Ep",2,"Ep",2,"D6",FALSE
"7856","ICHmc1","ICHmc1/04","Hw",2,"Hw",2,"D6",FALSE
"7857","ICHmc1","ICHmc1/04","Pli",3,"Pl",3,"D6",FALSE
"7858","ICHmc1","ICHmc1/04","Pw",3,"Pw",3,"WHM",TRUE
"7859","ICHmc1","ICHmc1/04","Sxw",1,"Sx",1,"D6",FALSE
"7860","ICHmc1","ICHmc1/05","Act",1,"Ac",1,"",FALSE
"7861","ICHmc1","ICHmc1/05","At",3,"At",3,"",FALSE
"7862","ICHmc1","ICHmc1/05","Ba",3,"Ba",3,"",FALSE
"7863","ICHmc1","ICHmc1/05","Bl",2,"Bl",2,"",FALSE
"7864","ICHmc1","ICHmc1/05","Ep",3,"Ep",3,"",FALSE
"7865","ICHmc1","ICHmc1/05","Pli",3,"Pl",3,"",FALSE
"7866","ICHmc1","ICHmc1/05","Sxw",1,"Sx",1,"",FALSE
"7867","ICHmc1","ICHmc1/06","Act",2,"Ac",2,"",FALSE
"7868","ICHmc1","ICHmc1/06","Ba",3,"Ba",3,"",FALSE
"7869","ICHmc1","ICHmc1/06","Bl",2,"Bl",2,"",FALSE
"7870","ICHmc1","ICHmc1/06","Hw",3,"Hw",3,"",FALSE
"7871","ICHmc1","ICHmc1/06","Sxw",1,"Sx",1,"",FALSE
"7872","ICHmc1","ICHmc1/Ro","X",NA,"X",NA,"",FALSE
"7873","ICHmc1a","ICHmc1a/01","At",3,"At",3,"C4",FALSE
"7874","ICHmc1a","ICHmc1a/01","Ba",1,"Ba",1,"C4",FALSE
"7875","ICHmc1a","ICHmc1a/01","Bl",3,"Bl",3,"C4",FALSE
"7876","ICHmc1a","ICHmc1a/01","Cw",4,"Cw",4,"C4",FALSE
"7877","ICHmc1a","ICHmc1a/01","Ep",3,"Ep",3,"C4",FALSE
"7878","ICHmc1a","ICHmc1a/01","Hw",1,"Hw",1,"C4",FALSE
"7879","ICHmc1a","ICHmc1a/01","Pli",1,"Pl",1,"C4",FALSE
"7880","ICHmc1a","ICHmc1a/01","Sxw",1,"Sx",1,"C4",FALSE
"7881","ICHmc1a","ICHmc1a/01a","At",3,"At",3,"",FALSE
"7882","ICHmc1a","ICHmc1a/01a","Ba",1,"Ba",1,"",FALSE
"7883","ICHmc1a","ICHmc1a/01a","Bl",3,"Bl",3,"",FALSE
"7884","ICHmc1a","ICHmc1a/01a","Cw",4,"Cw",4,"",FALSE
"7885","ICHmc1a","ICHmc1a/01a","Ep",3,"Ep",3,"",FALSE
"7886","ICHmc1a","ICHmc1a/01a","Hw",1,"Hw",1,"",FALSE
"7887","ICHmc1a","ICHmc1a/01a","Pli",1,"Pl",1,"",FALSE
"7888","ICHmc1a","ICHmc1a/01a","Sxw",1,"Sx",1,"",FALSE
"7889","ICHmc1a","ICHmc1a/01b","At",3,"At",3,"",FALSE
"7890","ICHmc1a","ICHmc1a/01b","Ba",1,"Ba",1,"",FALSE
"7891","ICHmc1a","ICHmc1a/01b","Bl",3,"Bl",3,"",FALSE
"7892","ICHmc1a","ICHmc1a/01b","Cw",4,"Cw",4,"",FALSE
"7893","ICHmc1a","ICHmc1a/01b","Ep",3,"Ep",3,"",FALSE
"7894","ICHmc1a","ICHmc1a/01b","Hw",1,"Hw",1,"",FALSE
"7895","ICHmc1a","ICHmc1a/01b","Pli",1,"Pl",1,"",FALSE
"7896","ICHmc1a","ICHmc1a/01b","Sxw",1,"Sx",1,"",FALSE
"7897","ICHmc1a","ICHmc1a/02","Act",3,"Ac",3,"",FALSE
"7898","ICHmc1a","ICHmc1a/02","At",3,"At",3,"",FALSE
"7899","ICHmc1a","ICHmc1a/02","Ba",1,"Ba",1,"",FALSE
"7900","ICHmc1a","ICHmc1a/02","Bl",3,"Bl",3,"",FALSE
"7901","ICHmc1a","ICHmc1a/02","Cw",4,"Cw",4,"",FALSE
"7902","ICHmc1a","ICHmc1a/02","Ep",3,"Ep",3,"",FALSE
"7903","ICHmc1a","ICHmc1a/02","Hw",2,"Hw",2,"",FALSE
"7904","ICHmc1a","ICHmc1a/02","Pli",2,"Pl",2,"",FALSE
"7905","ICHmc1a","ICHmc1a/02","Sxw",1,"Sx",1,"",FALSE
"7906","ICHmc1a","ICHmc1a/03","Ba",1,"Ba",1,"D6",FALSE
"7907","ICHmc1a","ICHmc1a/03","Bl",2,"Bl",2,"D6",FALSE
"7908","ICHmc1a","ICHmc1a/03","Cw",4,"Cw",4,"D6",FALSE
"7909","ICHmc1a","ICHmc1a/03","Hw",2,"Hw",2,"D6",FALSE
"7910","ICHmc1a","ICHmc1a/03","Pli",2,"Pl",2,"D6",FALSE
"7911","ICHmc1a","ICHmc1a/03","Sxw",1,"Sx",1,"D6",FALSE
"7912","ICHmc1a","ICHmc1a/Ro","X",NA,"X",NA,"",FALSE
"7913","ICHmc2","ICHmc2/01","At",2,"At",1,"WHM",FALSE
"7914","ICHmc2","ICHmc2/01","Ba",5,"Ba",5,"C4",FALSE
"7915","ICHmc2","ICHmc2/01","Bl",2,"Bl",2,"C4",FALSE
"7916","ICHmc2","ICHmc2/01","Cw",2,"Cw",2,"C4",FALSE
"7917","ICHmc2","ICHmc2/01","Ep",2,"Ep",2,"C4",FALSE
"7918","ICHmc2","ICHmc2/01","Fdi",2,"Fd",2,"WHM",TRUE
"7919","ICHmc2","ICHmc2/01","Hw",1,"Hw",1,"C4",FALSE
"7920","ICHmc2","ICHmc2/01","Lw",2,"Lw",2,"WHM",TRUE
"7921","ICHmc2","ICHmc2/01","Pli",1,"Pl",1,"C4",FALSE
"7922","ICHmc2","ICHmc2/01","Pw",1,"Pw",1,"WHM",TRUE
"7923","ICHmc2","ICHmc2/01","Sxw",1,"Sx",1,"C4",FALSE
"7924","ICHmc2","ICHmc2/01a.1","Bl",2,"Bl",2,"WHM",FALSE
"7925","ICHmc2","ICHmc2/01a.1","Cw",2,"Cw",2,"WHM",FALSE
"7926","ICHmc2","ICHmc2/01a.1","Ep",2,"Ep",2,"WHM",FALSE
"7927","ICHmc2","ICHmc2/01a.1","Fdi",2,"Fd",2,"WHM",TRUE
"7928","ICHmc2","ICHmc2/01a.1","Hw",1,"Hw",1,"WHM",FALSE
"7929","ICHmc2","ICHmc2/01a.1","Lw",2,"Lw",2,"WHM",TRUE
"7930","ICHmc2","ICHmc2/01a.1","Pli",1,"Pl",1,"WHM",FALSE
"7931","ICHmc2","ICHmc2/01a.1","Pw",1,"Pw",1,"WHM",TRUE
"7932","ICHmc2","ICHmc2/01a.1","Sxw",1,"Sx",1,"WHM",FALSE
"7933","ICHmc2","ICHmc2/01a.2","Bl",2,"Bl",2,"WHM",FALSE
"7934","ICHmc2","ICHmc2/01a.2","Cw",5,"Cw",5,"WHM",FALSE
"7935","ICHmc2","ICHmc2/01a.2","Ep",2,"Ep",2,"WHM",FALSE
"7936","ICHmc2","ICHmc2/01a.2","Fdi",5,"Fd",5,"WHM",TRUE
"7937","ICHmc2","ICHmc2/01a.2","Hw",3,"Hw",3,"WHM",FALSE
"7938","ICHmc2","ICHmc2/01a.2","Lw",5,"Lw",5,"WHM",TRUE
"7939","ICHmc2","ICHmc2/01a.2","Pli",1,"Pl",1,"WHM",FALSE
"7940","ICHmc2","ICHmc2/01a.2","Pw",2,"Pw",2,"WHM",TRUE
"7941","ICHmc2","ICHmc2/01a.2","Sxw",1,"Sx",1,"WHM",FALSE
"7942","ICHmc2","ICHmc2/01b.1","Bl",2,"Bl",2,"WHM",FALSE
"7943","ICHmc2","ICHmc2/01b.1","Cw",2,"Cw",2,"WHM",FALSE
"7944","ICHmc2","ICHmc2/01b.1","Ep",2,"Ep",2,"WHM",FALSE
"7945","ICHmc2","ICHmc2/01b.1","Fdi",2,"Fd",2,"WHM",TRUE
"7946","ICHmc2","ICHmc2/01b.1","Hw",1,"Hw",1,"WHM",FALSE
"7947","ICHmc2","ICHmc2/01b.1","Lw",2,"Lw",2,"WHM",TRUE
"7948","ICHmc2","ICHmc2/01b.1","Pli",1,"Pl",1,"WHM",FALSE
"7949","ICHmc2","ICHmc2/01b.1","Pw",1,"Pw",1,"WHM",TRUE
"7950","ICHmc2","ICHmc2/01b.1","Sxw",1,"Sx",1,"WHM",FALSE
"7951","ICHmc2","ICHmc2/01b.2","Bl",2,"Bl",2,"WHM",FALSE
"7952","ICHmc2","ICHmc2/01b.2","Cw",5,"Cw",5,"WHM",FALSE
"7953","ICHmc2","ICHmc2/01b.2","Ep",2,"Ep",2,"WHM",FALSE
"7954","ICHmc2","ICHmc2/01b.2","Fdi",5,"Fd",5,"WHM",TRUE
