"","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange"
"684","SBSmk2","SBSmk2/03","Sb",NA,"Sb",3,"inputed",NA
"685","CWHvm1","CWHvm1/104","Tw",NA,"Tw",4,"inputed",NA
"686","BWBSmw","BWBSmw/103","Sb",NA,"Sb",2,"inputed",NA
"687","SBSwk2","SBSwk2/01","Sb",NA,"Sb",3,"inputed",NA
"688","SBSmc3","SBSmc3/02","At",NA,"At",3,"inputed",NA
"689","SBSmc3","SBSmc3/03","Sb",NA,"Sb",3,"inputed",NA
"690","CWHdm2","CWHdm2/113","Ba",NA,"Ba",2,"inputed",NA
"691","CWHvm1","CWHvm1/104","Pw",NA,"Pw",3,"inputed",NA
"692","SBSdw3","SBSdw3/03","Ep",NA,"Ep",3,"inputed",NA
"693","SBSdw3","SBSdw3/03","Fdi",NA,"Fd",2,"inputed",NA
"694","SBSmk1","SBSmk1/03","Bl",NA,"Bl",3,"inputed",NA
"695","ESSFmcw","ESSFmcw/110","Sx",NA,"Sx",3,"inputed",NA
"696","CWHws2","CWHws2/102","Yc",NA,"Yc",1,"inputed",NA
"697","SBSwk1","SBSwk1/05","Hw",NA,"Hw",2,"inputed",NA
"698","SBSwk1","SBSwk1/06","Fdi",NA,"Fd",3,"inputed",NA
"699","SBPSmk","SBPSmk/06","Fdi",NA,"Fd",3,"inputed",NA
"700","SBSdw1","SBSdw1/05","Bl",NA,"Bl",2,"inputed",NA
"701","SBSdw1","SBSdw1/04","Bl",NA,"Bl",3,"inputed",NA
"702","SBSmh","SBSmh/04","Ac",NA,"Ac",3,"inputed",NA
"703","ESSFwc2","ESSFwc2/01","Pw",NA,"Pw",3,"inputed",NA
"704","ESSFwc4","ESSFwc4/110","Hw",NA,"Hw",4,"inputed",NA
"705","CWHvh2","CWHvh2/101","Bl",NA,"Bl",1,"inputed",NA
"706","CWHvh2","CWHvh2/101","Sx",NA,"Sx",2,"inputed",NA
"707","SBSwk3","SBSwk3/06","Sb",NA,"Sb",1,"inputed",NA
"708","SBSwk3","SBSwk3/08","Sb",NA,"Sb",2,"inputed",NA
"709","ICHmw3","ICHmw3/02","Cw",NA,"Cw",3,"inputed",NA
"710","ICHwk2","ICHwk2/03","Sx",NA,"Sx",3,"inputed",NA
"711","ICHwk2","ICHwk2/02","Ep",NA,"Ep",3,"inputed",NA
"712","ICHwk2","ICHwk2/04","Tw",NA,"Tw",3,"inputed",NA
"713","IDFdk3","IDFdk3/01","Ep",NA,"Ep",3,"inputed",NA
"714","CWHms3","CWHms3/111","Sx",NA,"Sx",3,"inputed",NA
"715","CWHms4","CWHms4/111","Sx",NA,"Sx",3,"inputed",NA
"716","CWHms5","CWHms5/111","Sx",NA,"Sx",3,"inputed",NA
"717","ESSFmc","ESSFmc/10","Pli",NA,"Pl",3,"inputed",NA
"718","ESSFmc","ESSFmc/03","At",NA,"At",3,"inputed",NA
"719","ESSFmc","ESSFmc/02","At",NA,"At",3,"inputed",NA
"720","ESSFmc","ESSFmc/03","Ac",NA,"Ac",4,"inputed",NA
"721","CWHwh1","CWHwh1/110b","Tw",NA,"Tw",3,"inputed",NA
"722","CWHvh3","CWHvh3/106","Tw",NA,"Tw",3,"inputed",NA
"723","CWHvh3","CWHvh3/110a","Tw",NA,"Tw",3,"inputed",NA
"724","MHvh","MHvh/111","Bl",NA,"Bl",3,"inputed",NA
"725","CWHvm3","CWHvm3/112.2","Tw",NA,"Tw",4,"inputed",NA
"726","SBSmc2","SBSmc2/01","Ep",NA,"Ep",3,"inputed",NA
"727","ICHxw","ICHxw/101","Sx",NA,"Sx",3,"inputed",NA
"728","ESSFwk1","ESSFwk1/03","Ac",NA,"Ac",4,"inputed",NA
"729","IDFxm","IDFxm/07","Ac",NA,"Ac",3,"inputed",NA
"730","SBSdh1","SBSdh1/05","Bl",NA,"Bl",4,"inputed",NA
"731","SBSdh1","SBSdh1/01","Hw",NA,"Hw",4,"inputed",NA
"732","SBSmk1","SBSmk1/05","Sb",NA,"Sb",3,"inputed",NA
"733","SBSdw2","SBSdw2/01","Sb",NA,"Sb",3,"inputed",NA
"734","ICHwk1","ICHwk1/07","Fdi",NA,"Fd",3,"inputed",NA
"735","SBSmc2","SBSmc2/02","Pa",NA,"Pa",3,"inputed",NA
"736","ESSFwcw","ESSFwcw/103","Pli",NA,"Pl",3,"inputed",NA
"737","CWHxs","CWHxs/101.1","Ac",NA,"Ac",3,"inputed",NA
"738","CWHws2","CWHws2/110","Tw",NA,"Tw",4,"inputed",NA
"739","CWHxs","CWHxs/110","Mv",NA,"Mv",1,"inputed",NA
"740","ICHmk4","ICHmk4/101","Hw",NA,"Hw",3,"inputed",NA
"741","ESSFwm1","ESSFwm1/104","Pa",NA,"Pa",3,"inputed",NA
"742","ICHmk5","ICHmk5/111","Cw",NA,"Cw",3,"inputed",NA
"743","MHvh","MHvh/102","Plc",NA,"Pl",3,"inputed",NA
"744","CWHdm2","CWHdm2/111","Ss",NA,"Ss",3,"inputed",NA
"745","CWHms5","CWHms5/103.1","Bg",NA,"Bg",2,"inputed",NA
"746","CWHdm1","CWHdm1/112","Tw",NA,"Tw",4,"inputed",NA
"747","ICHmk3","ICHmk3/03","Ep",NA,"Ep",3,"inputed",NA
"748","ICHmc2","ICHmc2/04","Dr",NA,"Dr",4,"inputed",NA
"749","ICHdw1","ICHdw1/103","Bg",NA,"Bg",3,"inputed",NA
"750","ESSFwm2","ESSFwm2/101","Hw",NA,"Hw",4,"inputed",NA
"751","ESSFmkw","ESSFmkw/101","Ba",NA,"Ba",3,"inputed",NA
"752","ESSFdk2","ESSFdk2/103","Ac",NA,"Ac",3,"inputed",NA
"753","SBSdw2","SBSdw2/05","Ac",NA,"Ac",4,"inputed",NA
"754","ESSFwk1","ESSFwk1/05","Fdi",NA,"Fd",3,"inputed",NA
"755","ESSFvc","ESSFvc/04","Hw",NA,"Hw",3,"inputed",NA
"756","CWHds1","CWHds1/104","Py",NA,"Py",2,"inputed",NA
"757","ESSFwh2","ESSFwh2/101","Tw",NA,"Tw",3,"inputed",NA
"758","ESSFwk1","ESSFwk1/04","Ac",NA,"Ac",3,"inputed",NA
"759","ICHdk","ICHdk/04","Ac",NA,"Ac",4,"inputed",NA
"760","ESSFwc3","ESSFwc3/03","Ac",NA,"Ac",3,"inputed",NA
"761","ESSFwc3","ESSFwc3/03","Pli",NA,"Pl",3,"inputed",NA
"762","ESSFwc3","ESSFwc3/02","Ac",NA,"Ac",4,"inputed",NA
"763","CWHxs","CWHxs/110","Tw",NA,"Tw",3,"inputed",NA
"764","CWHvm2","CWHvm2/105","Tw",NA,"Tw",3,"inputed",NA
"765","SBSdw3","SBSdw3/02","At",NA,"At",4,"inputed",NA
"766","SBSdw3","SBSdw3/02","Ep",NA,"Ep",3,"inputed",NA
"767","SBSwk1","SBSwk1/02","Ac",NA,"Ac",3,"inputed",NA
"768","SBSmk1","SBSmk1/05","Ac",NA,"Ac",4,"inputed",NA
"769","SBSdh1","SBSdh1/04","At",NA,"At",4,"inputed",NA
"770","CWHvm4","CWHvm4/104","Hw",NA,"Hw",2,"inputed",NA
"771","CWHvm4","CWHvm4/104","Ba",NA,"Ba",3,"inputed",NA
"772","CWHdm1","CWHdm1/113","Fdc",NA,"Fd",2,"inputed",NA
"773","CWHws1","CWHws1/Ws56","Bl",NA,"Bl",4,"inputed",NA
"774","CWHws1","CWHws1/111","Bl",NA,"Bl",2,"inputed",NA
"775","CWHvm1","CWHvm1/110","Ep",NA,"Ep",2,"inputed",NA
"776","CWHvm3","CWHvm3/110","Ep",NA,"Ep",2,"inputed",NA
"777","SBSdw3","SBSdw3/08","Sb",NA,"Sb",3,"inputed",NA
"778","ICHmc2","ICHmc2/02","Ss",NA,"Ss",3,"inputed",NA
"779","MSdm3","MSdm3/01","Ac",NA,"Ac",3,"inputed",NA
"780","MSdm3","MSdm3/01","At",NA,"At",2,"inputed",NA
"781","CWHms4","CWHms4/104","Plc",NA,"Pl",2,"inputed",NA
"782","SBSdh2","SBSdh2/01","Sb",NA,"Sb",2,"inputed",NA
"783","SBSdh2","SBSdh2/06","Sb",NA,"Sb",2,"inputed",NA
"784","SBSdh2","SBSdh2/01","Cw",NA,"Cw",2,"inputed",NA
"785","SBSwk2","SBSwk2/06","Sb",NA,"Sb",2,"inputed",NA
"786","SBSwk2","SBSwk2/06","Ep",NA,"Ep",2,"inputed",NA
"787","CMAunp","CMAunp/00","Hw",NA,"Hw",1,"inputed",NA
"788","CMAunp","CMAunp/00","Hm",NA,"Hm",2,"inputed",NA
"789","BAFAun","BAFAun/00","At",NA,"At",2,"inputed",NA
"790","ESSFun","ESSFun/m","Sx",NA,"Sx",3,"inputed",NA
"791","ESSFun","ESSFun/m","Ss",NA,"Ss",3,"inputed",NA
"792","ESSFun","ESSFun/m","Plc",NA,"Pl",3,"inputed",NA
"793","ESSFun","ESSFun/x","At",NA,"At",3,"inputed",NA
"794","ESSFun","ESSFun/x","Ac",NA,"Ac",3,"inputed",NA
"795","ESSFun","ESSFun/h","Sx",NA,"Sx",3,"inputed",NA
"796","ESSFun","ESSFun/m","Sb",NA,"Sb",3,"inputed",NA
"797","ESSFun","ESSFun/h","Ac",NA,"Ac",3,"inputed",NA
"798","CMAunp","CMAunp/00","Pa",NA,"Pa",3,"inputed",NA
"799","CMAun","CMAun/00","Hw",NA,"Hw",1,"inputed",NA
"800","CMAun","CMAun/00","Ba",NA,"Ba",1,"inputed",NA
"801","ESSFunp","ESSFunp/00","Hm",NA,"Hm",3,"inputed",NA
"802","BAFAun","BAFAun/00","Hm",NA,"Hm",3,"inputed",NA
"803","IMAunp","IMAunp/00","Bl",NA,"Bl",2,"inputed",NA
"804","IMAunp","IMAunp/00","Pa",NA,"Pa",3,"inputed",NA
"805","ESSFun","ESSFun/h","Hw",NA,"Hw",3,"inputed",NA
"806","SBSun","SBSun/m","Ep",NA,"Ep",2,"inputed",NA
"807","SBSun","SBSun/x","Pli",NA,"Pl",2,"inputed",NA
"808","SBSun","SBSun/m","Pli",NA,"Pl",2,"inputed",NA
"809","SBSun","SBSun/m","At",NA,"At",2,"inputed",NA
"810","IMAun","IMAun/00","Pli",NA,"Pl",1,"inputed",NA
"811","IMAun","IMAun/00","Fdi",NA,"Fd",2,"inputed",NA
"812","SBSun","SBSun/m","Sx",NA,"Sx",1,"inputed",NA
"813","SBSun","SBSun/h","Pli",NA,"Pl",2,"inputed",NA
"814","CMAun","CMAun/00","Ep",NA,"Ep",3,"inputed",NA
